N	2gram	Vinokur_Ku_2	Myshleni
1	речи и	5	28
2	точки зрения	14	26
3	таким образом	5	26
4	в том	19	24
5	и в	23	23
6	том что	11	21
7	в целом	1	20
8	с точки	8	18
9	в этом	18	17
10	того чтобы	11	17
11	то что	9	17
12	не только	20	16
13	так же	4	16
14	того что	3	15
15	для того	9	15
16	как и	2	14
17	речи в	6	14
18	может быть	15	14
19	но и	7	14
20	в его	5	14
21	что в	10	14
22	с помощью	7	13
23	не может	9	12
24	сказать что	4	11
25	как бы	4	11
26	в отношении	2	10
27	с другой	8	10
28	прежде всего	8	10
29	и с	7	9
30	между тем	6	9
31	в качестве	8	9
32	одной стороны	1	9
33	другой стороны	7	9
34	вместе с	5	9
35	и не	16	9
36	то же	6	8
37	заключается в	2	8
38	самого начала	1	8
39	в процессе	3	8
40	с самого	1	8
41	и на	6	8
42	с одной	2	8
43	этой проблемы	1	8
44	речи как	1	8
45	мы не	1	7
46	вопрос о	9	7
47	по отношению	1	7
48	в самом	12	7
49	в этой	6	7
50	в другом	2	7
51	с тем	2	7
52	в то	4	7
53	мы могли	2	7
54	так как	15	7
55	что он	5	7
56	же как	2	6
57	в сущности	9	6
58	все это	5	6
59	столь же	1	6
60	к слову	2	6
61	независимо от	1	6
62	с этим	3	6
63	могли бы	2	6
64	в себе	1	6
65	в силу	7	6
66	лишь в	5	6
67	и тем	5	6
68	с этой	2	6
69	по сравнению	2	6
70	функции и	1	6
71	и его	3	6
72	о том	1	6
73	только в	5	6
74	мы можем	1	6
75	тем что	3	6
76	от того	4	6
77	именно в	3	6
78	потому что	25	6
79	сравнению с	1	5
80	бы в	1	5
81	перед нами	4	5
82	и как	1	5
83	но в	11	5
84	то время	1	5
85	на то	4	5
86	он не	3	5
87	и более	2	5
88	представить себе	2	5
89	если бы	12	5
90	тем самым	2	5
91	для этого	3	5
92	по себе	10	5
93	тому что	1	5
94	как мы	3	5
95	связан с	1	5
96	и что	8	5
97	можно сказать	4	5
98	так и	4	5
99	что для	2	5
100	слова и	5	5
101	что мы	6	5
102	и все	2	5
103	тем более	1	5
104	мы должны	2	5
105	речи если	1	5
106	в какой	1	5
107	в своих	2	5
108	в котором	1	4
109	время как	1	4
110	в чем	1	4
111	с его	1	4
112	но не	6	4
113	как в	3	4
114	целый ряд	5	4
115	говорит что	1	4
116	и к	1	4
117	все эти	12	4
118	что она	3	4
119	при этом	2	4
120	их в	1	4
121	что все	5	4
122	было бы	15	4
123	ни в	4	4
124	в своей	2	4
125	не в	8	4
126	мышление в	1	4
127	о природе	1	4
128	убедиться в	1	4
129	этом отношении	3	4
130	к тому	4	4
131	должен быть	5	4
132	речи мы	2	4
133	приводит к	5	4
134	в свете	1	4
135	не выполняет	1	4
136	только что	1	4
137	в одном	1	4
138	как раз	3	4
139	и речь	2	4
140	это положение	2	4
141	до сих	1	4
142	фактов и	1	4
143	по существу	5	4
144	этого слова	5	4
145	сих пор	1	4
146	в результате	4	4
147	хотя бы	9	4
148	в свою	2	4
149	к этому	4	4
150	как на	1	4
151	смысле слова	2	3
152	отношения к	2	3
153	в сфере	3	3
154	в такой	1	3
155	сам по	1	3
156	и то	5	3
157	самом деле	9	3
158	приходит к	1	3
159	я не	5	3
160	мы и	1	3
161	из которых	3	3
162	в их	2	3
163	ответ на	2	3
164	в общем	1	3
165	что они	2	3
166	что именно	1	3
167	в своем	2	3
168	все же	7	3
169	в которой	1	3
170	что это	7	3
171	из этих	1	3
172	речи но	2	3
173	в наших	1	3
174	и если	2	3
175	в первую	1	3
176	том чтобы	1	3
177	на все	2	3
178	такой же	1	3
179	речи от	1	3
180	мысль и	2	3
181	в которых	2	3
182	на эти	1	3
183	она не	2	3
184	тогда когда	1	3
185	ничего не	4	3
186	во всем	1	3
