N	3gram	Bakhtin_Pr_3	formyVre
1	то же время	5	9
2	как мы уже	3	8
3	человека и его	3	7
4	на античной почве	1	6
5	в то же	5	6
6	и в то	2	5
7	в связи с	1	5
8	к себе самому	6	4
9	в том числе	11	4
10	времени и пространства	1	4
11	нашей точки зрения	1	3
12	по отношению к	1	3
13	до сих пор	5	3
14	в этом отношении	1	3
15	с самим собою	4	3
16	может быть только	1	3
17	с нашей точки	1	3
18	мы уже говорили	2	3
19	не может быть	1	3
20	прямо сказать что	1	2
21	как мы видим	1	2
22	равно как и	1	2
23	в последующем развитии	2	2
24	также и в	1	2
25	в соответствии с	2	2
26	и все другие	1	2
27	с точки зрения	2	2
28	сочетается с другими	1	2
29	здесь еще более	1	2
30	в отличие от	1	2
31	но и в	1	2
32	и в последующем	1	2
33	том числе и	10	2
34	с самим собой	1	2
35	и др в	2	2
36	жизни и в	1	2
37	в последующие эпохи	2	2
38	в этих романах	1	2
39	может быть и	2	2
40	в подходе к	2	2
41	по сравнению с	4	2
42	друг к другу	1	2
43	в его целом	1	2
44	все то что	2	2
45	в широком смысле	1	2
46	под углом зрения	3	2
47	а также и	3	2
48	в нем нет	3	2
49	в ее целом	1	2
50	с самого начала	3	2
51	со всеми его	1	2
52	и прежде всего	5	2
53	той или иной	1	2
54	в том что	3	2
55	влияние на литературу	2	2
56	как и в	3	2
57	беседа с самим	1	2
58	говорить в дальнейшем	1	1
59	по своей природе	1	1
60	и может быть	1	1
61	все в нем	1	1
62	теперь мы должны	2	1
63	до наших дней	3	1
64	и до наших	2	1
65	золотой осел апулея	1	1
66	и с другими	1	1
67	ее по существу	1	1
68	или хотя бы	1	1
69	и его судьбы	2	1
70	в той или	1	1
71	самим собою в	1	1
72	и во всех	3	1
73	ровно ничего не	1	1
74	прежде всего в	1	1
75	том что все	1	1
76	и до сих	1	1
77	эллинистической и римской	1	1
78	во всем мире	2	1
79	в средние века	10	1
80	наше внимание на	1	1
81	здесь конечно не	1	1
82	мы встречаем ее	1	1
83	о которой мы	1	1
84	мы находим в	1	1
85	мы говорили в	1	1
86	в сущности все	1	1
87	в зависимости от	2	1
88	то есть чтобы	1	1
89	в той же	1	1
90	например в романе	1	1
91	и в дальнейшем	2	1
92	себе самому и	1	1
93	в результате всего	1	1
94	и для того	1	1
95	зависимости от ранга	1	1
96	в некоторых разновидностях	2	1
97	он ни был	1	1
98	золотом осле апулея	1	1
99	человека в жизни	1	1
100	сказать что жанр	1	1
101	мы еще вернемся	3	1
102	включает в себя	1	1
103	неразрывно связана с	1	1
104	и др здесь	1	1
105	времени а не	1	1
106	мы не касаемся	1	1
107	в греческих романах	1	1
108	вплоть до наших	1	1
109	на этой почве	1	1
110	человеческой жизни и	1	1
111	его судьбы в	1	1
112	как мы сказали	1	1
113	но в то	1	1
114	могут быть названы	1	1
115	таким образом и	1	1
116	но в процессе	1	1
117	и все его	1	1
118	смысле этого слова	1	1
119	в себя и	1	1
120	к этому типу	1	1
121	так и в	2	1
122	не касаемся здесь	2	1
123	всех его вариациях	1	1
124	то что можно	1	1
125	но в нем	1	1
126	с ее специфической	1	1
127	особенно в его	1	1
128	все более и	1	1
129	так как нет	1	1
130	в разных вариациях	1	1
131	во всяком случае	1	1
132	он не знает	2	1
133	в этом и	1	1
134	мы будем называть	1	1
135	что касается до	1	1
136	не вызывает никаких	1	1
137	в новое время	4	1
138	дошедшие до нас	1	1
139	были связаны с	1	1
140	xvii и xviii	1	1
141	и в последующей	1	1
142	здесь это не	1	1
143	уже на античной	1	1
144	могут быть найдены	1	1
145	почти вовсе не	1	1
146	по существу и	1	1
147	античной почве в	1	1
148	вызывает никаких сомнений	1	1
149	со своей специфической	1	1
150	характерно что даже	1	1
151	то есть все	1	1
152	на протяжении всего	1	1
153	о том что	2	1
154	то есть в	2	1
155	мы должны коснуться	1	1
156	то есть между	1	1
157	будем говорить в	1	1
158	более и более	1	1
159	продолжают жить и	2	1
160	наряду с этими	1	1
161	греческого романа в	1	1
162	встречаем ее в	1	1
163	средние века и	2	1
164	или во всяком	1	1
165	как своего рода	1	1
166	и вступает в	1	1
167	при этом свое	1	1
168	наш краткий обзор	1	1
169	бы он ни	1	1
170	которой мы говорили	1	1
171	очень важное значение	1	1
172	еще вернемся в	1	1
173	два или три	2	1
174	и на весь	1	1
175	мы уже знаем	1	1
176	во всех его	1	1
177	их самих и	1	1
178	здесь как и	1	1
179	один из самых	1	1
180	и время и	1	1
181	есть все то	1	1
