N	2gram	Losev_Prob_2	Vladivir
1	и в	35	40
2	то что	38	28
3	не только	24	25
4	и не	37	25
5	учение о	2	24
6	то есть	39	24
7	том что	19	18
8	в том	12	18
9	но и	16	18
10	еще и	5	18
11	также и	12	17
12	что в	11	17
13	в этом	17	16
14	в его	7	14
15	так что	11	14
16	не может	13	14
17	в виде	6	13
18	точки зрения	2	13
19	вовсе не	37	13
20	только в	14	13
21	в конце	7	12
22	даже и	18	12
23	а именно	6	12
24	сказать что	24	12
25	едва ли	9	11
26	никогда не	1	11
27	потому что	13	11
28	таким образом	4	11
29	о том	18	11
30	не просто	11	10
31	ни в	6	10
32	тем не	12	10
33	и его	1	10
34	то это	3	10
35	не есть	33	10
36	прежде всего	11	10
37	как раз	8	10
38	и потому	1	10
39	это есть	1	10
40	и то	10	9
41	уже не	8	9
42	что это	1	9
43	в себе	5	9
44	и с	10	9
45	не менее	13	9
46	есть только	8	9
47	что же	9	9
48	как мы	5	8
49	в своем	4	8
50	в этой	9	8
51	он не	2	8
52	не был	4	8
53	и что	13	8
54	а также	2	8
55	раз и	5	8
56	может быть	18	8
57	а не	10	8
58	так же	5	8
59	а только	6	7
60	хотя и	3	7
61	и как	4	7
62	и если	3	7
63	что все	6	7
64	с тем	3	7
65	как и	5	7
66	несмотря на	3	7
67	необходимо сказать	6	7
68	в то	6	7
69	мы бы	3	7
70	что и	2	7
71	того что	12	7
72	так как	7	7
73	вместе с	2	7
74	к тому	3	7
75	а в	4	7
76	в своих	3	7
77	смысле слова	7	6
78	оно есть	1	6
79	и на	5	6
80	кроме того	5	6
81	то в	1	6
82	не будет	11	6
83	не мог	1	6
84	по себе	8	6
85	иной раз	3	6
86	в смысле	1	6
87	и это	5	6
88	и от	3	6
89	так и	7	6
90	об этом	2	6
91	и здесь	4	6
92	значит что	4	6
93	и даже	11	6
94	если не	4	6
95	да и	10	6
96	это значит	4	6
97	но это	6	6
98	хотя бы	12	6
99	отношения к	1	5
100	мы уже	3	5
101	в ней	2	5
102	совсем не	7	5
103	тут же	8	5
104	отнюдь не	5	5
105	в истории	3	5
106	более или	4	5
107	все эти	7	5
108	тоже не	7	5
109	содержит в	2	5
110	можно было	5	5
111	должно быть	2	5
112	или менее	4	5
113	но если	4	5
114	в отношении	4	5
115	некоторого рода	7	5
116	тем что	4	5
117	для нас	9	5
118	ничего не	10	5
119	только и	3	5
120	эти три	1	5
121	у нас	18	5
122	ничего общего	3	5
123	для себя	9	5
124	учении о	1	5
125	еще в	2	5
126	с другой	6	5
