N	2gram	Losev_Prob_5	KulturaY
1	и т	1	39
2	потому что	13	25
3	и в	30	23
4	не только	18	20
5	в том	12	19
6	в этом	17	18
7	и не	12	16
8	было бы	4	15
9	так как	6	15
10	может быть	7	15
11	т д	1	14
12	точки зрения	10	14
13	все эти	2	12
14	у нас	7	12
15	в самом	5	12
16	но в	9	11
17	том что	17	11
18	того чтобы	2	11
19	в области	2	11
20	по себе	2	10
21	а не	5	10
22	что в	5	10
23	самом деле	2	9
24	вопрос о	1	9
25	хотя бы	2	9
26	то что	18	9
27	можно было	2	9
28	вовсе не	8	9
29	для того	3	9
30	не может	5	9
31	только потому	1	8
32	с точки	8	8
33	не в	7	8
34	и что	6	8
35	в качестве	4	8
36	уже не	6	8
37	прежде всего	6	8
38	с другой	6	8
39	что это	1	7
40	все же	9	7
41	в нашем	1	7
42	то обстоятельство	1	7
43	в силу	5	7
44	и с	5	7
45	не менее	5	7
46	обстоятельство что	2	7
47	но и	13	7
48	с помощью	2	7
49	другой стороны	6	7
50	то же	2	6
51	и на	6	6
52	но не	7	6
53	в этой	10	6
54	да и	2	6
55	это не	2	6
56	тем не	5	6
57	по крайней	4	6
58	между тем	2	6
59	крайней мере	4	6
60	этот вопрос	1	6
61	вопроса о	1	6
62	что не	2	6
63	и то	5	5
64	также и	12	5
65	мы имеем	2	5
66	я не	2	5
67	еще не	3	5
68	по существу	2	5
69	и вот	1	5
70	об этом	4	5
71	и тем	3	5
72	несмотря на	6	5
73	и здесь	1	5
74	не могут	2	5
75	ясно что	4	5
76	в его	12	5
77	один из	2	5
78	тот же	3	5
79	что он	7	5
80	только в	9	5
81	должен быть	1	5
82	всяком случае	2	5
83	там где	1	5
84	вместе с	7	5
85	как это	1	5
86	подобного рода	7	5
87	все это	1	5
88	этом смысле	3	5
89	таким образом	13	5
90	во всяком	2	5
91	что я	1	4
92	в данном	2	4
93	со стороны	1	4
94	отнюдь не	4	4
95	однако не	1	4
96	перед нами	1	4
97	хотя и	8	4
98	бы и	1	4
99	если мы	1	4
100	на то	2	4
101	в нем	6	4
102	так и	7	4
103	но все	4	4
104	на этой	1	4
105	своего рода	1	4
106	можно ли	1	4
107	в то	4	4
108	но только	3	4
109	не имеет	1	4
110	ничего не	2	4
111	к тому	2	4
112	и о	5	4
113	от того	1	4
114	или в	4	4
115	могут быть	1	4
116	можно сказать	6	4
117	для нас	10	4
118	в нашей	2	4
119	ни в	4	4
120	в конце	8	4
121	в них	2	4
122	не было	1	4
123	в связи	7	4
124	как бы	6	4
125	в результате	7	4
126	сказать что	9	4
127	была бы	2	4
128	к этому	2	4
129	так же	5	4
130	того же	4	3
131	это и	1	3
132	а только	1	3
133	не все	2	3
134	или иное	1	3
135	как в	2	3
136	с этим	1	3
137	то или	1	3
138	то и	2	3
139	главным образом	1	3
140	он не	3	3
141	всех этих	1	3
142	ни были	1	3
143	и по	1	3
144	что она	1	3
145	чем в	1	3
146	нисколько не	5	3
147	если и	1	3
148	что такое	1	3
149	в таких	2	3
150	слова не	1	3
151	же время	1	3
152	и его	6	3
153	связи с	7	3
154	следует что	1	3
155	уже о	1	3
156	что оно	1	3
157	как мы	2	3
158	в виду	3	3
159	в ней	3	3
160	здесь не	7	3
161	а в	6	3
162	те же	1	3
163	на это	1	3
164	сводится к	1	3
165	именно с	1	3
166	никак не	8	3
