N	2gram	Voloshinov_2	Myshleni
1	в том	7	42
2	том что	10	35
3	с помощью	6	31
4	в процессе	18	27
5	таким образом	14	25
6	в этом	15	24
7	точки зрения	17	24
8	в качестве	3	21
9	и в	19	20
10	что в	2	19
11	заключается в	1	18
12	в основе	9	17
13	то же	16	16
14	не только	13	15
15	то что	4	15
16	что они	2	14
17	мышления и	1	14
18	как мы	15	13
19	в их	5	12
20	при этом	9	12
21	может быть	28	12
22	с другой	3	12
23	потому что	1	12
24	с точки	13	11
25	в его	5	11
26	так же	5	11
27	этого слова	5	11
28	в целом	1	11
29	мы должны	1	11
30	и то	3	10
31	на основе	3	10
32	в истории	3	10
33	в себе	4	10
34	в отношении	4	10
35	того что	4	10
36	мы видим	1	10
37	только в	8	10
38	если мы	6	10
39	так как	3	10
40	того же	5	9
41	и другие	1	9
42	могли бы	1	9
43	и как	6	9
44	как и	9	9
45	между тем	6	9
46	что и	3	9
47	тот же	1	9
48	с одной	3	9
49	слова в	8	9
50	одной стороны	3	9
51	как это	1	9
52	другой стороны	1	9
53	но и	10	9
54	и тем	4	8
55	было бы	4	8
56	тогда когда	1	8
57	и что	1	8
58	вместе с	2	8
59	и не	19	8
60	значения слова	5	8
61	самом деле	9	7
62	собственном смысле	2	7
63	в своей	3	7
64	и более	7	7
65	они являются	3	7
66	с другом	1	7
67	могут быть	3	7
68	же самое	6	7
69	того чтобы	6	7
70	в собственном	2	7
71	тем что	2	7
72	этом отношении	1	7
73	а не	9	7
74	смысле этого	4	7
75	как бы	19	7
76	друг с	1	7
77	в самом	6	6
78	той же	3	6
79	и на	5	6
80	тому же	2	6
81	этот процесс	1	6
82	одно и	3	6
83	с тем	1	6
84	мы видели	4	6
85	одного и	4	6
86	к одному	1	6
87	к тому	6	6
88	в силу	1	6
89	его в	7	6
90	что он	4	6
91	уже в	2	6
92	и между	1	6
93	не может	18	6
94	и развития	1	6
95	слово в	3	6
96	сказать что	4	6
97	речь идет	1	5
98	мы уже	6	5
99	между собой	1	5
100	мышления мы	1	5
101	как в	1	5
102	с этим	3	5
103	все же	5	5
104	перед нами	3	5
105	в действительности	1	5
106	увидим что	1	5
107	все эти	3	5
108	на то	4	5
109	это не	4	5
110	и того	5	5
111	и его	16	5
112	не является	8	5
113	никогда не	7	5
114	так и	10	5
115	если бы	11	5
116	о том	3	5
117	мы можем	6	5
118	для того	6	5
119	слова и	6	5
120	что такое	1	5
121	тем же	4	4
122	этот предмет	1	4
123	в сущности	14	4
124	в своем	2	4
125	его к	2	4
126	показали что	1	4
127	в нашем	2	4
128	нами в	3	4
129	как он	1	4
130	как они	1	4
131	и с	2	4
132	первую очередь	1	4
133	конкретной ситуации	1	4
134	в первую	1	4
135	по сравнению	1	4
136	не в	10	4
137	тому что	4	4
138	на один	1	4
139	что с	1	4
140	мышление в	1	4
141	представляется нам	1	4
142	что оно	3	4
143	роль в	1	4
144	на том	1	4
145	по мере	4	4
146	и только	1	4
147	все время	2	4
148	с нашей	2	4
149	только что	3	4
150	является не	5	4
151	из них	1	4
152	друг друга	2	4
153	во всей	1	4
154	в речи	2	4
155	в смысле	6	4
156	и для	7	4
157	ключом к	1	4
158	между ними	2	4
159	к этому	5	4
160	во всяком	3	4
161	как известно	1	3
162	не имеют	3	3
163	приводят к	1	3
164	столь же	3	3
165	совершенно прав	1	3
166	а только	1	3
167	отнюдь не	8	3
168	когда он	1	3
169	не являются	1	3
170	следующим образом	1	3
171	но в	7	3
172	в которой	1	3
173	в этой	3	3
174	не совершается	1	3
175	это значение	1	3
176	что все	1	3
177	в совершенно	1	3
178	различие между	2	3
179	со всеми	1	3
180	на все	2	3
181	и других	1	3
182	ни в	6	3
183	в этих	3	3
184	к истории	1	3
185	одним и	2	3
186	и мышление	2	3
187	слова мы	1	3
188	не менее	1	3
189	что эта	1	3
190	этого явления	1	3
191	в другую	1	3
