N	4gram	Vygotskiy__2	Problema
1	не что иное как	1	4
2	в то время как	2	4
3	есть не что иное	1	4
4	и тем не менее	1	3
5	бы то ни было	1	3
6	одно и то же	1	3
7	в том смысле что	1	3
8	в том виде как	2	2
9	ни в каком случае	1	2
10	заключается в том что	7	2
11	то это значит что	1	2
12	к тому или иному	1	1
13	по крайней мере в	1	1
14	одного и того же	1	1
15	само собой разумеется что	1	1
16	которые мы находим в	1	1
17	не имеют ничего общего	1	1
18	это можно было бы	1	1
19	он в данном случае	1	1
20	указанием на то что	1	1
21	в каком случае не	1	1
22	заключается в том чтобы	1	1
23	с этой точки зрения	1	1
24	никак не может быть	1	1
25	если же мы возьмем	1	1
26	в том что он	3	1
27	том и заключается что	1	1
28	сам по себе и	1	1
29	моря и земли и	1	1
30	во что бы то	1	1
31	это значит что и	1	1
32	так же как и	1	1
33	что бы то ни	1	1
34	имеют ничего общего с	1	1
35	в том и заключается	2	1
36	ответ на этот вопрос	1	1
37	и может быть даже	1	1
38	бы то ни стало	1	1
39	то же самое можно	1	1
