N	3gram	Vinokur_Ku_3	Myshleni
1	с точки зрения	16	18
2	для того чтобы	11	15
3	в том что	8	15
4	с другой стороны	3	9
5	с одной стороны	4	8
6	по отношению к	2	7
7	в другом месте	1	6
8	как уже сказано	1	6
9	заключается в том	1	6
10	о том что	3	6
11	из того что	1	5
12	в собственном смысле	1	5
13	вместе с тем	1	5
14	так же как	1	5
15	не может быть	3	5
16	в то время	1	5
17	до сих пор	8	4
18	смысле этого слова	2	3
19	то же самое	1	3
20	сам по себе	3	3
21	в первую очередь	3	3
22	можно было бы	10	3
23	к тому что	1	3
24	в том чтобы	3	3
25	и в отношении	1	3
26	во всяком случае	1	3
27	привести нас к	1	3
28	в свою очередь	1	3
29	собственном смысле этого	1	3
30	друг от друга	1	3
31	в какой мере	2	2
32	прежде всего в	1	2
33	и той же	1	2
34	бы сказать что	3	2
35	есть прежде всего	1	2
36	в известном смысле	2	2
37	в зависимости от	7	2
38	на этот вопрос	1	2
39	то же время	1	2
40	в равной мере	1	2
41	так как он	2	2
42	в данном случае	4	2
43	об отношении между	1	2
44	от того что	2	2
45	а с другой	3	2
46	на вопрос о	1	2
47	ни в какой	2	2
48	в одном из	1	2
49	в самом деле	11	2
50	в то же	1	2
51	одной и той	1	2
52	он в другом	1	2
53	только тогда когда	4	2
54	потому что он	1	1
55	в его значении	1	1
56	не считается с	1	1
57	какой мере не	2	1
58	относительно того что	1	1
59	уже сказано выше	1	1
60	между прочим в	1	1
61	само собой разумеется	1	1
62	это так то	1	1
63	в чем же	1	1
64	должны сказать что	1	1
65	которые хотя и	1	1
66	но сам по	1	1
67	на самом деле	3	1
68	в этом смысле	1	1
69	является не только	1	1
70	значении этого слова	1	1
71	в силу того	1	1
72	тем более что	2	1
73	как раз и	2	1
74	но и как	1	1
75	может представить себе	1	1
76	и не может	1	1
77	так как они	1	1
78	и в то	1	1
79	центр тяжести всей	1	1
80	что он не	1	1
81	в отличие от	2	1
82	наряду с этим	1	1
83	но и в	1	1
84	тех случаях когда	1	1
85	хотя и не	1	1
86	только то что	2	1
87	тогда когда он	1	1
88	с тем чтобы	2	1
89	зато с другой	1	1
90	не иначе как	1	1
91	и я не	1	1
92	с этой точки	1	1
93	по крайней мере	1	1
94	только для того	1	1
95	в известной мере	1	1
96	о значении слова	1	1
97	ту или иную	1	1
98	только такое изучение	1	1
99	с помощью которых	1	1
100	в их чисто	1	1
101	то обстоятельство что	3	1
102	нас в данном	1	1
103	мы видели уже	1	1
104	мы наблюдаем в	1	1
105	не только в	3	1
106	ответа на вопрос	1	1
107	не столько в	1	1
108	и в этом	4	1
109	тем что в	1	1
110	что именно в	1	1
111	и при этом	1	1
112	аналогично тому как	1	1
113	не только как	3	1
114	если это так	1	1
115	в строгом смысле	1	1
116	в этих словах	1	1
117	однако ясно что	1	1
118	на вопросе о	1	1
119	собственном смысле слова	1	1
120	в целом ряде	1	1
121	образом и на	1	1
122	лишь в самом	1	1
123	и пр и	1	1
124	этой точки зрения	1	1
125	это потому что	1	1
126	в тех случаях	1	1
127	силу того что	1	1
128	смысле слова и	1	1
129	совершенно независимо от	1	1
130	а вместе с	1	1
131	вопросы связанные с	1	1
132	что даже в	1	1
133	но для того	1	1
134	точно в чем	1	1
135	мы не можем	1	1
136	на точку зрения	2	1
137	то что мы	1	1
138	само по себе	1	1
139	мы должны сказать	1	1
140	и вместе с	1	1
141	и вопрос об	1	1
142	речь шла о	1	1
143	не только не	1	1
144	потому что в	2	1
145	в конечном счете	1	1
146	исключает всякую возможность	1	1
147	этим вопросом о	1	1
148	но все же	1	1
149	с этим вопросом	1	1
150	что в процессе	1	1
151	когда мы говорим	1	1
152	в том числе	2	1
153	между словом и	1	1
154	сама по себе	2	1
155	пр и пр	1	1
156	и т д	8	1
157	тем не менее	9	1
158	стать на точку	2	1
159	самого последнего времени	1	1
160	а именно в	1	1
161	заключается не столько	1	1
162	таким образом если	1	1
163	той или иной	5	1
164	до самого последнего	1	1
