N	2gram	Vygotskiy__2	SlovoVZh
1	не может	9	16
2	может быть	9	14
3	точки зрения	26	14
4	как бы	7	13
5	и его	4	13
6	таким образом	14	12
7	и в	15	12
8	по отношению	6	11
9	в нашем	1	11
10	отношению к	5	11
11	и не	7	10
12	если бы	8	9
13	так как	4	9
14	прежде всего	4	8
15	сказать что	6	7
16	для нас	4	7
17	в ней	1	6
18	в том	33	6
19	только в	4	6
20	при этом	3	6
21	с помощью	5	6
22	в нем	1	6
23	все время	3	6
24	в процессе	11	6
25	то же	5	5
26	в виду	6	5
27	можно сказать	2	5
28	отнюдь не	2	5
29	как в	4	5
30	но в	6	5
31	и др	5	5
32	в жизни	1	5
33	а не	3	5
34	как и	6	5
35	что мы	9	5
36	том что	27	5
37	никогда не	8	5
38	хотя бы	4	5
39	то что	20	5
40	мы все	1	4
41	на самом	3	4
42	зависимости от	6	4
43	как если	1	4
44	к нему	1	4
45	за пределы	2	4
46	в этом	19	4
47	все же	4	4
48	в самом	11	4
49	не только	15	4
50	ни было	1	4
51	от того	2	4
52	так и	8	4
53	материала и	1	4
54	с другой	6	4
55	что не	1	4
56	не в	8	4
57	его в	1	4
58	дело в	1	4
59	и является	1	4
60	и к	6	4
61	и на	1	4
62	здесь не	1	3
63	самом деле	6	3
64	в котором	2	3
65	в пределах	1	3
66	мы не	10	3
67	и вообще	2	3
68	о том	9	3
69	бы то	1	3
70	но и	10	3
71	между тем	1	3
72	точка зрения	3	3
73	того что	17	3
74	когда он	3	3
75	и наконец	1	3
76	имеет в	1	3
77	и ее	3	3
78	все эти	3	3
79	только на	1	3
80	конечно не	1	3
81	в себе	2	3
82	да и	1	3
83	для него	3	3
84	он должен	2	3
85	не к	1	3
86	внутренней речи	5	3
87	и по	3	3
88	то ни	1	3
89	и с	4	3
90	точек зрения	1	3
91	до сих	1	3
92	ни в	2	3
93	в некоторых	2	3
94	в них	4	3
95	является продуктом	1	3
96	в своей	4	3
97	так же	4	3
98	в такой	2	3
99	этой точки	1	3
100	и более	2	3
101	из этого	1	3
102	по себе	7	3
103	сих пор	1	3
104	все это	4	3
105	но для	2	3
106	и для	2	3
107	бы мы	2	3
108	это как	1	3
109	с ним	3	3
110	или не	1	3
111	от этой	1	2
112	этого положения	1	2
113	и то	1	2
114	как это	6	2
115	опираясь на	2	2
116	но тем	1	2
117	в себя	2	2
118	действия и	3	2
119	и самое	1	2
120	едва ли	7	2
121	ко всем	1	2
122	те же	3	2
123	по природе	1	2
124	и значение	1	2
125	мы имеем	3	2
126	почти исключительно	1	2
127	и здесь	1	2
128	не способен	1	2
129	с его	4	2
130	но мы	3	2
131	и что	8	2
132	между собой	1	2
133	в чем	1	2
134	той социальной	1	2
135	данном случае	3	2
136	в данном	3	2
137	в его	2	2
138	что и	2	2
139	независимо от	4	2
140	в своем	9	2
141	социальной среды	5	2
142	как уже	2	2
143	его к	2	2
144	словом и	1	2
145	и потому	1	2
146	что слово	1	2
147	и так	1	2
148	в самое	1	2
149	с одной	7	2
150	какой степени	1	2
151	уже в	5	2
152	тому же	1	2
153	имеем в	1	2
154	он не	7	2
155	содержания и	1	2
156	в зависимости	6	2
157	к ним	1	2
158	мы можем	10	2
159	но что	2	2
160	одно и	1	2
161	но все	2	2
162	социальной средой	2	2
163	в особенности	1	2
164	на все	2	2
165	на примере	1	2
166	с другими	3	2
167	это не	5	2
168	оно не	1	2
169	более того	1	2
170	одной стороны	7	2
171	зависит от	1	2
172	до конца	1	2
173	другой стороны	1	2
174	там где	6	2
175	автора и	1	2
176	в момент	1	2
177	связь с	2	2
178	разрыв между	1	2
179	вместе с	6	2
180	в отношении	6	2
181	к его	2	2
182	но не	3	2
183	общего с	2	2
184	место в	1	2
185	находит в	1	2
186	точку зрения	6	2
187	речи в	6	2
188	с этой	2	2
189	она не	1	2
190	на один	1	2
