N	2gram	Bakhtin_Fr_7	Istorich
1	и в	41	22
2	мы имеем	2	19
3	в этом	15	17
4	что в	9	15
5	не только	5	14
6	мы видели	5	13
7	в доме	2	12
8	но и	9	12
9	и не	7	12
10	в этих	2	11
11	может быть	4	11
12	или в	2	11
13	но в	8	10
14	таким образом	19	10
15	еще не	2	10
16	в нем	7	9
17	что и	5	9
18	в том	11	9
19	что он	3	9
20	вместе с	5	9
21	как мы	11	8
22	мы видим	6	8
23	что они	1	8
24	с этим	2	8
25	том что	4	8
26	но не	1	7
27	то что	8	7
28	и здесь	4	7
29	уже не	2	7
30	из них	3	7
31	так как	3	7
32	к этому	5	7
33	то же	13	6
34	мы уже	12	6
35	это не	6	6
36	в ином	1	6
37	во время	3	6
38	ничего не	4	6
39	связи с	1	6
40	возможно что	1	6
41	так в	1	6
42	в них	7	6
43	а не	2	6
44	связь с	1	6
45	в течение	2	6
46	а в	5	6
47	с ней	1	6
48	а он	1	5
49	все же	1	5
50	он не	4	5
51	в этой	13	5
52	к нему	5	5
53	в свете	3	5
54	того что	2	5
55	один из	1	5
56	так что	1	5
57	на голову	2	5
58	у меня	1	5
59	в частности	1	5
60	или по	1	5
61	есть и	3	5
62	одним из	1	4
63	что ты	1	4
64	мы здесь	2	4
65	и на	4	4
66	все эти	13	4
67	отношение к	2	4
68	не в	9	4
69	имеем в	2	4
70	на этом	5	4
71	и с	4	4
72	у нас	1	4
73	как это	1	4
74	но он	4	4
75	видим что	1	4
76	и его	9	4
77	тем что	3	4
78	что на	1	4
79	она не	1	4
80	в дальнейшем	1	4
81	находится в	2	4
82	в другой	1	4
83	только в	6	4
84	и они	1	4
85	его и	1	4
86	в других	1	4
87	связано с	2	4
88	они не	1	4
89	в данном	2	4
90	и там	1	4
91	в свою	3	4
92	на смену	1	4
93	не может	3	4
94	и другие	3	4
95	что иное	1	3
96	я не	3	3
97	представление о	1	3
98	и ее	2	3
99	не совсем	2	3
100	иное как	1	3
101	в чем	2	3
102	в одной	2	3
103	некоторое время	1	3
104	целый ряд	4	3
105	и как	2	3
106	и к	5	3
107	уже видели	2	3
108	их в	2	3
109	и голова	1	3
110	его в	3	3
111	было бы	4	3
112	для них	1	3
113	далеко не	2	3
114	как и	14	3
115	должны были	1	3
116	одном из	4	3
117	не будем	1	3
118	никогда не	2	3
119	потому что	5	3
120	очень часто	3	3
121	он и	1	3
122	к тому	2	3
123	они и	2	3
124	о том	6	3
125	но по	2	3
126	здесь не	1	3
127	данном случае	1	3
128	смерти в	3	3
129	на том	2	3
130	что у	3	3
131	жить в	1	3
132	он к	1	3
133	от них	1	3
134	в его	12	3
135	и она	1	3
136	с ними	3	3
137	и у	5	3
138	при помощи	1	3
139	прежде всего	11	3
140	у него	6	3
141	уходит в	1	3
142	мы еще	1	3
143	превращается в	1	3
144	в связи	2	3
145	так же	5	3
146	мы увидим	1	3
147	но это	3	3
148	между прочим	1	3
149	и от	8	3
150	его не	1	3
151	и все	14	3
152	сказать что	1	3
153	не что	1	3
154	собирается жениться	1	3
155	ее в	1	3
156	все что	4	3
157	ту же	2	2
158	например в	3	2
159	и то	2	2
160	на самом	2	2
161	и есть	3	2
162	приходит на	1	2
163	здесь и	2	2
164	в котором	1	2
165	той же	3	2
166	и новые	2	2
167	время как	1	2
168	но она	1	2
169	целом не	1	2
170	в ней	5	2
171	знаем что	1	2
172	то мы	1	2
173	на другой	2	2
174	к жизни	4	2
175	по отношению	2	2
176	в качестве	9	2
177	себе и	1	2
178	мы сейчас	2	2
179	его на	1	2
180	как в	5	2
181	в своем	9	2
182	хотя и	4	2
183	узнает что	1	2
184	что по	1	2
185	образом и	2	2
186	я умру	2	2
187	тому же	1	2
188	не могла	1	2
189	при этом	3	2
190	из этой	1	2
191	они в	2	2
192	том свете	1	2
193	в виде	1	2
194	что еще	1	2
195	и вот	2	2
196	никому не	2	2
197	в нее	3	2
198	так и	10	2
199	но все	4	2
200	на все	1	2
201	большинстве случаев	2	2
202	уже знаем	1	2
203	известно что	1	2
204	этой системы	2	2
205	запретов в	1	2
206	смерть и	1	2
207	ни в	6	2
208	вовсе не	7	2
209	с тем	1	2
210	со своими	1	2
211	и уже	1	2
212	и для	5	2
213	после этого	1	2
214	и некоторые	1	2
215	такой же	3	2
216	не мог	2	2
217	точки зрения	5	2
218	в которых	2	2
219	над ними	1	2
220	что было	1	2
221	но они	1	2
222	даже в	1	2
223	в то	10	2
224	не имеет	3	2
225	одна из	4	2
226	здесь на	2	2
227	с одним	1	2
228	все члены	1	2
229	здесь они	1	2
230	встречается в	1	2
231	во все	2	2
232	вот почему	1	2
233	как только	1	2
234	время они	1	2
235	и это	5	2
236	и о	1	2
237	роль в	2	2
238	в другом	1	2
239	с собой	1	2
240	гл iii	1	2
241	не с	1	2
242	связан с	2	2
243	одного из	2	2
244	связанных с	3	2
245	после того	4	2
246	образом в	1	2
247	связанное с	2	2
248	на землю	2	2
249	и что	1	2
250	за это	1	2
251	в силу	1	2
252	а также	2	2
253	там же	1	2
254	образом мы	1	2
255	между тем	1	2
256	все время	2	2
257	в него	1	2
258	же в	2	2
259	этот вопрос	1	2
260	дело с	1	2
261	характерно для	2	2
262	сына в	1	2
263	очень много	1	2
264	и так	2	2
265	нельзя провести	1	2
266	в жизни	1	2
267	еще одну	1	2
268	него и	1	2
269	себе в	1	2
270	всяком случае	1	2
271	в одном	3	2
272	никто не	10	2
273	только на	2	2
274	в особенности	2	2
275	и даже	1	2
276	есть только	1	2
277	и др	2	2
278	но есть	3	2
279	не было	3	2
280	представления о	1	2
281	нет никаких	1	2
282	и потому	3	2
283	но этот	3	2
284	в тех	1	2
285	здесь есть	1	2
286	мы найдем	3	2
287	такое предположение	1	2
288	от него	1	2
289	еще более	2	2
290	нет ничего	1	2
291	отношению к	2	2
292	жизни и	3	2
293	он на	1	2
294	во всяком	2	2
295	также и	2	1
296	начинается с	2	1
297	и через	1	1
298	самом деле	1	1
299	в приведенном	1	1
300	этого мира	1	1
301	смысл этого	1	1
302	и до	6	1
303	которую обычно	1	1
304	времени он	2	1
305	из всех	2	1
306	в несколько	1	1
307	есть не	2	1
308	едят но	2	1
309	мы не	2	1
310	на место	4	1
311	на эти	1	1
312	человека и	1	1
313	эта форма	1	1
314	принадлежит к	1	1
315	и требовал	1	1
316	это отношение	1	1
317	нет но	1	1
318	проходит по	1	1
319	и заставляет	2	1
320	ах как	1	1
321	встречается очень	1	1
322	на них	3	1
323	быть в	1	1
324	что его	1	1
325	в различных	1	1
326	в знаменитой	1	1
327	нищим и	1	1
328	землю и	1	1
329	к которой	1	1
330	со всеми	2	1
331	к ним	1	1
332	в новом	1	1
333	некоторые черты	1	1
334	иногда и	1	1
335	в буквальном	1	1
336	не просто	2	1
337	это почти	1	1
338	тесно связан	1	1
339	то обстоятельство	1	1
340	тебе и	1	1
341	чем же	1	1
342	мертвых и	1	1
343	общего с	1	1
344	к новому	2	1
345	нельзя было	1	1
346	все остальные	1	1
347	перед нами	2	1
348	кроме того	3	1
349	его к	3	1
350	царство и	1	1
351	говорят о	1	1
352	что это	4	1
353	он в	1	1
354	океана на	1	1
355	друг от	1	1
356	и те	3	1
