N	2gram	Bakhtin_Fr_1	Komedia
1	и в	65	22
2	и не	22	21
3	том что	6	13
4	в том	16	12
5	так как	6	11
6	со стороны	1	11
7	в комедии	1	10
8	потому что	5	10
9	в самом	4	9
10	до сих	4	9
11	сих пор	4	9
12	в этом	15	8
13	его в	7	8
14	в своем	8	8
15	о том	2	8
16	в его	9	8
17	что и	1	8
18	что он	3	8
19	то же	1	7
20	при этом	6	7
21	об этом	1	7
22	в конце	1	7
23	о чем	1	7
24	самом деле	3	6
25	еще не	6	6
26	тому же	1	6
27	в то	1	6
28	и его	10	6
29	к тому	2	6
30	того чтобы	1	6
31	для того	1	6
32	может быть	6	6
33	как раз	3	6
34	во время	4	6
35	к этому	1	6
36	речь идет	1	5
37	отношение к	4	5
38	но в	14	5
39	не только	10	5
40	он не	2	5
41	в своей	5	5
42	в которых	1	5
43	не менее	1	5
44	же время	1	5
45	связи с	4	5
46	к себе	2	5
47	и сам	1	5
48	хотя и	2	5
49	с ним	3	5
50	к нему	3	5
51	что в	3	5
52	по отношению	1	5
53	из них	4	5
54	тем что	1	5
55	прежде всего	11	5
56	как это	1	5
57	все это	9	5
58	он знает	1	4
59	в ней	6	4
60	он был	2	4
61	с другой	3	4
62	нет и	2	4
63	и речи	1	4
64	все же	6	4
65	то что	3	4
66	в себе	3	4
67	но все	3	4
68	и с	3	4
69	несмотря на	2	4
70	точки зрения	7	4
71	не в	4	4
72	в отношении	6	4
73	на него	2	4
74	у него	1	4
75	и здесь	3	4
76	друг друга	3	4
77	так и	10	4
78	здесь нет	1	4
79	до нас	3	4
80	вовсе не	18	4
81	но и	10	4
82	до конца	2	4
83	а не	1	4
84	в связи	1	4
85	не является	3	4
86	и для	2	4
87	бы в	1	4
88	хотя бы	1	4
89	который в	1	3
90	говорить о	1	3
91	на них	2	3
92	с его	5	3
93	в ее	3	3
94	с этим	1	3
95	и к	4	3
96	и этим	2	3
97	в которой	1	3
98	в этой	4	3
99	как он	1	3
100	на то	1	3
101	не могла	1	3
102	в нем	13	3
103	приводит к	2	3
104	было бы	1	3
105	в них	5	3
106	далеко не	3	3
107	как и	5	3
108	и еще	4	3
109	с точки	3	3
110	их в	2	3
111	к ним	1	3
112	никогда не	6	3
113	ничего не	3	3
114	на это	1	3
115	он так	2	3
116	в глаза	1	3
117	должно было	1	3
118	не зная	1	3
119	не о	1	3
120	одной из	1	3
121	с одной	2	3
122	в начале	1	3
123	что не	2	3
124	всяком случае	1	3
125	отношению к	1	3
126	в других	3	3
127	и даже	8	3
128	на ее	1	3
129	ему не	1	3
130	на этот	2	3
131	один из	1	3
132	в частности	5	3
133	не может	3	3
134	конечно не	1	3
135	по своему	8	3
136	одной стороны	2	3
137	в течение	1	3
138	как бы	22	3
139	в целом	2	3
140	не знает	6	3
141	все что	1	3
142	в какой	1	3
143	во всяком	1	3
144	отношения к	2	2
145	человека и	1	2
146	здесь и	4	2
147	мы не	1	2
148	античной литературы	1	2
149	и дать	1	2
150	с радостью	1	2
151	в сущности	16	2
152	представление о	1	2
153	достаточно сравнить	1	2
154	и он	2	2
155	но при	2	2
156	и на	11	2
157	во всех	9	2
158	в изображении	2	2
159	он говорит	1	2
160	отличие от	5	2
161	за пределы	8	2
162	как в	5	2
163	в известной	3	2
164	ней в	1	2
165	что касается	1	2
166	в результате	1	2
167	раз в	1	2
168	и если	1	2
169	на его	2	2
170	о которой	1	2
171	людей и	1	2
172	человека в	1	2
173	а затем	2	2
174	из всех	2	2
175	а как	1	2
176	это не	3	2
177	в развитии	1	2
178	остается в	1	2
179	которую он	1	2
180	и без	2	2
181	в их	4	2
182	в одном	5	2
183	сам он	1	2
184	она не	1	2
185	что с	1	2
186	вплоть до	1	2
187	в основе	8	2
188	с участием	1	2
189	в области	7	2
190	одним из	2	2
191	известной степени	1	2
192	он называет	2	2
193	ли не	1	2
194	и это	2	2
195	как мы	6	2
196	в виду	3	2
197	здесь не	1	2
198	без всякого	1	2
199	в комедиях	1	2
200	за пределами	1	2
201	роль в	2	2
202	можно было	1	2
203	особый интерес	1	2
204	она была	3	2
205	наряду с	2	2
206	в эпоху	9	2
207	от своей	1	2
208	именно потому	1	2
209	и во	3	2
210	которой мы	1	2
211	между тем	5	2
212	какой мере	1	2
213	назад в	1	2
214	и ее	1	2
215	уже в	1	2
216	нового времени	13	2
217	за ним	1	2
218	был бы	1	2
219	понимает что	1	2
220	до того	1	2
221	при всей	2	2
222	этом отношении	3	2
223	от того	2	2
224	себя и	1	2
225	к человеку	1	2
226	дошедших до	2	2
227	не было	1	2
228	а на	1	2
229	в произведениях	1	2
230	что мы	2	2
231	под влиянием	1	2
232	он и	3	2
233	и особенно	2	2
234	его на	2	2
235	из которых	1	2
236	в пределах	1	2
237	не могут	3	2
238	для обозначения	1	2
239	для понимания	1	2
240	его от	2	2
241	только для	1	2
242	нет ничего	3	2
243	все остальные	1	2
244	при всем	1	2
245	и все	5	2
246	он понимает	2	2
247	а о	1	2
248	между ними	4	2
249	другой стороны	1	2
250	совершенно не	4	2
251	в свое	2	2
252	в своих	5	2
253	это в	4	2
254	в таком	2	2
255	формы и	7	1
256	например в	2	1
257	изменилось и	1	1
258	а из	1	1
259	или к	2	1
260	буквально на	1	1
261	же по	1	1
262	он требует	2	1
263	и до	4	1
264	видеть в	2	1
265	на пороге	1	1
266	если я	1	1
267	мы имеем	1	1
268	и само	2	1
269	именно к	1	1
270	глубины и	1	1
271	принадлежит к	1	1
272	они были	6	1
273	жизни это	1	1
274	попутно что	1	1
275	это время	2	1
276	в большинстве	2	1
277	первый план	1	1
278	все эти	10	1
279	в чем	2	1
280	конечно это	1	1
281	нем только	3	1
282	но не	2	1
283	но как	3	1
284	не входит	2	1
285	они конечно	1	1
286	друг от	1	1
287	действительности а	1	1
288	человеку и	1	1
289	которые не	1	1
290	первая из	1	1
291	одном из	1	1
292	как к	1	1
293	это был	1	1
294	как уже	1	1
295	в дальнейших	1	1
296	и как	1	1
297	что по	1	1
298	и наконец	2	1
299	связанный с	3	1
300	самом начале	1	1
301	от этого	1	1
302	моментов в	1	1
303	в этот	1	1
304	роль играет	1	1
305	для которого	1	1
306	поздней античности	2	1
307	отказывается от	1	1
308	чуть ли	1	1
309	в нашем	1	1
310	из этих	2	1
311	связанного с	1	1
312	им в	1	1
313	см выше	1	1
314	имеем в	1	1
315	самое главное	1	1
316	на площади	1	1
317	сказать в	1	1
318	главное в	1	1
319	чтобы они	1	1
320	не к	2	1
321	нашего времени	1	1
322	принадлежат к	1	1
323	смех и	1	1
324	на этом	1	1
325	эта же	2	1
326	не знающий	1	1
327	что все	1	1
328	и дальше	1	1
329	конечно в	2	1
330	них не	1	1
331	это было	2	1
332	них она	1	1
333	в свой	2	1
334	на сцене	1	1
335	в это	2	1
336	во многом	2	1
337	его и	1	1
338	он является	1	1
339	нет в	1	1
340	две линии	1	1
341	для своего	2	1
342	сам не	1	1
343	друга в	1	1
344	сущности за	1	1
345	речь на	1	1
346	такой же	1	1
347	посвящения в	1	1
348	одно из	6	1
349	от своего	2	1
350	работы в	1	1
351	раз не	1	1
352	это делает	1	1
353	бы к	1	1
354	человеком и	1	1
355	место в	1	1
356	не столько	1	1
357	в отличие	4	1
358	для всякого	1	1
359	и раньше	1	1
360	точку зрения	1	1
361	которые в	1	1
362	времени не	1	1
363	но он	1	1
364	иным как	1	1
365	далека от	1	1
366	ним в	1	1
367	намека на	1	1
368	так называемого	1	1
369	называет его	2	1
370	и вся	1	1
371	она стремится	1	1
372	на три	1	1
373	на рубеже	1	1
374	в трактовке	1	1
375	с которой	1	1
376	свое время	2	1
377	по тону	1	1
378	и далеко	1	1
379	он еще	1	1
380	в самых	1	1
381	не могло	1	1
382	на котором	3	1
383	богатого и	1	1
384	и весь	1	1
385	всего на	2	1
386	и по	2	1
387	по своей	3	1
388	во всем	2	1
389	же он	2	1
390	со своим	1	1
391	что на	1	1
392	с другом	1	1
393	мы встречаем	1	1
394	все то	1	1
395	могут быть	2	1
396	числе и	7	1
397	они становятся	1	1
398	что при	1	1
399	здесь мы	1	1
400	следовательно не	1	1
401	они стали	1	1
402	от друга	1	1
403	выходят за	1	1
404	и от	2	1
405	в себя	3	1
406	прямолинейным и	1	1
407	действия и	1	1
408	и может	1	1
409	в v	1	1
410	среди людей	1	1
411	как с	1	1
412	гуманизм и	2	1
413	с известными	1	1
414	даже самых	1	1
415	с собой	1	1
416	те же	1	1
417	времени и	6	1
418	особенно в	2	1
419	это только	1	1
420	жизнь и	1	1
421	мы в	1	1
422	строго говоря	1	1
423	и всякого	1	1
424	отрицать что	1	1
425	из одного	1	1
426	в настоящее	1	1
427	входящих в	1	1
428	стремление к	2	1
429	на кого	1	1
430	средством для	1	1
431	и начало	2	1
432	сводится к	1	1
433	в раннем	1	1
434	того он	1	1
435	и та	1	1
436	настоящее время	1	1
437	утопический характер	2	1
438	в риме	2	1
439	его жизни	1	1
440	на что	2	1
441	основе своей	2	1
442	все его	1	1
443	нас в	1	1
444	мы понимаем	1	1
445	затем в	1	1
446	были здесь	1	1
447	от них	1	1
448	достаточно назвать	1	1
449	но нет	1	1
450	ее на	1	1
451	иначе в	1	1
452	которой в	1	1
453	где происходит	1	1
454	и она	1	1
455	своей природе	1	1
456	первоначальное значение	1	1
457	образом как	1	1
458	рассуждение о	1	1
459	мысли не	1	1
460	ни к	2	1
461	мы видим	2	1
462	ли он	1	1
463	только в	7	1
464	это тем	1	1
465	моменты в	1	1
466	во времени	1	1
467	этого достаточно	1	1
468	две причины	1	1
469	человека с	1	1
470	образов в	2	1
471	к какому	2	1
472	и у	6	1
473	только на	2	1
474	целого ряда	1	1
475	не из	1	1
476	и других	3	1
477	не стал	1	1
478	объясняется это	1	1
479	и их	3	1
480	не находит	1	1
481	отрицательной и	1	1
482	к предшествующим	1	1
483	в современном	1	1
484	с этими	1	1
485	в некоторых	2	1
486	чтобы показать	1	1
487	проявлений и	1	1
488	не были	3	1
489	ней и	1	1
490	выходит за	4	1
491	самом его	1	1
492	оценки но	1	1
493	них в	1	1
494	стороны он	1	1
495	уходит в	1	1
496	говорит о	1	1
497	превращается в	5	1
498	комедии к	1	1
499	он только	1	1
500	был в	1	1
501	не на	1	1
502	однако и	1	1
503	конечно на	1	1
504	не выдерживает	1	1
505	мы остановимся	4	1
506	на время	3	1
507	было в	1	1
508	именно поэтому	1	1
509	на фоне	3	1
510	этой же	1	1
511	эта идея	1	1
512	и потому	10	1
513	в разной	2	1
514	не одно	1	1
515	ничего страшного	1	1
516	видит в	1	1
517	к жизни	2	1
518	из уст	1	1
519	в тех	3	1
520	быть только	2	1
521	в мир	2	1
522	да и	2	1
523	образом на	2	1
524	друг с	1	1
525	на свете	1	1
526	в состоянии	3	1
527	еще раз	2	1
528	нашей работы	6	1
529	можно сказать	2	1
530	лишенный всякой	1	1
531	происходит с	1	1
532	в основном	2	1
533	что совершается	1	1
534	в так	1	1
535	мира человека	1	1
536	под названием	1	1
537	многие из	2	1
538	пор еще	3	1
539	в новой	1	1
540	или в	2	1
541	которого они	2	1
542	это как	4	1
543	себя самого	1	1
544	на первый	1	1
545	последующих веков	4	1
546	для нас	4	1
547	всякого рода	1	1
548	в этих	2	1
549	разной степени	2	1
550	мог быть	1	1
551	все они	1	1
552	места в	1	1
553	условий и	1	1
554	отношении к	1	1
555	жизни в	5	1
556	от ее	1	1
557	с ней	1	1
558	сказать что	6	1
559	и только	1	1
560	обычно не	1	1
561	но этот	1	1
562	они принадлежат	1	1
563	жизнь в	1	1
564	жизни и	7	1
565	но еще	1	1
566	и эта	3	1
567	как на	1	1
568	огромная литература	1	1
569	том числе	10	1
570	они не	1	1
