N	2gram	Vygotskiy__2	Dialekti
1	не есть	1	40
2	и не	10	30
3	по себе	12	25
4	и т	10	21
5	т д	2	19
6	и в	32	18
7	точки зрения	17	17
8	ничего не	4	17
9	может быть	18	17
10	в нем	4	16
11	ни в	2	15
12	не имеет	4	15
13	так что	3	15
14	потому что	21	14
15	значит что	3	14
16	а не	7	14
17	не только	12	13
18	и даже	5	13
19	то что	21	13
20	что в	20	13
21	в этом	13	12
22	было бы	11	12
23	с точки	10	12
24	если бы	6	12
25	и что	22	12
26	не может	17	12
27	что это	8	11
28	в себе	2	11
29	что он	13	11
30	так как	12	11
31	как бы	6	11
32	это значит	3	11
33	все это	5	11
34	то же	13	10
35	есть нечто	2	10
36	несмотря на	4	10
37	прежде всего	1	10
38	сказать что	7	10
39	и то	3	9
40	отнюдь не	5	9
41	стало быть	1	9
42	так и	3	9
43	это не	2	9
44	том что	21	9
45	никогда не	9	9
46	это есть	1	9
47	в том	37	9
48	ясно что	7	8
49	но это	2	8
50	в каком	3	8
51	к нему	2	8
52	совершенно не	4	8
53	также и	2	7
54	и как	7	7
55	то в	1	7
56	что она	16	7
57	что не	3	7
58	как она	4	7
59	не существует	2	7
60	мы находим	2	7
61	вовсе не	2	7
62	не просто	1	7
63	но и	10	7
64	сам по	4	6
65	его не	1	6
66	хотя бы	3	6
67	в чем	4	6
68	не то	1	6
69	но в	3	6
70	с другой	3	6
71	и вот	3	6
72	не в	8	6
73	она не	2	6
74	в то	5	6
75	думают что	1	6
76	никак не	4	6
77	можно сказать	1	6
78	не было	2	6
79	ни на	3	6
80	и он	3	5
81	отношение к	2	5
82	общего с	1	5
83	все же	4	5
84	себе не	1	5
85	в противоположность	1	5
86	на то	11	5
87	идеи и	1	5
88	и с	4	5
89	что оно	2	5
90	и мы	6	5
91	в этих	2	5
92	но если	1	5
93	в отношении	3	5
94	не нуждается	1	5
95	в виду	3	5
96	есть только	5	5
97	можно было	7	5
98	не с	1	5
99	мы должны	3	5
