N	3gram	Voloshinov_1	Problema
1	о том что	2	9
2	с точки зрения	5	8
3	в том что	1	8
4	в связи с	2	7
5	в конце концов	3	6
6	тем не менее	1	5
7	с другой стороны	1	5
8	по крайней мере	1	4
9	что иное как	2	3
10	вместе с тем	2	3
11	в русской литературе	1	3
12	можно сказать что	2	3
13	не что иное	2	3
14	только тогда когда	1	3
15	в те времена	1	2
16	равно как и	2	2
17	но даже и	1	2
18	до сих пор	1	2
19	но и в	3	2
20	и никак не	1	2
21	не может быть	2	2
22	и никогда не	1	2
23	но все же	2	2
24	тех или иных	3	2
25	для того чтобы	7	2
26	все еще не	1	1
27	уже содержит в	1	1
28	мы как раз	1	1
29	вовсе и не	1	1
30	чуть ли не	2	1
31	не только о	1	1
32	не говоря уже	1	1
33	на самом деле	3	1
34	художественного творчества и	1	1
35	в самом деле	1	1
36	здесь таким образом	1	1
37	как раз и	1	1
38	как мы увидим	2	1
39	в этом отношении	2	1
40	можно было бы	1	1
41	ни в какой	1	1
42	говорить не о	1	1
43	вновь и вновь	1	1
44	ту или иную	3	1
45	только потому что	2	1
46	точки зрения весь	1	1
47	и тем же	1	1
48	таким образом мы	1	1
49	но в то	2	1
50	не только в	3	1
51	на первый взгляд	1	1
52	тот факт что	1	1
53	от страха и	1	1
54	и в этом	1	1
55	и как бы	1	1
56	как и вообще	1	1
57	людей но в	1	1
58	содержит в себе	1	1
59	и оказывается что	1	1
60	хотя бы на	1	1
61	перед тем как	1	1
62	бросается в глаза	1	1
63	если мы будем	1	1
64	то же время	7	1
65	мы увидим ниже	1	1
66	то или иное	4	1
67	связи с этим	2	1
68	с самого начала	4	1
69	хотя бы в	1	1
70	вопрос о том	1	1
71	той или иной	3	1
72	и для того	2	1
73	в большинстве случаев	1	1
74	в то же	9	1
75	в силу которого	1	1
76	но не только	1	1
77	и все же	1	1
