N	2gram	Bakhtin_Pr_1	Istorich
1	что он	2	24
2	и т	14	19
3	не только	9	18
4	т д	1	18
5	может быть	26	17
6	мы имеем	2	15
7	и в	38	15
8	никогда не	5	15
9	но и	9	14
10	так же	1	13
11	что в	7	12
12	то что	8	12
13	а в	6	12
14	в этом	15	11
15	в этих	2	11
16	и не	42	11
17	то же	5	10
18	его в	9	10
19	еще не	7	9
20	все же	6	9
21	в другом	2	9
22	с тем	1	9
23	и здесь	2	9
24	он не	3	8
25	связи с	2	8
26	мы увидим	3	8
27	мы можем	6	8
28	в нем	15	7
29	таким образом	10	7
30	том что	3	7
31	не в	7	7
32	ничего не	6	7
33	и пр	2	7
34	вместе с	1	7
35	сих пор	1	7
36	мы здесь	4	6
37	но в	4	6
38	что это	2	6
39	и что	2	6
40	в его	43	6
41	что и	2	6
42	мы уже	1	6
43	до сих	1	6
44	как бы	22	6
45	в том	8	6
46	только в	13	6
47	и есть	2	5
48	как в	4	5
49	и наконец	6	5
50	было бы	8	5
51	этого не	1	5
52	можно найти	1	5
53	в котором	2	5
54	в иной	1	5
55	на него	3	5
56	можно было	4	5
57	так и	5	5
58	связан с	1	5
59	она не	2	5
60	к нему	10	5
61	в одном	1	5
62	прежде всего	13	5
63	к которому	4	5
64	а не	5	5
65	в связи	2	5
66	не может	27	5
67	к тому	1	5
68	со всех	2	4
69	всех сторон	2	4
70	в ней	4	4
71	и на	3	4
72	в себе	4	4
73	вот несколько	1	4
74	все эти	5	4
75	в этой	1	4
76	при этом	5	4
77	они должны	1	4
78	и с	17	4
79	вопрос о	1	4
80	не будем	3	4
81	но он	1	4
82	но они	4	4
83	для нас	1	4
84	очень часто	1	4
85	другими словами	2	4
86	что здесь	1	4
87	с одной	3	4
88	его и	1	4
89	тем что	2	4
90	и др	8	4
91	связь с	3	4
92	но это	3	4
93	в область	3	4
94	мы должны	2	4
95	одной из	3	4
96	к этой	1	4
97	и другие	2	4
98	они не	3	4
99	особенно часто	3	3
100	установить что	1	3
101	не происходит	1	3
102	не совсем	1	3
103	как он	1	3
104	на то	2	3
105	всех этих	1	3
106	подобно тому	1	3
107	здесь мы	2	3
108	хотя в	1	3
109	в их	10	3
110	и его	16	3
111	и это	3	3
112	в каких	2	3
113	в себя	2	3
114	мог бы	1	3
115	о том	4	3
116	того что	2	3
117	по отношению	21	3
118	в других	4	3
119	одной стороны	3	3
120	что мы	1	3
121	как это	2	3
122	тому как	1	3
123	все это	3	3
124	силу и	1	3
125	но если	1	3
126	отношению к	19	3
127	к материалу	11	2
128	например в	3	2
129	самом деле	6	2
130	на самом	4	2
131	показать что	2	2
132	и ничего	1	2
133	и для	11	2
134	что иное	1	2
135	я не	2	2
136	ни один	1	2
137	хотя бы	4	2
138	в которых	1	2
139	иное как	1	2
140	во всех	11	2
141	но не	12	2
142	не все	2	2
143	не просто	1	2
144	материал в	4	2
145	дает нам	2	2
146	пути в	1	2
147	есть ли	1	2
148	к чему	2	2
149	в которой	1	2
150	не могла	1	2
151	и социальной	1	2
152	он должен	2	2
153	и если	1	2
154	человека в	2	2
155	могла бы	1	2
156	и может	1	2
157	из них	1	2
158	его не	2	2
159	с другими	3	2
160	это не	5	2
161	есть и	1	2
162	ни в	11	2
163	он является	1	2
164	она и	1	2
165	как и	7	2
166	нигде не	1	2
167	обратимся к	1	2
168	нисколько не	1	2
169	здесь она	1	2
170	и ее	2	2
171	и эти	1	2
172	и более	2	2
173	в таких	2	2
174	случае мы	2	2
175	некоторых случаях	1	2
176	таких случаях	1	2
177	тем самым	4	2
178	одна из	2	2
179	здесь на	1	2
180	и именно	2	2
181	иметь в	1	2
182	представления и	1	2
183	другой стороны	4	2
184	нам важно	1	2
185	так называемый	2	2
186	здесь нет	2	2
187	кроме того	3	2
188	только с	1	2
189	был бы	1	2
190	же мы	1	2
191	в нее	1	2
192	к себе	2	2
193	мы в	3	2
194	могут быть	5	2
195	того чтобы	2	2
196	с ее	1	2
197	в виду	4	2
198	здесь не	4	2
199	приводит к	3	2
200	дано в	3	2
201	что у	1	2
202	на нее	1	2
203	это только	1	2
204	имеется в	1	2
205	что под	1	2
206	с другой	7	2
207	а также	1	2
208	что эта	2	2
209	в него	2	2
210	на которой	1	2
211	но с	3	2
212	с ними	4	2
213	в нашей	2	2
214	слова в	7	2
215	и только	4	2
216	не было	2	2
217	в особенности	2	2
218	именно в	1	2
219	здесь в	2	2
220	следовательно не	2	2
221	себя и	3	2
222	в некоторых	2	2
223	видит в	1	2
224	смысле этого	1	2
225	в тех	3	2
226	происходит в	1	2
227	в тот	1	2
228	да и	3	2
229	по существу	2	2
230	и часто	1	2
231	или в	2	2
232	говорится в	1	2
233	говорится а	1	2
234	его уже	1	2
235	в мифе	1	2
236	не знает	3	2
237	сказать что	4	2
238	на один	1	2
239	не что	1	2
240	себя как	5	1
241	можно говорить	2	1
242	относится и	2	1
243	в рассмотрение	2	1
244	он может	2	1
245	это и	1	1
246	из его	1	1
247	она все	1	1
248	не имеют	2	1
249	оно было	2	1
250	высшей степени	5	1
251	едва ли	3	1
252	то самое	1	1
253	и за	1	1
254	и могут	1	1
255	их и	2	1
256	а как	3	1
257	есть не	2	1
258	и о	5	1
259	бы что	1	1
260	бы возразить	1	1
261	так чтобы	1	1
262	говорить о	3	1
263	но она	2	1
264	на себя	1	1
265	что можно	1	1
266	себе а	1	1
267	и он	2	1
268	форм в	1	1
269	подробное изучение	1	1
270	в отличие	5	1
271	связи со	1	1
272	должны здесь	1	1
273	со словами	2	1
274	с его	2	1
275	на своих	1	1
276	тем как	5	1
277	часто имеет	2	1
278	на основе	6	1
279	но как	2	1
280	а только	2	1
281	к которой	1	1
