N	3gram	Bakhtin_Pr_3	Istorich
1	мы видим что	1	8
2	не может быть	1	7
3	в исторической действительности	1	6
4	тем не менее	2	6
5	более или менее	3	5
6	с другой стороны	1	5
7	до сих пор	5	5
8	в большинстве случаев	4	4
9	в том что	3	4
10	по отношению к	1	3
11	то же самое	1	3
12	в связи с	1	3
13	о том что	2	3
14	мы не будем	1	3
15	можно было бы	1	3
16	в зависимости от	2	2
17	но и в	1	2
18	это один из	1	2
19	в отличие от	1	2
20	это конечно не	1	2
21	мы будем называть	1	2
22	мы видели что	2	2
23	один и тот	1	2
24	большей или меньшей	3	2
25	с самого начала	3	2
26	во всех случаях	1	2
27	и тот же	1	2
28	и в конце	1	1
29	до наших дней	3	1
30	в начале рассказа	1	1
31	мы имеем дело	1	1
32	прежде всего в	1	1
33	да и не	1	1
34	это было бы	1	1
35	равно как и	1	1
36	в этом смысле	1	1
37	лежащего в основе	1	1
38	в соответствии с	2	1
39	в средние века	10	1
40	в нем и	1	1
41	это приводило к	1	1
42	из них в	2	1
43	для этой цели	1	1
44	сказать что и	1	1
45	а может быть	1	1
46	на самом же	1	1
47	может быть только	1	1
48	не будем здесь	1	1
49	в полном одиночестве	1	1
50	не чем иным	1	1
51	именно потому что	1	1
52	но в то	1	1
53	таким образом и	1	1
54	в большей или	2	1
55	это своего рода	2	1
56	со второй половины	1	1
57	тем или иным	1	1
58	него как и	1	1
59	с большей или	1	1
60	мы не найдем	1	1
61	самом же деле	1	1
62	что они не	1	1
63	есть не что	1	1
64	чем иным как	1	1
65	в античности и	1	1
66	останавливаться не будем	1	1
67	что иное как	1	1
68	средние века и	2	1
69	смысле этого слова	1	1
70	после того как	1	1
71	не что иное	1	1
72	тех или иных	1	1
73	нас прежде всего	2	1
74	одно без другого	1	1
75	и в нем	1	1
76	во всем мире	2	1
77	античности и на	1	1
78	но тем не	1	1
79	в этом отношении	1	1
