N	3gram	Bakhtin_Pr_1	FransuaR
1	то же время	9	9
2	в то же	9	9
3	для того чтобы	1	6
4	в том что	6	6
5	в этом отношении	3	5
6	но в то	5	5
7	зрения на мир	4	4
8	до известной степени	1	4
9	так же как	1	4
10	на самом деле	4	4
11	как мы видели	1	4
12	потому что он	1	3
13	в первой части	1	3
14	до сих пор	2	3
15	потому что она	3	2
16	в другом месте	1	2
17	то же самое	1	2
18	дело в том	1	2
19	он не только	1	2
20	с точки зрения	13	2
21	точку зрения на	2	2
22	они вовсе не	1	2
23	можно было бы	2	2
24	же как и	1	2
25	в данном случае	2	2
26	в то время	1	2
27	и не могут	1	2
28	в самой жизни	1	2
29	мы уже говорили	1	2
30	не может быть	4	2
31	нужно сказать что	1	2
32	можно сказать что	1	2
33	как бы в	2	2
34	в большинстве случаев	2	2
35	в сущности не	1	2
36	друг с другом	1	2
37	и потому она	1	1
38	хотя и не	1	1
39	в самом построении	2	1
40	мы его не	1	1
41	сочетается здесь с	1	1
42	даже там где	2	1
43	а потому и	1	1
44	по отношению к	8	1
45	с начала и	2	1
46	на котором мы	1	1
47	в самом деле	2	1
48	становления и роста	1	1
49	он все же	1	1
50	же время и	1	1
51	но на самом	1	1
52	и до конца	2	1
53	он определяет как	1	1
54	том что это	1	1
55	и последнее слово	1	1
56	кроме того она	1	1
57	как раз и	3	1
58	и в то	2	1
59	его и не	1	1
60	сливается с ним	1	1
61	он и не	1	1
62	между тем как	4	1
63	независимо от того	1	1
64	то что в	1	1
65	все те же	1	1
66	начала и до	2	1
67	он не может	1	1
68	но это не	2	1
69	в своей книге	1	1
70	воспринимать ее как	1	1
71	менее всего можно	1	1
72	он ни был	2	1
73	что дело идет	1	1
74	своего становления и	1	1
75	может быть и	1	1
76	и в частности	1	1
77	все это в	1	1
78	в себе в	1	1
79	и что в	1	1
80	как мы сказали	1	1
81	там где он	1	1
82	дело идет не	2	1
83	их в самой	1	1
84	единую точку зрения	1	1
85	то перед нами	2	1
86	в его целом	6	1
87	и воспринимать ее	1	1
88	все то что	3	1
89	по ту сторону	2	1
90	наконец и это	1	1
91	хотя он и	1	1
92	так и в	1	1
93	в свою очередь	1	1
94	но он не	1	1
95	мира с его	1	1
96	о том что	1	1
97	она и не	1	1
98	но и не	2	1
99	бы он ни	2	1
100	в его творчестве	2	1
101	в полной мере	1	1
102	как мы уже	1	1
103	вполне понятно что	1	1
104	первой части нашей	1	1
105	конечно не в	1	1
106	на мир и	2	1
107	для них не	1	1
108	что и в	1	1
109	как бы он	1	1
110	именно потому что	2	1
111	и только в	1	1
