N	2gram	Bakhtin_Fr_8	Analitik
1	не только	8	22
2	и в	56	18
3	как и	5	14
4	так и	13	14
5	в этом	14	14
6	и его	12	13
7	но и	9	13
8	том что	8	12
9	в качестве	4	12
10	и не	9	12
11	в частности	7	12
12	при этом	4	11
13	то есть	24	10
14	а в	2	10
15	как бы	11	10
16	что в	5	9
17	может быть	3	9
18	а не	2	9
19	в том	13	9
20	с его	5	8
21	своего рода	5	8
22	и даже	8	8
23	в первой	3	8
24	по отношению	1	7
25	как раз	2	7
26	в его	18	7
27	с другой	2	7
28	но не	5	7
29	отношению к	1	7
30	и самого	1	6
31	еще не	10	6
32	в этой	6	6
33	он не	5	6
34	в их	3	6
35	не в	3	6
36	к тому	1	6
37	для него	2	6
38	о том	4	6
39	в начале	1	6
40	того же	1	5
41	той же	6	5
42	как правило	1	5
43	в самом	9	5
44	лишь в	1	5
45	в слове	2	5
46	в мире	2	5
47	или иной	1	5
48	в сущности	8	5
49	что и	3	5
50	между тем	3	5
51	уже не	3	5
52	никогда не	5	5
53	и т.п	11	5
54	прежде всего	6	5
55	в результате	5	5
56	другой стороны	2	5
57	и на	7	4
58	что он	2	4
59	в своем	3	4
60	и как	2	4
61	что по	1	4
62	и к	4	4
63	таким образом	17	4
64	состоит в	1	4
65	картина мира	2	4
66	картины мира	2	4
67	в одном	2	4
68	в пределах	5	4
69	и сам	2	4
70	можно сказать	2	4
71	себя в	1	4
72	далеко не	2	4
73	в данном	2	4
74	все же	2	4
75	перед нами	3	4
76	мы не	2	3
77	уже в	2	3
78	здесь не	1	3
79	о смерти	1	3
80	что они	2	3
81	как в	1	3
82	из этих	1	3
83	с их	2	3
84	роль в	5	3
85	тому же	1	3
86	ключ к	1	3
87	подобно тому	1	3
88	в году	3	3
89	без исключения	1	3
90	то же	11	3
91	его в	2	3
92	тарасе бульбе	4	3
93	одного и	1	3
94	точки зрения	6	3
95	все это	8	3
96	до известной	1	3
97	в то	12	3
98	дело не	2	3
99	только не	2	3
100	же время	10	3
101	той или	2	3
102	с ее	5	3
103	в ее	6	3
104	данном случае	2	3
105	так в	1	3
106	именно в	1	3
107	было бы	2	3
108	дело с	1	3
109	на языке	2	3
110	во всем	4	3
111	этом отношении	1	3
112	в особенности	4	3
113	еще и	3	3
114	не было	5	3
115	однако и	1	3
116	не всегда	1	3
117	в тарасе	4	3
118	он и	2	3
119	его как	2	3
120	известной степени	1	3
121	первой строфе	1	3
122	по поводу	1	3
123	к этому	2	3
124	например в	4	2
125	самом деле	2	2
126	по преимуществу	2	2
127	целого в	1	2
128	и он	1	2
129	в ней	4	2
130	во всех	8	2
131	со всеми	1	2
132	отличие от	1	2
133	как к	2	2
134	когда он	2	2
135	но в	6	2
136	бы и	2	2
137	все эти	15	2
138	в тех	1	2
139	в себе	4	2
140	так сказать	5	2
141	на его	6	2
142	что она	2	2
143	в нем	8	2
144	не как	2	2
145	и вот	1	2
146	свое время	1	2
147	это не	2	2
148	в них	11	2
149	о которых	1	2
150	с тем	2	2
151	несмотря на	2	2
152	не мог	3	2
153	к первому	1	2
154	с точки	2	2
155	в отличие	1	2
156	этих моментов	1	2
157	но они	1	2
158	даже в	4	2
159	дело в	2	2
160	одна из	4	2
161	по своей	4	2
162	углом зрения	1	2
163	представляется нам	1	2
164	могут быть	1	2
165	его за	1	2
166	в себя	1	2
167	те же	1	2
168	в борьбе	2	2
169	в новом	1	2
170	и здесь	3	2
171	или иным	1	2
172	и т.д	3	2
173	в значительной	2	2
174	в форме	3	2
175	этом ряду	1	2
176	один из	5	2
177	но с	2	2
178	только в	9	2
179	тем или	1	2
180	и ее	4	2
181	с одной	4	2
182	все они	6	2
183	в точке	2	2
184	для всех	1	2
185	с нею	1	2
186	вопроса о	1	2
187	в большинстве	7	2
188	действующего лица	1	2
189	с иными	1	2
190	мы можем	1	2
191	на меня	1	2
192	тем что	1	2
193	указание на	1	2
194	одной стороны	2	2
195	этом как	1	2
196	и прежде	1	2
197	в романе	21	2
198	говорит о	2	2
199	чем речь	1	2
200	на эту	3	2
201	там где	3	2
202	связь с	3	2
203	не может	2	2
204	о себе	2	2
205	о своих	1	2
206	вместе с	2	2
207	и потому	4	2
208	по своему	8	2
209	в той	6	2
210	тому как	1	2
211	этого слова	1	2
212	в контексте	1	2
213	в глубине	1	2
214	и для	2	2
215	и от	1	2
216	мира и	2	2
217	хотя и	2	2
218	и все	6	2
219	из существеннейших	1	2
220	же в	1	2
221	то что	3	2
222	сказать что	3	2
223	имена в	1	2
224	в свое	1	2
225	а также	3	2
226	гораздо более	1	2
227	как известно	1	1
228	речь идет	1	1
229	говоря о	1	1
230	и развитие	1	1
231	у гоголя	5	1
232	человека и	2	1
233	и четвертой	3	1
234	на самом	2	1
235	перед лицом	1	1
236	тем же	1	1
237	фольклора и	1	1
238	из самых	1	1
239	и до	10	1
240	роль этих	1	1
241	на две	2	1
242	в доме	1	1
243	есть на	1	1
244	включая и	1	1
245	мы уже	10	1
246	при анализе	1	1
247	у тебя	1	1
248	что между	1	1
249	вопрос о	1	1
250	начинается с	1	1
251	с политической	1	1
252	в полной	1	1
253	бы ни	1	1
254	и стилю	1	1
255	был еще	1	1
256	и был	3	1
257	он был	12	1
258	между собой	1	1
259	время в	3	1
260	там и	1	1
261	таковы и	1	1
262	с отцом	1	1
263	вступают в	1	1
264	подлинное лицо	2	1
265	за пределы	4	1
266	идет о	1	1
267	независимо от	1	1
268	из уст	1	1
269	это игра	2	1
