N	2gram	Vygotskiy__1	Istorich
1	и в	31	28
2	и т	26	25
3	может быть	22	25
4	т д	8	22
5	а не	13	15
6	не может	17	15
7	никогда не	8	14
8	мы имеем	4	13
9	мы должны	1	13
10	для нас	5	13
11	то же	5	12
12	не только	13	12
13	что в	23	12
14	мы видим	5	11
15	только в	14	11
16	мы не	12	10
17	все же	5	10
18	и что	8	10
19	что он	7	10
20	мы увидим	4	10
21	но и	2	10
22	прежде всего	4	10
23	т е	3	10
24	не в	11	9
25	так и	3	9
26	о том	7	9
27	то что	32	9
28	видим что	2	9
29	в том	30	9
30	и не	16	9
31	в этом	12	8
32	но в	3	8
33	что это	6	8
34	таким образом	20	8
35	не всегда	2	8
36	если бы	6	8
37	в ней	1	7
38	это не	1	7
39	еще не	1	7
40	и здесь	2	7
41	и др	1	7
42	что мы	8	7
43	так же	12	7
44	том что	16	7
45	было бы	6	7
46	в этих	4	7
47	а в	6	7
48	в этой	3	6
49	о смерти	1	6
50	его в	2	6
51	для изучения	1	6
52	тем не	2	6
53	не менее	2	6
54	к тому	4	6
55	что и	13	6
56	вслед за	6	6
57	так как	18	6
58	с другой	5	6
59	вместе с	8	6
60	когда он	2	6
61	например в	3	5
62	должна быть	3	5
63	вопрос о	3	5
64	что они	2	5
65	в своем	3	5
66	более или	2	5
67	увидим что	2	5
68	что она	6	5
69	в силу	3	5
70	по существу	4	5
71	их в	2	5
72	или менее	2	5
73	дело не	1	5
74	на основе	2	5
75	в его	6	5
76	что здесь	2	5
77	но не	3	5
78	в качестве	2	5
79	в одном	2	5
80	до сих	3	5
81	сих пор	3	5
82	или в	1	5
83	сказать что	7	5
84	другой стороны	5	5
85	и даже	6	4
86	и для	5	4
87	и на	1	4
88	между собой	1	4
89	то мы	1	4
90	чем это	1	4
91	не то	2	4
92	с этим	3	4
93	представляет собой	2	4
94	на то	10	4
95	но все	1	4
96	об этом	1	4
97	и с	2	4
98	с тем	3	4
99	как и	16	4
100	даже в	2	4
101	в основе	2	4
102	находится в	1	4
103	связи с	1	4
104	должны быть	3	4
105	в пределах	1	4
106	означает что	2	4
107	того что	10	4
108	с одной	5	4
109	потому что	10	4
110	так что	5	4
111	мы знаем	3	4
112	к ним	2	4
113	должны будем	2	4
114	и пр	1	4
115	один из	4	4
116	социальной жизни	1	4
117	одной стороны	6	4
118	могут быть	11	4
119	там где	4	4
120	как будто	5	4
121	все это	8	4
122	в связи	2	4
123	хотя бы	1	4
124	но это	3	4
125	и другие	4	4
126	время как	5	3
127	я не	1	3
128	ему в	1	3
129	то это	1	3
130	там и	1	3
131	видели что	2	3
132	перед нами	1	3
133	могли бы	1	3
134	к чему	2	3
135	точку зрения	3	3
136	очень много	1	3
137	при этом	19	3
138	этого вопроса	2	3
139	д все	1	3
140	и по	3	3
141	из них	2	3
142	показывает что	5	3
143	и тогда	2	3
144	нас не	1	3
145	попасть в	1	3
146	в котором	4	3
147	в их	1	3
148	надо сказать	3	3
149	по себе	9	3
150	в то	5	3
151	на котором	1	3
152	дело в	1	3
153	того как	1	3
154	у меня	3	3
155	очень часто	4	3
156	есть только	2	3
157	же самое	2	3
158	утверждать что	5	3
159	должен быть	1	3
160	как мы	2	3
161	действия и	2	3
162	только через	1	3
163	представления о	1	3
164	в какой	5	3
165	во всем	3	3
166	в стороне	1	3
167	и его	7	3
168	уже не	2	3
169	не можем	3	3
170	если мы	12	3
171	и их	2	3
172	то время	5	3
173	которые могут	1	3
174	именно в	1	3
175	мы еще	1	3
176	на эту	1	3
177	как это	4	3
178	из которых	3	3
179	что же	2	3
180	в книге	2	3
181	не непосредственно	1	3
182	будто бы	2	3
183	точно так	3	3
184	же как	4	2
185	увидим ниже	1	2
186	и потому	2	2
187	и между	1	2
188	оно может	1	2
189	в зависимости	5	2
190	из всех	2	2
191	что если	1	2
192	когда мы	3	2
193	зависимости от	6	2
194	это время	1	2
195	большей частью	2	2
196	столь же	4	2
197	бы то	1	2
198	так если	1	2
199	во всех	1	2
200	как таковая	1	2
201	то он	1	2
202	а только	2	2
203	точка зрения	4	2
204	значение и	1	2
205	ответ на	1	2
206	должны были	1	2
207	отличие от	4	2
208	относится к	1	2
209	как в	9	2
210	то ясно	1	2
211	как уже	1	2
212	и как	2	2
213	в действительности	1	2
214	за собой	1	2
215	в целом	5	2
216	в тех	1	2
217	и тот	2	2
218	в себе	4	2
219	во многих	1	2
220	как он	2	2
221	вследствие этого	1	2
222	и если	4	2
223	как оно	1	2
224	в нем	2	2
225	он не	3	2
226	безотносительно к	1	2
227	различные формы	1	2
228	он должен	1	2
229	что нужно	1	2
230	и вот	3	2
231	том чтобы	7	2
232	а затем	1	2
233	при помощи	20	2
234	и мы	1	2
235	и тем	2	2
236	это положение	1	2
237	ни одной	1	2
238	мы видели	2	2
239	ведет к	1	2
240	должно быть	1	2
241	что данный	1	2
242	для него	1	2
243	но если	1	2
244	что такое	2	2
245	в такой	2	2
246	в отличие	3	2
247	бы мы	2	2
248	для объяснения	3	2
249	в эпоху	1	2
250	однако в	1	2
251	что этот	1	2
252	роль играют	1	2
253	чистом виде	3	2
254	в таких	1	2
255	как о	1	2
256	самого начала	1	2
257	тогда когда	5	2
258	одна из	4	2
259	только из	4	2
260	только с	1	2
261	именно это	1	2
262	не могут	3	2
263	в области	11	2
264	указывает на	4	2
265	не есть	3	2
266	отказаться от	2	2
267	на это	2	2
268	на вопрос	2	2
269	в ее	5	2
