N	3gram	Bakhtin_Fr_5	Myshleni
1	в том что	6	21
2	с точки зрения	2	18
3	для того чтобы	6	10
4	в связи с	5	6
5	не может быть	2	6
6	по отношению к	1	5
7	можно было бы	2	5
8	в самом деле	1	4
9	о том что	1	4
10	в конечном счете	1	4
11	в том числе	4	3
12	в отличие от	2	3
13	том числе и	2	3
14	как мы уже	1	3
15	в данном случае	2	3
16	мы уже говорили	2	3
17	мы видели что	1	3
18	мы не можем	1	3
19	по этому поводу	1	3
20	в этом отношении	5	3
21	том что в	1	2
22	в другом месте	2	2
23	по ту сторону	1	2
24	на самом деле	4	2
25	потому что он	3	2
26	что он не	1	2
27	то же самое	2	2
28	и в самом	1	2
29	друг от друга	1	2
30	друг с другом	2	2
31	только тогда когда	1	2
32	но ни в	1	1
33	и целый ряд	1	1
34	в той или	1	1
35	мы видим таким	1	1
36	дело в том	2	1
37	один существенный момент	1	1
38	как и во	2	1
39	связи с вопросом	1	1
40	видели что это	1	1
41	те же самые	1	1
42	о том как	2	1
43	он не может	1	1
44	именно потому что	1	1
45	мы находим в	2	1
46	до сих пор	3	1
47	не имеют ничего	1	1
48	в своей книге	1	1
49	как и все	1	1
50	которую мы все	1	1
51	как это ни	1	1
52	не имеет никакого	1	1
53	на самом же	1	1
54	если мы обратимся	1	1
55	данном случае не	1	1
56	то что в	1	1
57	а в связи	1	1
58	совершенно так же	2	1
59	в частности к	1	1
60	только для того	1	1
61	в коем случае	1	1
62	так как он	1	1
63	в процессе своего	1	1
64	и в частности	1	1
65	связь между словом	1	1
66	находится во власти	1	1
67	там где он	1	1
68	и не могут	2	1
69	отношению к которому	1	1
70	и только в	1	1
71	но вместе с	1	1
72	целый ряд других	1	1
73	и т.п в	1	1
74	но на самом	1	1
75	так же как	4	1
76	идет гораздо дальше	1	1
77	он полагает что	1	1
78	с вопросом о	1	1
79	видим таким образом	1	1
80	ни в коем	1	1
81	отметить еще один	1	1
82	мы не находим	1	1
83	это ни странно	1	1
84	мы находим у	1	1
85	всей своей жизни	1	1
86	связи с этим	3	1
87	ничего общего с	1	1
88	в отрыве от	2	1
89	включает в себя	1	1
90	той или иной	1	1
91	можно сказать что	2	1
92	по существу это	1	1
93	в этой книге	1	1
94	мы обратимся к	1	1
95	и с точки	2	1
96	заметить что в	1	1
97	после того как	1	1
98	из этих двух	1	1
99	между словом и	2	1
100	самом же деле	1	1
101	во время еды	1	1
102	как и в	1	1
103	к тому же	2	1
104	здесь и там	1	1
105	имеют ничего общего	1	1
106	точку зрения на	2	1
107	как мы видели	4	1
108	в своей жизни	1	1
