N	2gram	Vinokur_St_3	FransuaR
1	и в	25	45
2	то есть	2	25
3	и не	10	15
4	в этом	24	14
5	но в	5	14
6	не только	12	14
7	во всех	2	13
8	и его	3	13
9	в его	12	13
10	как бы	6	12
11	во время	3	12
12	что в	19	12
13	то же	5	11
14	в своем	1	11
15	в то	7	11
16	в нем	1	10
17	и с	4	10
18	как и	4	10
19	в том	20	10
20	но и	9	10
21	прежде всего	10	10
22	же время	3	9
23	в ней	4	8
24	таким образом	10	8
25	в самой	1	8
26	как мы	2	8
27	жизни и	1	8
28	вовсе не	2	8
29	и др	4	8
30	так же	1	8
31	также и	1	7
32	он был	3	7
33	с его	3	7
34	мы видели	1	7
35	том что	15	7
36	не в	6	7
37	потому что	5	7
38	в эпоху	1	7
39	что и	1	7
40	в конце	6	7
41	и все	1	7
42	все это	8	7
43	здесь не	1	6
44	в этой	14	6
45	он не	5	6
46	всех этих	3	6
47	в них	5	6
48	того чтобы	1	6
49	связи с	3	6
50	так и	5	6
51	что он	19	6
52	так как	3	6
53	для того	2	6
54	одним из	1	5
55	например в	4	5
56	самом деле	2	5
57	на самом	1	5
58	с ее	2	5
59	и на	6	5
60	и как	1	5
61	и к	4	5
62	и у	2	5
63	все эти	3	5
64	на этом	3	5
65	его в	1	5
66	с ним	1	5
67	этом отношении	4	5
68	мы видим	4	5
69	одной из	2	5
70	со всеми	1	5
71	и их	1	5
72	как раз	3	5
73	и образов	1	5
74	в связи	3	5
75	не может	7	5
76	но это	4	5
77	есть и	1	5
78	той же	2	4
79	его не	2	4
80	мы не	2	4
81	и о	1	4
82	в сущности	2	4
83	но не	2	4
84	в общем	4	4
85	кроме того	3	4
86	в самом	2	4
87	об этом	5	4
88	зрения на	1	4
89	это было	8	4
90	между собою	2	4
91	не мог	2	4
92	точки зрения	7	4
93	известной степени	1	4
94	в их	3	4
95	своего рода	3	4
96	у него	9	4
97	очень часто	1	4
98	и это	5	4
99	можно было	1	4
100	здесь как	1	4
101	ничего не	4	4
102	и здесь	3	4
103	о том	8	4
104	и во	2	4
105	связаны с	1	4
106	только в	6	4
107	с этим	7	4
108	мы находим	2	4
109	сказать что	4	4
110	а не	5	4
111	его как	3	4
112	на время	1	4
113	чем же	1	4
114	бы в	1	4
115	все они	3	4
116	а также	4	4
117	а в	6	4
118	как на	6	4
119	такой же	2	4
120	почти все	1	3
121	того же	2	3
122	и он	1	3
123	форм в	1	3
124	из этих	6	3
125	как в	6	3
126	в одной	2	3
127	как он	1	3
128	но на	1	3
129	что она	1	3
130	связанные с	1	3
131	как они	1	3
132	здесь нет	2	3
133	ни в	5	3
134	он и	2	3
135	здесь все	1	3
136	до сих	2	3
137	нисколько не	1	3
138	в своей	4	3
139	в которых	2	3
140	не менее	2	3
141	но они	2	3
142	дело в	1	3
143	не имеет	2	3
144	здесь же	1	3
145	от того	2	3
146	от их	1	3
147	своего отца	1	3
