N	2gram	Losev_Prob_5	Problemy
1	и в	30	43
2	и не	12	29
3	может быть	7	23
4	как бы	6	22
5	не может	5	18
6	как и	7	14
7	но и	13	14
8	и т	1	13
9	в этом	17	13
10	точки зрения	10	13
11	что он	7	13
12	в нем	6	12
13	в одном	3	12
14	не только	18	11
15	не в	7	11
16	по себе	2	11
17	и на	6	10
18	но в	9	10
19	как мы	2	10
20	в его	12	10
21	прежде всего	6	10
22	еще не	3	9
23	он не	3	9
24	никогда не	7	9
25	в большинстве	1	9
26	то же	2	8
27	с точки	8	8
28	и его	6	8
29	большинстве случаев	1	8
30	или в	4	8
31	перед нами	1	7
32	в самом	5	7
33	к себе	1	7
34	в то	4	7
35	и сам	4	7
36	в другом	3	7
37	в него	1	7
38	до сих	2	7
39	а не	5	7
40	о себе	2	7
41	сих пор	2	7
42	то что	18	7
43	и наконец	1	6
44	при этом	4	6
45	не как	1	6
46	что я	1	6
47	здесь не	7	6
48	в том	12	6
49	в котором	2	6
50	у него	11	6
51	и все	9	6
52	сам по	1	5
53	самом деле	2	5
54	к другому	1	5
55	и он	4	5
56	но не	7	5
57	по отношению	2	5
58	хотя и	8	5
59	в себе	4	5
60	тон и	1	5
61	все эти	2	5
62	на то	2	5
63	да и	2	5
64	таким образом	13	5
65	и с	5	5
66	было бы	4	5
67	о том	12	5
68	никак не	8	5
69	и что	6	5
70	же время	1	5
71	к нему	3	5
72	мы увидим	1	5
73	так что	11	5
74	вовсе не	8	5
75	все это	1	5
76	бы в	1	5
77	а в	6	5
78	на фоне	1	5
79	героя и	1	5
80	отношению к	2	5
81	и до	2	4
82	а как	1	4
83	мы не	2	4
84	так чтобы	1	4
85	я не	2	4
86	с его	1	4
87	сама по	1	4
88	там где	1	4
89	в своем	11	4
90	т д	1	4
91	же не	4	4
92	в них	2	4
93	далеко не	4	4
94	между собою	1	4
95	в своей	22	4
96	но он	5	4
97	их в	1	4
98	как его	1	4
99	в самой	3	4
100	к тому	2	4
101	и это	1	4
102	почему же	1	4
103	этот вопрос	1	4
104	только в	9	4
105	же и	1	4
106	так как	6	4
107	как раз	5	4
108	с другой	6	4
109	до конца	1	4
110	не на	1	4
111	то есть	21	4
112	не могут	2	4
113	и нет	2	4
114	но это	1	4
115	это он	1	4
116	в результате	7	4
117	что в	5	4
118	также и	12	3
119	мы уже	1	3
120	что если	1	3
121	и свой	1	3
122	в виду	3	3
123	здесь нет	1	3
124	он был	2	3
125	он сам	3	3
126	мы будем	2	3
127	в одной	2	3
128	кроме того	2	3
129	когда он	2	3
130	и к	4	3
131	только на	1	3
132	тому же	1	3
133	чем у	1	3
134	никому не	1	3
135	это не	2	3
136	такой же	1	3
137	и их	5	3
138	в их	1	3
139	в диалоге	1	3
140	даже в	1	3
141	в одно	1	3
142	в отношении	3	3
143	она не	1	3
144	на него	2	3
145	себе самом	1	3
146	ничего не	2	3
147	во всем	1	3
148	могут быть	1	3
149	той или	1	3
150	не менее	5	3
151	он с	1	3
152	и этим	1	3
153	можно было	2	3
154	так и	7	3
155	не за	2	3
156	и даже	14	3
157	с ним	3	3
158	и здесь	1	3
