N	2gram	Vinokur_Ku_2	Istorich
1	и т	39	27
2	и в	23	26
3	т д	14	24
4	так же	4	18
5	т е	22	18
6	то что	9	16
7	не только	20	15
8	может быть	15	14
9	что в	10	14
10	же как	2	13
11	но и	7	12
12	связь с	1	12
13	и пр	8	11
14	так и	4	10
15	таким образом	5	10
16	и его	3	10
17	что он	5	10
18	все же	7	9
19	что и	3	9
20	так как	15	9
21	и не	16	9
22	то же	6	8
23	мы знаем	4	8
24	а в	3	8
25	мы имеем	5	7
26	в этом	18	7
27	он не	3	7
28	об этом	5	7
29	как и	2	7
30	в этих	1	7
31	знаем что	3	7
32	их в	1	7
33	как в	3	7
34	что здесь	1	7
35	в качестве	8	7
36	превращается в	2	7
37	и то	5	6
38	еще не	5	6
39	что они	2	6
40	мы видели	2	6
41	не всегда	2	6
42	таким же	2	6
43	мы можем	1	6
44	могут быть	4	6
45	к нему	2	6
46	потому что	25	6
47	а не	10	6
48	не может	9	6
49	вместе с	5	6
50	предположить что	1	6
51	когда он	1	6
52	это и	3	5
53	мы уже	1	5
54	но не	6	5
55	и как	1	5
56	но в	11	5
57	уже не	8	5
58	и только	1	5
59	в силу	7	5
60	и по	3	5
61	но все	4	5
62	в другом	2	5
63	и с	7	5
64	это не	6	5
65	не в	8	5
66	точно так	3	5
67	ничего не	4	5
68	и у	2	5
69	как мы	3	5
70	и здесь	5	5
71	и что	8	5
72	в его	5	5
73	с ними	2	5
74	в одном	1	5
75	у него	3	5
76	тем что	3	5
77	до сих	1	5
78	и др	1	5
79	из которых	3	5
80	сих пор	1	5
81	мы должны	2	5
82	в точности	1	5
83	к этому	4	5
84	вопрос о	9	4
85	в которых	2	4
86	не просто	2	4
87	дает нам	2	4
88	но он	1	4
89	интересно что	2	4
90	в своей	2	4
91	что этот	1	4
92	даже в	1	4
93	того как	2	4
94	указывает на	1	4
95	здесь не	3	4
96	так в	3	4
97	о том	1	4
98	и даже	2	4
99	вовсе не	9	4
100	с другой	8	4
101	а на	2	4
102	а по	1	4
103	другой стороны	7	4
104	что иное	1	3
105	из этих	1	3
106	только тогда	1	3
107	относится к	1	3
108	перед нами	4	3
109	его к	2	3
110	все эти	12	3
111	в лес	1	3
112	на то	4	3
113	и если	2	3
114	что она	3	3
115	связанные с	2	3
116	при этом	2	3
117	он должен	1	3
118	что у	2	3
119	те же	3	3
120	должен был	1	3
121	не мог	1	3
122	том что	11	3
123	в связь	1	3
124	и при	1	3
125	по сравнению	2	3
126	и более	2	3
127	как это	5	3
128	что эта	2	3
129	не имеет	4	3
130	на котором	1	3
131	во всем	1	3
132	связи с	3	3
133	все еще	1	3
134	и он	1	3
135	она не	2	3
136	данном случае	2	3
137	большей частью	1	3
138	это для	1	3
139	на вопрос	1	3
140	иное как	1	3
141	с того	1	3
142	а также	3	3
143	о природе	1	3
144	в том	19	3
145	только в	5	3
146	или же	2	3
147	переходит в	1	3
148	в руки	1	3
149	связан с	1	3
150	а именно	2	3
151	не на	2	3
152	в свете	1	3
153	там где	5	3
154	что мы	6	3
155	в данном	4	3
156	сравнению с	1	3
157	наряду с	1	3
158	как бы	4	3
159	по существу	5	3
160	этом случае	2	3
161	указать на	1	3
162	или в	4	3
163	для нас	4	3
164	всякого рода	2	3
165	но это	3	3
166	только что	1	3
167	же в	3	3
168	е в	1	3
169	между ними	1	3
170	не что	1	3
171	к этой	3	3
172	и другие	1	3
173	он может	1	2
174	и есть	2	2
175	не хочет	2	2
176	должна быть	5	2
177	по его	1	2
178	а как	1	2
179	как эта	1	2
180	случаи когда	3	2
181	за это	1	2
182	то мы	1	2
183	они имеют	2	2
184	это видно	1	2
185	тех же	2	2
186	к ним	1	2
187	отношение к	1	2
188	нам право	2	2
189	в этой	6	2
190	с этим	3	2
191	вот как	1	2
192	в своем	2	2
193	указывают на	1	2
194	хотя и	4	2
195	говорит что	1	2
196	конечно не	2	2
197	что это	7	2
198	в целом	1	2
199	еще один	1	2
200	эти новые	1	2
201	в себе	1	2
202	другом случае	1	2
203	в нем	4	2
204	от которого	1	2
205	же это	1	2
206	его от	1	2
207	на этом	3	2
208	так например	1	2
209	в одну	2	2
210	здесь мы	2	2
211	главным образом	3	2
212	связанных с	1	2
213	лишь в	5	2
214	е к	1	2
215	хотя бы	9	2
216	было бы	15	2
217	известно что	1	2
218	и тем	5	2
219	этого не	3	2
220	с тем	2	2
221	здесь можно	1	2
222	можно считать	1	2
223	и их	1	2
224	можно найти	1	2
225	указать что	1	2
226	таких случаях	2	2
227	что я	4	2
228	тем не	6	2
229	все это	5	2
230	однако в	1	2
231	таких случаев	1	2
232	по себе	10	2
233	отец и	1	2
234	случае мы	1	2
235	что есть	1	2
236	не менее	7	2
237	в таких	3	2
238	дело не	2	2
239	это мы	1	2
240	одна из	1	2
241	что на	4	2
242	в области	11	2
243	от того	4	2
244	у нас	12	2
245	не могут	5	2
246	не есть	1	2
247	поставить вопрос	2	2
248	совершенно ясно	1	2
249	на том	2	2
250	никогда не	2	2
251	вопрос этот	2	2
252	и на	6	2
253	основана на	1	2
254	если бы	12	2
255	таков например	1	2
256	говорит об	1	2
257	точно таким	1	2
258	после того	2	2
259	от них	1	2
260	видели выше	1	2
261	в форме	3	2
262	того что	3	2
263	в современной	2	2
264	указывает что	2	2
265	с той	2	2
266	показывают что	1	2
267	несколько примеров	1	2
268	их не	2	2
269	когда появляется	1	2
270	так что	1	2
271	уже в	3	2
272	в виде	1	2
273	есть в	3	2
274	его и	1	2
275	ни в	4	2
276	могло бы	1	2
277	в языке	10	2
278	у нее	1	2
279	только с	1	2
280	не случайно	1	2
281	не говорит	2	2
282	в других	1	2
283	даже и	2	2
284	земле в	1	2
285	в особенности	4	2
286	возможно что	1	2
287	дают в	1	2
288	чем речь	1	2
289	а когда	1	2
290	были найдены	1	2
291	но есть	2	2
292	на этот	2	2
293	с помощью	7	2
294	в частности	2	2
295	не видно	1	2
296	он уже	2	2
297	он говорит	1	2
298	и вот	5	2
299	этого слова	5	2
300	такого рода	1	2
301	смысле этого	2	2
302	и там	1	2
303	этого служит	1	2
304	с этой	2	2
305	между прочим	2	2
306	но для	3	2
307	в связи	4	2
308	и все	2	2
309	этот вопрос	6	2
310	сказать что	4	2
311	можно наблюдать	1	2
312	на это	3	2
313	так но	1	1
314	академии наук	1	1
315	вряд ли	4	1
316	предполагает что	1	1
317	д в	1	1
318	дело обстоит	1	1
319	говорилось выше	1	1
320	показать что	1	1
321	д или	1	1
322	все те	1	1
323	в зависимости	4	1
324	той же	2	1
325	есть не	1	1
326	бы уже	1	1
327	оттого что	1	1
328	понятие для	1	1
329	мы не	1	1
330	здесь уже	1	1
331	что между	2	1
332	что если	2	1
333	к разряду	1	1
334	есть нечто	1	1
335	время как	1	1
336	совпадает с	1	1
337	е как	1	1
338	но даже	2	1
339	зависимости от	5	1
340	так называемые	2	1
341	себе что	1	1
342	в ней	3	1
343	меньшей степени	3	1
344	он был	1	1
345	по линии	1	1
346	на них	1	1
347	что по	1	1
348	в широком	2	1
349	в чем	1	1
350	это своего	1	1
351	только после	1	1
352	некоторые другие	1	1
353	глаза на	1	1
354	как правило	1	1
355	иных случаях	1	1
356	то он	1	1
357	мы будем	2	1
358	но как	1	1
359	не говорят	3	1
360	не все	3	1
361	слова на	1	1
362	себе и	1	1
363	или иное	3	1
364	и я	1	1
365	имеют целью	1	1
366	независимо от	1	1
367	общего с	1	1
368	что именно	1	1
369	было то	1	1
370	как к	1	1
371	что как	1	1
372	противоречие в	1	1
373	рассматриваться как	1	1
374	что нет	1	1
375	однако не	4	1
376	целый ряд	5	1
377	и к	1	1
378	это просто	2	1
379	под тем	1	1
380	к чему	1	1
381	время я	1	1
382	привести к	1	1
383	становится понятной	1	1
384	что так	1	1
385	то и	3	1
386	значение так	1	1
387	нами в	1	1
388	образом при	1	1
389	почти всегда	2	1
390	доказывать что	1	1
391	дальше и	1	1
392	не могла	1	1
393	америке в	1	1
394	вообще не	1	1
395	не следует	5	1
396	он все	1	1
397	одному из	1	1
398	в нашей	4	1
399	всех этих	3	1
400	в узком	4	1
401	разве в	1	1
402	не как	2	1
403	том чтобы	1	1
404	отца а	1	1
405	широком смысле	4	1
406	и сибири	1	1
407	три версты	1	1
408	просьбу о	1	1
409	когда говорит	1	1
410	эта же	1	1
411	где нет	1	1
412	в совершенно	1	1
413	в ход	1	1
414	на ту	2	1
415	на все	2	1
416	на этой	4	1
417	знает что	3	1
418	и которые	1	1
419	бы нам	1	1
420	войны и	1	1
421	же образом	2	1
422	но уже	2	1
423	в них	4	1
424	о которых	3	1
425	по очень	1	1
426	и уже	1	1
427	есть явление	2	1
428	перестает быть	1	1
429	они помогают	1	1
430	легче всего	1	1
431	потому и	1	1
432	такой же	1	1
433	ни другой	1	1
434	и становится	1	1
435	еще одно	3	1
436	но я	1	1
437	точки зрения	14	1
438	часто оказываются	1	1
439	представить себе	2	1
440	что дело	1	1
441	в котором	1	1
442	просто в	1	1
443	то для	3	1
444	свой смысл	1	1
445	не должно	2	1
446	того кто	1	1
447	тому что	1	1
448	тем меньше	2	1
449	с особой	1	1
450	о значении	2	1
451	но связь	1	1
452	в то	4	1
453	это дает	2	1
454	тогда когда	1	1
455	виду не	1	1
456	нам и	2	1
457	имеет отношение	1	1
458	только нет	1	1
459	именно с	3	1
460	они являются	1	1
461	явление в	1	1
462	действительно в	1	1
463	в русском	10	1
464	можно сказать	4	1
465	это слово	4	1
466	наша задача	1	1
467	доказать что	2	1
468	мы и	1	1
469	или иных	1	1
470	не потому	1	1
471	обращается к	1	1
472	очень часто	2	1
473	с нашими	1	1
474	когда мы	1	1
475	говорят в	1	1
476	должны быть	2	1
477	к тому	4	1
478	а что	1	1
479	где он	1	1
480	ничего общего	1	1
481	и это	3	1
482	глубоко в	1	1
483	с ее	1	1
484	как не	3	1
485	нужно однако	1	1
486	и выступает	1	1
487	говорит и	1	1
488	на основе	1	1
489	то время	1	1
490	в пределах	4	1
491	приводит к	5	1
492	имеет никакого	1	1
493	роль в	2	1
494	ясно что	5	1
495	здесь нет	1	1
496	за волосы	1	1
497	это только	2	1
498	наше внимание	1	1
499	в эпоху	1	1
500	должны признать	1	1
501	собой и	1	1
502	для этого	3	1
503	всегда имеет	1	1
504	но здесь	2	1
505	все его	1	1
506	в виду	3	1
507	слова а	1	1
508	вот почему	3	1
509	то они	1	1
510	внимание на	1	1
511	одного из	2	1
512	к любому	1	1
513	мог бы	1	1
514	нас в	1	1
515	который уже	1	1
516	к источнику	1	1
517	бы в	1	1
518	он вынужден	1	1
519	тем более	1	1
520	в середине	1	1
521	сказать и	1	1
522	и следовательно	2	1
523	несколько ближе	1	1
524	в него	1	1
525	превращенный в	1	1
526	по содержанию	1	1
527	быть и	1	1
528	но так	2	1
529	один из	5	1
530	но с	1	1
531	имеем здесь	1	1
532	что только	1	1
533	становятся уже	1	1
534	тот же	5	1
535	одной из	1	1
536	что даже	1	1
537	могло быть	1	1
538	который по	1	1
539	очень много	1	1
540	по мнению	1	1
541	и раньше	1	1
542	или его	1	1
543	а только	3	1
544	чаще всего	1	1
545	по другим	1	1
546	своего рода	4	1
