N	2gram	Propp_Isto_3	Myshleni
1	в том	9	42
2	том что	8	35
3	таким образом	10	25
4	в этом	17	24
5	точки зрения	2	24
6	в качестве	2	21
7	и в	22	20
8	что в	15	19
9	заключается в	1	18
10	то же	6	16
11	не только	14	15
12	то что	7	15
13	что они	8	14
14	как мы	8	13
15	при этом	2	12
16	может быть	11	12
17	с другой	7	12
18	потому что	3	12
19	с точки	1	11
20	в его	3	11
21	так же	3	11
22	этого слова	1	11
23	в целом	3	11
24	мы должны	7	11
25	и то	2	10
26	того что	5	10
27	мы видим	8	10
28	только в	4	10
29	так как	7	10
30	и другие	4	9
31	и как	3	9
32	как и	3	9
33	между тем	2	9
34	что и	9	9
35	тот же	1	9
36	с одной	2	9
37	одной стороны	2	9
38	как это	4	9
39	другой стороны	7	9
40	но и	12	9
41	и тем	1	8
42	было бы	3	8
43	и что	2	8
44	вместе с	9	8
45	и не	12	8
46	самом деле	1	7
47	и тот	1	7
48	в своей	1	7
49	и более	2	7
50	с другом	1	7
51	могут быть	5	7
52	тем что	4	7
53	а не	6	7
54	что мы	1	7
55	смысле этого	1	7
56	как бы	1	7
57	друг с	1	7
58	же как	2	6
59	той же	2	6
60	и на	4	6
61	тому же	2	6
62	этот процесс	1	6
63	с тем	2	6
64	мы видели	13	6
65	к тому	3	6
66	можно было	1	6
67	в силу	2	6
68	его в	3	6
69	что он	9	6
70	уже в	1	6
71	и между	1	6
72	не может	4	6
73	сказать что	3	6
74	мы уже	6	5
75	между собой	1	5
76	как в	2	5
77	с этим	8	5
78	все же	5	5
79	перед нами	1	5
80	целый ряд	3	5
81	и к	3	5
82	все эти	4	5
83	на то	1	5
84	одной и	1	5
85	это не	6	5
86	и тому	1	5
87	только не	2	5
88	и его	4	5
89	никогда не	3	5
90	так и	2	5
91	если бы	6	5
92	о том	3	5
93	раньше чем	3	5
94	мы можем	6	5
95	в частности	5	5
96	что такое	1	5
97	в своем	2	4
98	его к	1	4
99	и те	1	4
100	состоит в	3	4
101	как они	1	4
102	и с	4	4
103	с этой	1	4
104	в первую	1	4
105	и той	1	4
106	которые в	1	4
107	не в	4	4
108	роль в	2	4
109	на том	3	4
110	по мере	1	4
111	и только	1	4
112	все время	2	4
113	из них	7	4
114	это предположение	1	4
115	друг друга	6	4
116	ребенка в	1	4
117	по своему	1	4
118	и для	2	4
119	для нас	4	4
120	этих представлений	1	4
121	к этому	7	4
122	во всяком	2	4
123	этой точки	1	4
124	почти всегда	1	3
125	не имеют	2	3
126	приходит к	1	3
127	на место	1	3
128	приводят к	1	3
129	столь же	1	3
130	в чем	3	3
131	тем как	1	3
132	себе и	2	3
133	отнюдь не	1	3
134	следующим образом	3	3
135	но в	10	3
136	представляет собой	3	3
137	то обстоятельство	1	3
138	в этой	5	3
139	на его	3	3
140	на этом	4	3
141	со всеми	1	3
142	на все	2	3
143	ни в	2	3
144	чем в	1	3
145	в один	1	3
146	в этих	11	3
147	не менее	5	3
148	во всем	1	3
149	связи с	6	3
150	обстоятельство что	1	3
151	и другой	1	3
152	ничего общего	1	3
153	и поэтому	1	3
154	является в	1	3
155	один из	5	3
156	одной из	1	3
157	но не	7	3
158	говорили выше	1	3
159	всяком случае	2	3
160	так что	5	3
161	не означает	1	3
162	от того	1	3
163	со стороны	3	3
164	нас в	1	3
165	на этот	1	3
166	только к	1	3
167	в связи	3	3
168	этом случае	5	3
169	отношений и	1	3
170	и от	3	3
171	к одной	1	3
172	совершенно не	2	3
173	мы проследим	1	3
174	в виде	2	3
175	точно так	2	3
176	одним из	4	2
177	также и	1	2
178	связана с	3	2
179	но один	1	2
180	ту же	2	2
181	должна быть	1	2
182	когда это	1	2
183	видеть в	1	2
184	мы имеем	19	2
185	они могут	2	2
186	исследования в	1	2
187	мы и	1	2
188	к общему	1	2
189	в ней	2	2
190	и связь	1	2
191	этому вопросу	1	2
192	видели что	4	2
193	находит в	1	2
194	мы будем	1	2
195	не просто	1	2
196	которые не	1	2
197	как говорит	1	2
198	по которому	1	2
199	стороны и	3	2
200	напомним что	1	2
201	из этих	3	2
202	во многих	2	2
203	остановиться на	1	2
204	не есть	1	2
205	в наших	2	2
206	вообще не	1	2
207	в нем	9	2
208	том чтобы	1	2
209	но вместе	1	2
210	из него	1	2
211	подобно тому	1	2
212	здесь мы	5	2
213	а затем	3	2
214	же не	2	2
215	затем уже	2	2
216	входит в	1	2
217	не соответствует	1	2
218	в ином	6	2
219	далеко не	3	2
220	фон ден	1	2
221	оно имеет	1	2
222	такой же	2	2
223	в следующем	1	2
224	установить что	1	2
225	для объяснения	1	2
226	их в	3	2
227	что этот	1	2
228	этих трех	1	2
229	но они	2	2
230	ребенок не	1	2
231	не имеет	2	2
232	того как	1	2
233	и отдельных	1	2
234	это мы	1	2
235	находятся в	1	2
236	уже и	1	2
237	что на	4	2
238	не совсем	3	2
239	очень часто	3	2
240	отличается от	1	2
241	указывает на	1	2
242	он видит	3	2
243	что при	1	2
244	и он	2	2
245	и это	2	2
246	признаков он	1	2
247	свою очередь	1	2
248	на нем	1	2
249	здесь не	3	2
250	данном случае	3	2
251	группы предметов	1	2
252	никак не	1	2
253	ясно что	1	2
254	еще не	10	2
255	что такие	1	2
256	же кругу	1	2
257	смысле и	1	2
258	и здесь	7	2
259	другими словами	1	2
260	толстой и	1	2
261	а также	2	2
262	к нему	5	2
263	на каждой	1	2
264	ко всей	1	2
265	в другой	4	2
266	в него	2	2
267	видим что	4	2
268	что здесь	6	2
269	как из	1	2
270	уже говорили	1	2
271	но как	1	2
272	и у	3	2
273	в нашей	1	2
274	он имеет	1	2
275	тогда как	1	2
276	у него	3	2
277	случае не	1	2
278	только на	2	2
279	в каком	1	2
280	и тех	1	2
281	показывает что	5	2
282	прежде всего	3	2
283	также с	1	2
284	под влиянием	1	2
285	если не	2	2
286	состояла в	1	2
287	в данном	4	2
288	что это	1	2
289	тому как	1	2
290	это значит	1	2
291	том смысле	1	2
292	даже в	2	2
293	как только	2	2
294	в начале	1	2
295	но для	1	2
296	на одной	2	2
297	мы найдем	2	2
298	которая в	1	2
299	а в	6	2
300	в свою	4	2
301	не знает	1	2
302	на более	1	2
303	он находит	1	2
304	видим в	1	2
305	это в	1	2
306	в таком	1	2
307	том числе	1	2
308	они не	4	2
309	например в	2	1
310	человека и	1	1
311	самых разнообразных	1	1
312	столько же	1	1
313	на самом	2	1
314	указывающие на	1	1
315	в приведенном	1	1
316	и есть	2	1
317	которых лежит	1	1
318	его не	3	1
319	из всех	1	1
320	а как	1	1
321	который в	1	1
322	она показывает	1	1
323	значении в	1	1
324	мы не	1	1
325	связи в	3	1
326	вопрос о	2	1
327	и новые	2	1
328	время от	2	1
329	такое положение	1	1
330	время как	2	1
331	что иное	3	1
332	принято называть	1	1
333	я не	3	1
334	и ночи	1	1
335	иное как	3	1
336	быть в	1	1
337	не исключение	2	1
338	мысль что	1	1
339	то мы	2	1
340	все реже	1	1
341	как правило	2	1
342	как если	1	1
343	итак мы	1	1
344	они имеют	1	1
345	не то	1	1
346	не входит	1	1
347	не все	6	1
348	по отношению	2	1
349	мы назвали	1	1
350	мы сейчас	2	1
351	друг от	1	1
352	относится к	2	1
353	на смену	4	1
354	если она	1	1
355	независимо от	2	1
356	общего с	1	1
357	двух совершенно	1	1
358	становится особенно	1	1
359	целом но	1	1
360	неспособности к	1	1
361	являются именно	1	1
362	также получает	1	1
363	связи этого	1	1
364	самый важный	1	1
365	в этот	2	1
366	бы не	1	1
367	животного в	1	1
368	при понимании	1	1
369	полового созревания	1	1
370	предмет или	1	1
371	он не	5	1
372	образом на	1	1
373	действительности и	1	1
374	становится таким	1	1
375	только те	1	1
376	не могли	1	1
377	имеют ничего	1	1
378	в плане	1	1
379	смысле как	1	1
380	и по	1	1
381	что она	5	1
382	друга так	1	1
383	но все	2	1
384	в одну	1	1
385	что почти	1	1
386	главным образом	1	1
387	на этой	1	1
388	с другими	1	1
389	известно что	2	1
390	должен был	3	1
391	своем исследовании	1	1
392	и находит	1	1
393	для них	3	1
394	лет в	4	1
395	тех которые	1	1
396	и во-вторых	1	1
397	специальном исследовании	1	1
398	не всегда	4	1
399	которой он	1	1
400	нигде не	1	1
401	друга в	1	1
402	ведет к	1	1
403	человека при	1	1
404	и было	2	1
405	как таковой	2	1
406	по той	2	1
407	и становится	1	1
408	по сообщению	1	1
409	в такой	1	1
410	это делает	2	1
411	этих групп	1	1
412	просто в	1	1
413	что вся	1	1
414	представление о	3	1
415	это подтверждается	1	1
416	не как	1	1
417	в которых	2	1
418	знаем что	2	1
419	своего рода	1	1
420	признает что	1	1
421	должны были	3	1
422	в основном	1	1
423	в животном	2	1
424	обнаруживается в	1	1
425	нельзя было	1	1
426	в одном	2	1
427	выше мы	3	1
428	образом и	2	1
429	свет на	1	1
430	но он	4	1
431	своих признаков	1	1
432	тем не	5	1
433	имеет свою	3	1
434	и наоборот	1	1
435	для нее	2	1
436	по себе	1	1
437	случае в	2	1
438	чем перейти	2	1
439	стоит в	2	1
440	вплоть до	1	1
441	в таких	1	1
442	реже и	1	1
443	самого начала	1	1
444	в то	2	1
445	означает что	1	1
446	эти формы	1	1
447	здесь на	2	1
448	функцию в	1	1
449	чем что	1	1
450	казалось бы	1	1
451	ничего не	6	1
452	в разных	1	1
453	больше чем	1	1
454	это то	1	1
455	имеем дело	1	1
456	именно с	1	1
457	в русском	2	1
458	как она	1	1
459	могли не	1	1
460	где на	1	1
461	подтверждает это	1	1
462	этот способ	1	1
463	является также	1	1
464	так например	1	1
465	до того	1	1
466	только с	1	1
467	они показывают	1	1
468	однако это	3	1
469	у нас	4	1
470	детей в	2	1
471	встречается в	2	1
472	во все	2	1
473	лежит в	1	1
474	и другим	1	1
475	утверждать что	2	1
476	время они	2	1
477	но по	3	1
478	особенно ясным	1	1
479	от друга	1	1
480	еще более	2	1
481	как один	1	1
482	и та	1	1
483	то время	2	1
484	совершенно ясно	1	1
485	при специальном	1	1
486	так на	2	1
487	только то	1	1
488	в себя	1	1
489	с самого	1	1
490	так в	6	1
491	в дальнейшем	4	1
492	много примеров	2	1
493	и сам	1	1
494	и ту	1	1
495	характер этих	1	1
496	о связи	4	1
497	это сходство	1	1
498	по тому	1	1
499	для этого	1	1
500	мы рассмотрим	2	1
501	образом в	2	1
502	находится в	4	1
503	говорят что	2	1
504	связанное с	2	1
505	сами они	1	1
506	два момента	1	1
507	и реже	1	1
508	это происходит	1	1
509	он оказался	1	1
510	при котором	1	1
511	пока они	1	1
512	могут дать	1	1
513	только первый	1	1
514	одного из	2	1
515	этой мысли	1	1
516	после того	2	1
517	с того	2	1
518	можно сказать	2	1
519	в различных	1	1
520	связанной с	1	1
521	имеет еще	1	1
522	основной формой	1	1
523	ее от	1	1
524	видели выше	3	1
525	именно такое	1	1
526	также в	1	1
527	если это	3	1
528	члены этого	1	1
529	чаще в	1	1
530	происходит в	2	1
531	за этой	1	1
532	указывает что	1	1
533	на которой	1	1
534	следует ли	1	1
535	только у	1	1
536	я имел	1	1
537	с появлением	4	1
538	с ними	3	1
539	дело с	2	1
540	мы увидим	3	1
541	и действительно	2	1
542	и так	2	1
543	и ее	3	1
544	по этому	1	1
545	тесно связанные	1	1
546	по моему	1	1
547	своей целью	1	1
548	уже не	7	1
549	попадают в	2	1
550	и они	4	1
551	же из	1	1
552	ее из	1	1
553	каким образом	1	1
554	были сопоставлены	1	1
555	мы знаем	2	1
556	одно из	1	1
557	и их	1	1
558	тогда он	1	1
559	бы просто	1	1
560	в других	4	1
561	перейти к	2	1
562	представляют собой	4	1
563	уступает место	1	1
564	и даже	2	1
565	даже не	2	1
566	и обратно	1	1
567	что объяснение	1	1
568	мы это	1	1
569	с другим	1	1
570	до сих	5	1
571	как у	1	1
572	связаны с	1	1
573	здесь в	1	1
574	все равно	3	1
575	характерно для	2	1
576	и затем	1	1
577	что не	2	1
578	предмет и	1	1
579	к более	2	1
580	близко к	1	1
581	связано с	4	1
582	то и	6	1
583	на которых	1	1
584	долгое время	1	1
585	его собственной	1	1
586	объединены в	1	1
587	не видит	2	1
588	нет никаких	2	1
589	вступает в	3	1
590	и потому	2	1
591	или по	5	1
592	кругу явлений	2	1
593	обратил внимание	1	1
594	конечно не	1	1
595	этих случаях	7	1
596	о чем	1	1
597	предположить что	7	1
598	в область	1	1
599	а если	3	1
600	в течение	6	1
601	он их	1	1
602	в тех	2	1
603	отмечает что	1	1
604	наконец и	1	1
605	изучение этих	1	1
606	то к	1	1
607	нужно говорит	1	1
608	исходя из	1	1
609	в состоянии	1	1
610	совершенно различных	1	1
611	эти вопросы	1	1
612	один день	1	1
613	но прежде	1	1
614	сих пор	5	1
615	но это	3	1
616	все это	1	1
617	к двум	1	1
618	и образом	1	1
619	указать на	2	1
620	бороро говорит	1	1
621	мертвых и	1	1
622	уже на	1	1
623	тем и	1	1
624	не существует	1	1
625	выше не	1	1
626	сейчас увидим	1	1
627	что там	2	1
628	войти в	1	1
629	оно именно	1	1
630	или в	11	1
631	и другими	1	1
632	хотя и	2	1
633	только они	1	1
634	представлениями о	1	1
635	увидим дальше	1	1
636	из сознания	1	1
637	делает или	1	1
638	рассматривается как	1	1
639	себе ничего	1	1
640	с ним	1	1
641	же в	2	1
642	приводящие к	1	1
643	нет ничего	2	1
644	но если	1	1
645	обычно не	1	1
646	речи и	1	1
647	равно как	3	1
648	совсем так	2	1
649	ден штейнен	1	1
650	черный цвет	1	1
651	но этот	2	1
652	не что	3	1
653	отношению к	2	1
654	из этого	1	1
655	у которых	1	1
656	это очевидно	1	1
657	поставить вопрос	2	1
658	ее в	3	1
659	спросить себя	1	1
660	которая не	1	1
