N	2gram	Propp_Isto_2	Myshleni
1	то что	12	26
2	в этом	11	25
3	что он	24	25
4	потому что	9	21
5	таким образом	7	19
6	в том	6	18
7	не может	5	18
8	того чтобы	2	17
9	не только	18	16
10	и в	15	16
11	того что	3	16
12	так как	14	16
13	что в	12	16
14	том что	7	15
15	так же	13	15
16	в сущности	2	13
17	в процессе	1	13
18	сказать что	2	13
19	вопрос о	4	12
20	по отношению	3	12
21	и что	6	12
22	и не	11	12
23	отношению к	3	12
24	в его	6	11
25	но не	2	10
26	в силу	2	10
27	было бы	5	10
28	как мы	1	10
29	только в	6	10
30	а не	5	10
31	может быть	17	9
32	то же	10	8
33	как и	2	8
34	тем самым	2	8
35	о том	3	8
36	он не	8	8
37	как это	3	8
38	мы должны	4	8
39	же как	5	7
40	и есть	5	7
41	представляет собой	5	7
42	в нем	7	7
43	но он	4	7
44	по себе	1	7
45	приводит к	2	7
46	так и	5	7
47	мы могли	2	7
48	если мы	1	7
49	с другом	1	7
50	друг с	1	7
51	и на	4	6
52	но в	6	6
53	в этой	4	6
54	как он	3	6
55	связанные с	1	6
56	состоит в	2	6
57	в другом	9	6
58	но если	3	6
59	не в	7	6
60	и следовательно	1	6
61	этот вопрос	1	6
62	мы можем	8	6
63	у него	4	6
64	но и	14	6
65	в той	1	6
66	в какой	1	6
67	к тому	5	6
68	что осознание	1	5
69	что они	10	5
70	как в	5	5
71	говорит что	3	5
72	в которой	2	5
73	он должен	2	5
74	из нее	1	5
75	показывает что	4	5
76	с ним	1	5
77	самого начала	2	5
78	в то	1	5
79	того как	4	5
80	никогда не	15	5
81	ничего не	7	5
82	с самого	2	5
83	можно было	5	5
84	на вопрос	2	5
85	значит что	1	5
86	тот же	1	5
87	хотя бы	2	5
88	тем что	4	5
89	ребенка в	3	5
90	как бы	6	5
91	это значит	1	5
92	еще более	1	5
93	не знает	2	5
94	и то	2	4
95	той же	2	4
96	а только	1	4
97	не то	1	4
98	друг от	1	4
99	в самом	1	4
100	все эти	4	4
101	при этом	4	4
102	подобно тому	3	4
103	и по	2	4
104	это не	2	4
105	такой же	2	4
106	стоит в	3	4
107	в самых	1	4
108	казалось бы	1	4
109	могут быть	2	4
110	от друга	1	4
111	в пределах	1	4
112	еще не	9	4
113	другом месте	2	4
114	в свете	2	4
115	в новой	2	4
116	в качестве	3	4
117	так что	6	4
118	и их	2	4
119	не могут	1	4
120	с другой	2	4
121	именно в	2	4
122	к которому	5	4
123	зависит от	2	4
124	ребенка и	2	4
125	что мы	3	4
126	вместе с	7	4
127	тому как	3	4
128	в состоянии	3	4
129	с этой	1	4
130	в целом	1	4
131	мы видим	8	4
132	в результате	1	4
133	как показывает	1	4
134	в системе	2	4
135	в свою	1	4
136	по одному	1	4
137	самом деле	2	3
138	это и	1	3
139	мы не	3	3
140	говорить о	1	3
141	вместо того	2	3
142	по своему	1	3
143	он может	1	3
144	но как	1	3
145	ответ на	1	3
146	с этим	5	3
147	показать что	2	3
148	все же	9	3
149	и как	1	3
150	он в	3	3
151	и тот	1	3
152	этого вопроса	1	3
153	и может	2	3
154	с тем	9	3
155	мы видели	2	3
156	что значит	1	3
157	в этих	11	3
158	в их	3	3
159	сих пор	7	3
160	и более	2	3
161	имеет свою	1	3
162	нас к	1	3
163	не менее	1	3
164	до конца	1	3
165	что эта	2	3
166	но что	1	3
167	только не	1	3
168	как она	4	3
169	и его	3	3
170	связи с	8	3
171	приходит к	1	3
172	в себя	3	3
173	и с	4	3
174	вот почему	1	3
175	до сих	6	3
176	этих двух	1	3
177	к нему	5	3
178	раньше чем	3	3
179	что и	6	3
180	одной из	4	3
181	вопрос об	1	3
182	с одной	4	3
183	его и	4	3
184	он имеет	2	3
185	мы знаем	11	3
186	в одном	5	3
187	а в	12	3
188	до лет	2	3
189	прежде всего	5	3
190	в частности	1	3
191	требует от	1	3
192	к жизни	1	3
193	чем в	1	3
194	по существу	2	3
195	действительно ли	1	3
196	этом случае	5	3
197	но это	4	3
198	содержится в	1	3
199	одной стороны	3	3
200	вопрос как	1	3
201	к этой	4	3
202	ее в	2	3
203	к этому	1	3
204	они не	4	3
205	такое же	1	2
206	нам кажется	1	2
207	что эти	4	2
208	не имеют	1	2
209	в зависимости	1	2
210	момент когда	2	2
211	их и	1	2
212	есть не	1	2
213	при анализе	1	2
214	сущности это	1	2
215	принадлежит к	2	2
216	я не	2	2
217	зависимости от	1	2
218	в ней	4	2
219	во всех	2	2
220	с каким	1	2
221	а тем	1	2
222	мы нашли	1	2
223	что было	1	2
224	отличие от	1	2
225	связи и	1	2
226	в центре	1	2
227	его на	2	2
228	когда он	3	2
229	и к	1	2
230	в этот	1	2
231	он делает	2	2
232	тому же	2	2
233	если он	1	2
234	на его	2	2
235	что она	5	2
236	к одному	1	2
237	возрасте и	1	2
238	но все	5	2
239	в совершенно	1	2
240	при которой	1	2
241	может соответствовать	1	2
242	в жизни	2	2
243	в них	1	2
244	в высшей	1	2
245	в своей	1	2
246	в котором	5	2
247	установить что	3	2
248	самое что	1	2
249	в отличие	1	2
250	должны были	8	2
251	и эти	2	2
252	все это	3	2
253	их в	2	2
254	же мы	2	2
255	стоит только	1	2
256	но они	4	2
257	высшей степени	1	2
258	он еще	1	2
259	исследования для	1	2
260	видим что	5	2
261	во всем	1	2
262	до того	1	2
263	то это	6	2
264	и здесь	9	2
265	ребенка при	1	2
266	лежит в	1	2
267	указывает на	1	2
268	уже на	3	2
269	в виду	2	2
270	на основе	1	2
271	совершенно ясно	2	2
272	в истории	1	2
273	отношения и	1	2
274	что у	2	2
275	на нее	2	2
276	том как	1	2
277	по мере	3	2
278	если верно	1	2
279	находится в	2	2
280	именно потому	1	2
281	это происходит	1	2
282	и из	2	2
283	образом в	1	2
284	его в	10	2
285	говорит он	1	2
286	вслед за	1	2
287	тот момент	2	2
288	представления о	5	2
289	может иметь	1	2
290	происходит в	2	2
291	сделать это	1	2
292	к их	1	2
293	собой являются	1	2
294	с которыми	1	2
295	только на	1	2
296	же в	1	2
297	но с	2	2
298	является не	2	2
299	из них	2	2
300	никто не	1	2
301	вовсе не	1	2
302	как будто	3	2
303	представляют собой	3	2
304	и между	1	2
305	а с	2	2
306	себя и	2	2
307	у нас	1	2
308	показывает исследование	1	2
309	о чем	1	2
310	и потому	1	2
311	верно что	1	2
312	предположить что	3	2
313	в область	4	2
314	в тот	2	2
315	только для	1	2
316	в более	1	2
317	совершается в	2	2
318	чтобы понять	2	2
319	и другие	4	2
320	и становятся	1	2
321	другой стороны	2	2
322	из этого	1	2
323	и наиболее	1	1
324	например в	2	1
325	совершенно новой	1	1
326	относится и	1	1
327	для выяснения	1	1
328	связана с	6	1
329	в рассмотрение	1	1
330	в тех	2	1
331	сам по	1	1
332	на самом	2	1
333	более позднем	1	1
334	из его	1	1
335	которыми он	1	1
336	мы уже	6	1
337	полагает что	1	1
338	часто бывает	1	1
339	еще на	1	1
340	мы имеем	15	1
341	и ничего	2	1
342	миру и	1	1
343	теперь мы	1	1
344	и о	1	1
345	бы что	1	1
346	трех основных	1	1
347	и дать	1	1
348	из дальнейшего	1	1
349	но она	1	1
350	что иное	2	1
351	все известные	1	1
352	но уже	1	1
353	и ее	2	1
354	же что	1	1
355	себе что	1	1
356	надо иметь	1	1
357	утверждая что	1	1
358	эти представления	3	1
359	он был	3	1
360	по линии	1	1
361	он сам	1	1
362	иное как	2	1
363	знаем что	12	1
364	нему в	1	1
365	что его	1	1
366	это означало	1	1
367	с его	1	1
368	мыслятся как	1	1
369	то мы	2	1
370	имеет здесь	1	1
371	учителя и	2	1
372	а он	1	1
373	из важнейших	1	1
374	в рот	1	1
375	это одно	1	1
376	и дети	1	1
377	как к	1	1
378	как нам	1	1
379	перед нами	2	1
380	кроме того	2	1
381	просто как	1	1
382	кто не	1	1
383	какому-нибудь предмету	1	1
384	они попадают	1	1
385	и наконец	5	1
386	следующим образом	1	1
387	в себе	4	1
388	даже еще	1	1
389	за собой	1	1
390	именно эта	1	1
391	и переход	1	1
392	привести к	3	1
393	что это	6	1
394	самым и	1	1
395	еще один	1	1
396	что к	1	1
397	другом случае	1	1
398	идет речь	1	1
399	нам как	1	1
400	имеем в	5	1
401	на то	3	1
402	но на	1	1
403	так сказать	2	1
404	это представление	1	1
405	его но	1	1
406	оно было	1	1
407	к миру	1	1
408	же эта	1	1
409	и почему	3	1
410	и социальной	2	1
411	свою собственную	1	1
412	собой не	1	1
413	оно должно	1	1
414	но вместе	1	1
415	одной и	1	1
416	это один	1	1
417	которое как	1	1
418	здесь мы	3	1
419	этим самым	1	1
420	зависимость или	1	1
421	совпадают с	1	1
422	главным образом	2	1
423	об этом	11	1
424	связанных с	1	1
425	как указано	3	1
426	мыслится как	1	1
427	входит в	1	1
428	поскольку это	1	1
429	обоих случаях	1	1
430	и других	1	1
431	свою противоположность	1	1
432	центральное место	1	1
433	должен был	3	1
434	приходит в	1	1
435	мог бы	3	1
436	и этим	1	1
437	ни в	2	1
438	это положение	1	1
439	случае мы	2	1
440	в общей	1	1
441	несмотря на	1	1
442	нигде не	2	1
443	сами собой	1	1
444	ключ к	2	1
445	после этого	4	1
446	нисколько не	2	1
447	исследование говорит	1	1
448	этой связи	1	1
449	которого является	1	1
450	бы привести	2	1
451	не столько	2	1
452	представление о	2	1
453	он дает	2	1
454	от его	1	1
455	в основном	2	1
456	этой стадии	2	1
457	такое объяснение	1	1
458	можем сделать	1	1
459	которые в	1	1
460	свет на	3	1
461	тем не	1	1
462	надо сказать	1	1
463	влечет за	1	1
464	известно и	1	1
465	происходит потому	1	1
466	они сами	1	1
467	что происходит	2	1
468	одна сторона	1	1
469	как можно	1	1
470	с которой	2	1
471	она не	5	1
472	от нас	1	1
473	в обоих	1	1
474	дело не	4	1
475	к этим	1	1
476	это всегда	1	1
477	которого он	1	1
478	возраста в	1	1
479	в царство	7	1
480	можем предположить	1	1
481	иметь в	2	1
482	он мог	1	1
483	из него	2	1
484	на котором	2	1
485	что ни	1	1
486	есть какая-то	1	1
487	а во	1	1
488	к ней	2	1
489	такой случай	1	1
490	исследования мы	1	1
491	в изложении	2	1
492	и после	1	1
493	входят в	1	1
494	так то	1	1
495	что на	1	1
496	в каком	1	1
497	сделать в	1	1
498	такие же	1	1
499	если его	1	1
500	что можно	1	1
501	мы узнаем	1	1
502	как только	1	1
503	что отсюда	1	1
504	что при	5	1
505	если же	1	1
506	и он	1	1
507	ради чего	1	1
508	он прежде	1	1
509	настолько что	1	1
510	из всего	1	1
511	нога в	1	1
512	не делает	1	1
513	но по	3	1
514	как происходит	1	1
515	с ее	2	1
516	всего этого	1	1
517	зрения так	2	1
518	без всякого	1	1
519	на другой	2	1
520	только при	1	1
521	всей своей	1	1
522	и совершенно	1	1
523	и которые	1	1
524	этого как	1	1
525	которая была	1	1
526	означает не	1	1
527	к тем	1	1
528	часто в	2	1
529	остается только	1	1
530	мы в	2	1
531	наконец третья	1	1
532	действия которые	2	1
533	связанное с	1	1
534	сводится к	1	1
535	и той	1	1
536	и эту	1	1
537	говорит об	1	1
538	происходит не	1	1
539	развития на	1	1
540	одного из	1	1
541	или на	4	1
542	после того	3	1
543	приводят нас	1	1
544	и во	1	1
545	образом мы	1	1
546	можем установить	1	1
547	путь к	1	1
