N	2gram	Voloshinov_1	Psycholo
1	то что	6	37
2	и в	13	30
3	в том	2	27
4	что в	3	24
5	и что	1	23
6	потому что	1	23
7	том что	2	21
8	того чтобы	1	20
9	таким образом	6	20
10	все время	1	20
11	для того	1	20
12	как бы	6	19
13	на то	1	17
14	что он	1	17
15	не только	6	16
16	в этом	2	14
17	в самом	2	14
18	так же	2	13
19	с одной	2	12
20	одной стороны	2	12
21	вместе с	1	12
22	может быть	8	11
23	если бы	2	11
24	что мы	1	11
25	и то	3	9
26	никогда не	3	9
27	так как	3	9
28	с другой	2	9
29	для этого	1	9
30	не может	8	9
31	сказать что	1	9
32	самом деле	3	8
33	мы имеем	1	8
34	при этом	2	8
35	заключается в	1	8
36	не в	3	8
37	к тому	2	8
38	и это	1	8
39	тому что	1	8
40	мы видим	2	8
41	а не	2	8
42	могут быть	2	8
43	то же	4	7
44	зависимости от	2	7
45	но не	1	7
46	все же	5	7
47	и как	1	7
48	в нем	2	7
49	точки зрения	7	7
50	по себе	1	7
51	в основе	1	7
52	мы можем	4	7
53	героя и	2	7
54	как это	1	7
55	в зависимости	2	6
56	мы уже	2	6
57	в своем	1	6
58	и если	1	6
59	что она	1	6
60	на этом	1	6
61	как и	3	6
62	и его	12	6
63	когда мы	1	6
64	в совершенно	1	6
65	или в	1	6
66	и здесь	1	6
67	и тем	2	6
68	уже в	2	6
69	тем что	2	6
70	но и	3	6
71	же точно	1	6
72	мы все	1	6
73	и не	8	6
74	и для	3	6
75	в искусстве	3	6
76	и есть	1	5
77	еще не	1	5
78	что они	2	5
79	в себе	3	5
80	в целом	2	5
81	в этой	1	5
82	материала и	3	5
83	было бы	4	5
84	несмотря на	2	5
85	же самое	1	5
86	но в	4	5
87	сводится к	1	5
88	один из	1	5
89	в двух	4	5
90	только в	6	5
91	художественное произведение	2	5
92	бы в	2	5
93	обратиться к	1	5
94	другой стороны	2	5
95	в своих	2	5
96	то это	1	4
97	в виду	1	4
98	в ней	2	4
99	и к	2	4
100	есть не	2	4
101	в них	2	4
102	в своей	4	4
103	что эта	2	4
