N	3gram	Vygotskiy__1	Problema
1	тем не менее	2	18
2	и т д	8	10
3	то же самое	2	9
4	и тем не	1	8
5	для того чтобы	5	8
6	на то что	8	8
7	в этом смысле	2	6
8	в таком случае	2	6
9	вовсе не есть	1	6
10	о том что	7	5
11	в том что	9	5
12	точно так же	3	4
13	на самом деле	2	4
14	т д и	1	4
15	только то что	1	4
16	но в таком	1	4
17	в конце концов	3	4
18	в связи с	1	4
19	то есть в	2	4
20	сама по себе	2	4
21	мы никогда не	4	3
22	дело в том	1	3
23	так же и	1	3
24	более или менее	2	3
25	и если мы	2	3
26	с точки зрения	2	3
27	до сих пор	3	3
28	именно то что	1	3
29	сами по себе	1	3
30	указывает на то	3	3
31	то что он	1	3
32	в буквальном смысле	1	3
33	во всяком случае	6	3
34	ни в каком	1	3
35	то что в	1	3
36	д и т	1	3
37	не только не	3	3
38	можно сказать что	1	3
39	в настоящее время	2	3
40	с другой стороны	5	3
41	по этому поводу	2	3
42	в виду и	1	2
43	и того же	1	2
44	что иное как	1	2
45	хотя и не	2	2
46	случае не может	2	2
47	но это только	1	2
48	в самом деле	7	2
49	мы вовсе не	1	2
50	по своему содержанию	1	2
51	а может быть	1	2
52	и то что	1	2
53	если мы хотим	1	2
54	так же как	4	2
55	в этой области	1	2
56	на этот раз	1	2
57	тех или иных	2	2
58	потому что оно	1	2
59	так как они	2	2
60	и в этом	1	2
61	никогда не может	2	2
62	когда мы говорим	1	2
63	не может быть	8	2
64	имел в виду	1	2
65	не потому что	1	2
66	и в самом	2	2
67	одного и того	1	2
68	не что иное	1	2
69	подобно тому как	5	2
70	теории литературы и	1	2
71	этот закон и	1	1
72	вместе с тем	2	1
73	смысле слова она	1	1
74	все дело в	1	1
75	в чем же	1	1
76	что отнюдь не	1	1
77	мы имеем дело	1	1
78	с первого взгляда	1	1
79	одним и тем	1	1
80	и для искусства	1	1
81	всему человечеству с	1	1
82	годов прошлого века	1	1
83	но то что	1	1
84	это все равно	1	1
85	есть прежде всего	1	1
86	нет никакой возможности	1	1
87	в том же	1	1
88	а следовательно и	1	1
89	и во всех	1	1
90	к числу таких	1	1
91	что человек есть	1	1
92	по себе либо	1	1
93	в этом отношении	2	1
94	того и другого	1	1
95	и т п	15	1
96	в сущности говоря	3	1
97	ту или другую	1	1
98	в искусстве является	1	1
99	во всей его	1	1
100	в основе своей	1	1
101	то что обычно	1	1
102	д все это	1	1
103	себе никак не	1	1
104	то или иное	2	1
105	не то что	1	1
106	одно и то	1	1
107	в это время	1	1
108	что в настоящее	1	1
109	мы смотрим на	1	1
110	то время как	5	1
111	чтобы понять что	1	1
112	или как говорят	1	1
113	же как и	1	1
114	и тем же	1	1
115	если бы мы	1	1
116	не только в	1	1
117	тот самый который	1	1
118	мы не знаем	1	1
119	это совершенно очевидно	1	1
120	и не быть	1	1
121	так как это	1	1
122	и то же	1	1
123	так и в	2	1
124	таком случае не	1	1
125	как будто бы	2	1
126	в известном смысле	1	1
127	х годов прошлого	1	1
128	не могут быть	1	1
129	то что по	1	1
130	а вовсе не	1	1
131	что имел в	1	1
132	и так как	3	1
133	и в том	1	1
134	же самое и	1	1
135	не было бы	2	1
136	т д все	1	1
137	что оно есть	1	1
138	казалось бы что	1	1
139	но для того	1	1
140	смысле слова то	1	1
141	что в этой	1	1
142	заключается в том	6	1
143	в то время	5	1
144	в том чтобы	7	1
145	если же мы	1	1
146	мы на самом	1	1
147	к нему и	1	1
148	по себе никак	1	1
149	если мы не	1	1
150	то ясно что	1	1
151	если мы станем	1	1
152	сказать что здесь	1	1
153	выходит за пределы	1	1
154	в чем именно	1	1
155	у нас в	1	1
156	и в результате	1	1
157	не обязателен для	1	1
158	теория искусства и	1	1
159	в результате этого	1	1
160	в том и	2	1
161	никак не может	2	1
162	и может стать	1	1
163	как и в	4	1
164	могут и не	1	1
165	к тому же	1	1
166	только тогда когда	4	1
