N	2gram	Propp_Isto_4	Problema
1	то что	16	42
2	вовсе не	4	35
3	и в	26	32
4	и не	9	31
5	не есть	2	29
6	не просто	4	23
7	в этом	7	19
8	не менее	2	19
9	тем не	2	18
10	не только	15	17
11	потому что	6	16
12	в себе	2	15
13	по себе	2	15
14	в виде	2	15
15	а не	6	15
16	но в	5	14
17	у нас	2	14
18	указывает на	4	14
19	может быть	14	14
20	как бы	3	14
21	что мы	3	13
22	в нем	2	13
23	и тем	2	13
24	при помощи	10	13
25	как раз	1	13
26	сказать что	2	13
27	вещи и	1	12
28	том что	3	12
29	что в	14	12
30	так и	10	12
31	а именно	3	12
32	и т	27	11
33	есть нечто	1	11
34	так как	9	11
35	о том	4	11
36	и даже	4	11
37	если мы	1	11
38	ничего общего	1	11
39	то же	8	10
40	в этой	2	10
41	т д	24	10
42	об этом	7	10
43	ничего не	5	10
44	прежде всего	1	10
45	еще не	6	9
46	но не	5	9
47	же самое	2	9
48	и это	1	9
49	и что	5	9
50	но и	12	9
51	в данном	3	9
52	что же	1	9
53	в том	3	9
54	так же	18	9
55	и на	2	8
56	общего с	1	8
57	все эти	3	8
58	на то	3	8
59	было бы	2	8
60	он и	1	8
61	в своей	4	8
62	когда мы	1	8
63	есть только	3	8
64	данном случае	3	8
65	как нечто	3	8
66	даже и	2	8
67	не может	6	8
68	но это	3	8
69	во всех	1	7
70	всех этих	1	7
71	содержит в	2	7
72	ни в	2	7
73	в них	1	7
74	и является	1	7
75	как мы	5	7
76	здесь не	4	7
77	никогда не	2	7
78	того что	2	7
79	что он	10	7
80	только в	3	7
81	тем что	5	7
82	такого рода	2	7
83	все это	2	7
84	и все	2	7
85	и то	6	6
86	и есть	2	6
87	есть не	1	6
88	но как	1	6
89	и как	5	6
90	и если	3	6
91	при этом	3	6
92	его в	9	6
93	это не	5	6
94	как символ	1	6
95	в то	1	6
96	таким образом	10	6
97	в виду	1	6
98	и здесь	5	6
99	в его	5	6
100	так что	2	6
101	то и	1	6
102	о чем	3	6
103	как это	3	6
104	хотя и	2	6
105	не имеют	1	5
106	мы уже	5	5
107	а только	1	5
108	в своем	2	5
109	перед нами	3	5
110	что она	3	5
111	но уже	1	5
112	с тем	2	5
113	в котором	1	5
114	связи с	3	5
115	и которые	1	5
116	можно сказать	1	5
117	для нас	3	5
118	есть в	2	5
119	в других	2	5
120	не знал	1	5
121	тем более	1	5
122	мы должны	5	5
123	это совершенно	1	4
124	мы и	1	4
125	в истории	2	4
126	как в	7	4
127	как он	6	4
128	их в	7	4
129	он есть	1	4
130	в отдельности	2	4
131	не в	5	4
132	тому что	1	4
133	тем самым	1	4
134	и весь	1	4
135	а в	8	4
136	точно так	5	4
137	в дальнейшем	6	4
138	на том	2	4
139	не всякий	1	4
140	если бы	2	4
141	с целью	2	4
142	а также	3	4
143	и только	5	4
144	один из	1	4
145	даже если	1	4
146	только на	1	4
147	мы можем	6	4
148	перейти к	1	4
149	именно в	1	4
150	и пр	11	4
151	не было	1	4
152	в связи	2	4
153	или в	3	4
154	и ни	1	4
155	же в	3	4
156	по поводу	1	4
157	не хочет	2	3
158	он всегда	3	3
159	но она	1	3
160	в чем	1	3
161	сказать и	1	3
162	что они	6	3
163	других предметов	2	3
164	которые не	1	3
165	анализ этого	1	3
166	с этим	2	3
167	однако не	1	3
168	что это	2	3
169	но он	4	3
170	он не	7	3
171	у древних	1	3
172	его от	2	3
173	но все	5	3
174	или на	2	3
175	о которых	1	3
176	как и	7	3
177	и уже	1	3
178	на этот	2	3
179	в этих	7	3
180	точки зрения	1	3
181	в которых	4	3
182	бы мы	2	3
183	того как	4	3
184	и его	10	3
185	как будто	1	3
186	и делает	1	3
187	однако это	1	3
188	к тому	1	3
189	говорит и	1	3
190	ясно что	1	3
191	для этого	1	3
192	не на	3	3
193	о нем	1	3
194	другими словами	2	3
195	к нему	6	3
196	и во	2	3
197	и следовательно	1	3
198	что здесь	7	3
199	мы увидим	3	3
200	очень много	1	3
201	или другим	1	3
202	уже не	5	3
203	уже в	2	3
204	из них	2	3
205	говорит о	2	3
206	здесь перед	1	3
207	до сих	5	3
208	с другой	4	3
209	не обязательно	1	3
210	здесь в	1	3
211	как же	1	3
212	что не	1	3
213	этих случаях	8	3
214	быть и	1	3
215	сих пор	5	3
216	от нас	1	3
217	но для	2	3
218	хотя бы	2	3
219	с ним	1	3
220	или не	1	3
221	другой стороны	4	3
222	есть и	2	3
223	ли вы	1	2
224	например в	3	2
225	же как	13	2
226	увидим ниже	1	2
227	мы здесь	2	2
228	что иван	1	2
229	по его	2	2
230	мы имеем	7	2
231	мы не	1	2
232	что если	1	2
233	что иное	3	2
234	на себя	4	2
235	себе что	1	2
236	большей частью	3	2
237	было до	1	2
238	он сам	1	2
239	иное как	3	2
240	только после	1	2
241	то он	1	2
242	мы будем	1	2
243	ясно и	1	2
244	он в	4	2
245	из этих	3	2
246	говорят о	1	2
247	вообще не	1	2
248	на его	3	2
249	он должен	3	2
250	что ни	3	2
251	или иных	1	2
252	и может	1	2
253	и с	5	2
254	бы нам	1	2
255	для чего	1	2
256	но если	1	2
257	и при	3	2
258	просто в	1	2
259	не как	1	2
260	знаем что	7	2
261	образом и	1	2
262	друг другу	1	2
263	действительно есть	1	2
264	однако в	2	2
265	что этот	4	2
266	и очень	1	2
267	чем перейти	1	2
268	таких случаях	2	2
269	в таких	2	2
270	она не	3	2
271	и другое	1	2
272	не имеет	3	2
273	это мы	2	2
274	представление об	3	2
275	в области	2	2
276	не потому	1	2
277	вот в	1	2
278	которого он	1	2
279	является то	1	2
280	других случаях	1	2
281	не могут	2	2
282	могут быть	6	2
283	подобно тому	1	2
284	с собой	5	2
285	особенно в	1	2
286	здесь нет	1	2
287	это только	1	2
288	является в	1	2
289	на что	1	2
290	смысле и	1	2
291	нас в	1	2
292	и эту	1	2
293	нельзя сказать	1	2
294	в него	1	2
295	предмета и	1	2
296	том как	2	2
297	только одной	1	2
298	мы видим	6	2
299	и так	1	2
300	или его	1	2
301	в качестве	7	2
302	на этой	1	2
303	не можем	1	2
304	одно из	1	2
305	есть та	1	2
306	не для	1	2
307	с этими	2	2
308	есть выражение	1	2
309	момент в	1	2
310	или иначе	1	2
311	но есть	2	2
312	не обязательна	1	2
313	его как	2	2
314	уже давно	1	2
315	вместе с	6	2
316	без всякой	1	2
317	на тот	1	2
318	тому как	1	2
319	а потом	1	2
320	по существу	3	2
321	в это	1	2
322	этом случае	3	2
323	не будем	1	2
324	между прочим	2	2
325	что нет	1	2
326	становится ясным	1	2
327	сколько бы	1	2
328	в результате	1	2
329	или вообще	1	2
330	только что	3	2
331	здесь только	1	2
332	гораздо больше	1	2
333	под него	1	2
334	понимать как	1	2
335	к его	1	2
336	не что	3	2
337	указывают на	2	2
338	он часто	1	2
339	одним из	1	1
340	начинается с	2	1
341	говорили о	1	1
342	что эти	1	1
343	имеем и	2	1
344	был и	1	1
345	которое может	1	1
346	входящих в	1	1
347	той же	1	1
348	в представлениях	1	1
349	именно к	1	1
350	и мертвая	4	1
351	представлением о	2	1
352	время как	1	1
353	но даже	1	1
