N	3gram	Vygotskiy__3	Problemy
1	с точки зрения	9	13
2	в том что	11	6
3	и в этом	3	5
4	в зависимости от	1	5
5	на самом деле	2	4
6	не может быть	1	4
7	подобно тому как	1	3
8	и т п	5	3
9	дело идет о	1	3
10	потому что она	1	3
11	все то что	6	3
12	в этом отношении	1	3
13	во всяком случае	2	3
14	с другой стороны	5	3
15	но все же	1	2
16	и в сущности	1	2
17	в самом деле	18	2
18	до сих пор	5	2
19	в лучшем случае	2	2
20	в той же	1	2
21	автора и как	1	2
22	таким образом все	1	2
23	только то что	2	2
24	в их основе	1	2
25	в данном случае	2	2
26	в целом ряде	1	2
27	как бы в	1	2
28	но и не	1	2
29	можно было бы	1	2
30	как в музыке	1	2
31	то все же	1	1
32	потому что он	1	1
33	тот же самый	1	1
34	у них нет	1	1
35	мы уже говорили	3	1
36	а вовсе не	2	1
37	в свою очередь	2	1
38	он не может	1	1
39	в первой части	1	1
40	как и всякое	1	1
41	мы должны были	1	1
42	в том и	1	1
43	то же самое	8	1
44	нам кажется что	1	1
45	как если бы	3	1
46	плана в которых	2	1
47	они не могут	1	1
48	данном случае и	1	1
49	то и другое	3	1
50	не могло бы	1	1
51	что все эти	1	1
52	бы сказать так	1	1
53	не было бы	1	1
54	то что в	2	1
55	по преимуществу в	1	1
56	несмотря на свою	1	1
57	несмотря на их	1	1
58	что дело идет	1	1
59	она может быть	1	1
60	может быть и	1	1
61	мы уже указали	1	1
62	может быть понято	1	1
63	то время как	2	1
64	и что в	1	1
65	там где он	1	1
66	не потому что	1	1
67	таким образом и	1	1
68	там где она	3	1
69	в высшей степени	1	1
70	в один из	2	1
71	как один из	1	1
72	в обычном смысле	1	1
73	дело далеко не	1	1
74	в этом рассказе	1	1
75	не только как	1	1
76	не в том	2	1
77	что он всецело	1	1
78	перед нами в	1	1
79	этой точки зрения	1	1
80	не совпадает с	2	1
81	о том что	3	1
82	того или иного	1	1
83	а в том	1	1
84	более или менее	1	1
85	по сравнению с	1	1
86	если бы действительно	1	1
87	имеем в виду	1	1
88	заключается в том	6	1
89	в то время	2	1
90	она не может	1	1
91	должна быть совершенно	1	1
92	с самого начала	6	1
93	жизни а не	1	1
94	не только не	1	1
95	чего он не	1	1
96	можно сказать что	1	1
97	быть понято как	1	1
98	к тому что	2	1
99	было дано в	1	1
100	конечно не в	1	1
101	для того чтобы	8	1
102	отношение к своему	1	1
103	и т д	4	1
104	как мы видели	2	1
