N	3gram	Bakhtin_Pr_2	Myslijsy
1	в том что	4	16
2	смысле этого слова	2	7
3	по отношению к	8	5
4	по крайней мере	2	5
5	то же время	3	5
6	в то же	3	5
7	с другой стороны	1	4
8	в то время	1	4
9	не только в	1	4
10	то же что	2	4
11	то есть не	1	4
12	далеко не все	1	3
13	более или менее	1	3
14	потому что не	1	3
15	до сих пор	2	3
16	что он не	1	3
17	я и не	1	3
18	может быть только	2	3
19	само по себе	2	3
20	в том смысле	1	3
21	тем не менее	1	3
22	для того чтобы	1	3
23	не может быть	6	3
24	с одной и	1	2
25	то что я	1	2
26	зависит от того	1	2
27	подобно тому как	2	2
28	будет ли она	1	2
29	в таком случае	1	2
30	в этом отношении	2	2
31	но тем не	1	2
32	и той же	1	2
33	и в том	2	2
34	или лучше сказать	1	2
35	и в самом	2	2
36	как бы ни	1	2
37	можно сказать что	2	2
38	одной и той	1	2
39	и не я	1	2
40	сама по себе	5	2
41	к нему как	2	2
42	то все же	1	1
43	точки зрения и	1	1
44	и в словах	1	1
45	в свое время	2	1
46	в чем же	2	1
47	смысле то есть	1	1
48	а потому и	1	1
49	на самом деле	1	1
50	то есть по	1	1
51	в самом деле	3	1
52	же время и	1	1
53	нам кажется что	1	1
54	сих пор еще	1	1
55	на котором оно	1	1
56	друг в друге	3	1
57	мысли к мысли	1	1
58	вне себя в	1	1
59	третьей то есть	1	1
60	и относится к	1	1
61	и в других	1	1
62	и со стороны	1	1
63	сами по себе	1	1
64	по самой своей	1	1
65	потому что по	1	1
66	но как в	1	1
67	не было как	1	1
68	а может быть	2	1
69	может находиться в	1	1
70	того что и	1	1
71	и в каждом	1	1
72	с ними в	1	1
73	мы старались показать	1	1
74	же что и	1	1
75	то время как	1	1
76	и не дает	1	1
77	ни с одним	1	1
78	по себе не	1	1
79	в данном случае	1	1
80	в этих словах	1	1
81	по всей вероятности	1	1
82	самой своей природе	1	1
83	а не как	1	1
84	в себе все	1	1
85	потому что они	2	1
86	самом деле в	1	1
87	и внешнюю форму	1	1
88	художественного произведения и	1	1
89	у него в	1	1
90	предметом и его	1	1
91	таким образом в	2	1
92	те же что	1	1
93	он как мы	1	1
94	далеко не всегда	1	1
95	о том что	3	1
96	ничего общего с	1	1
97	не может стать	1	1
98	на то что	2	1
99	друг от друга	2	1
100	тем более что	1	1
101	но не в	2	1
102	из них не	1	1
103	друг с другом	2	1
104	в его сознании	1	1
105	быть не может	1	1
106	но не только	1	1
107	того как мы	1	1
108	именно потому что	1	1
109	с нею в	1	1
110	и в ее	1	1
111	к тому же	1	1
112	как мы видели	3	1
