N	3gram	Vygotskiy__1	Mirosoze
1	не может быть	8	8
2	и там и	1	6
3	там и здесь	1	6
4	есть прежде всего	1	5
5	друг к другу	1	5
6	для того чтобы	5	4
7	что и в	2	4
8	что иное как	1	3
9	же как и	1	3
10	до сих пор	3	3
11	так же как	4	3
12	от того что	2	3
13	и в этом	1	3
14	это и есть	1	3
15	не что иное	1	3
16	к другу и	1	2
17	и той же	3	2
18	подобно тому как	5	2
19	потому что он	2	2
20	как бы его	1	2
21	все равно что	1	2
22	в такой степени	1	2
23	не до конца	1	2
24	о том что	7	2
25	одной и той	3	2
26	как и в	4	2
27	и те же	1	2
28	в том что	9	2
29	мы увидим что	2	2
30	не хотел этим	1	1
31	а следовательно и	1	1
32	в прошлое и	1	1
33	мы видим в	1	1
34	так поступали те	1	1
35	потому что в	1	1
36	оно не может	1	1
37	том что он	1	1
38	революции а не	1	1
39	только тогда когда	4	1
40	с точки зрения	2	1
41	и в той	1	1
42	тут не будет	1	1
43	но к чему	1	1
44	у него есть	1	1
45	а также в	1	1
46	между тем как	1	1
47	а может быть	1	1
48	в этом отношении	2	1
49	в той мере	1	1
50	внешних условий все	1	1
51	на то что	8	1
52	и не было	1	1
53	он никогда не	1	1
54	который может быть	1	1
55	не потому что	1	1
56	той мере в	1	1
57	смысле этого слова	2	1
58	склонен думать что	1	1
59	этим сказать что	1	1
60	по сравнению с	1	1
61	не могу не	1	1
62	тогда когда человек	1	1
63	одни и те	1	1
64	что у него	3	1
65	мере в какой	1	1
66	но так как	1	1
67	лежит в основе	1	1
68	удивительно что и	1	1
69	должны быть признаны	1	1
70	та или иная	1	1
71	но я не	1	1
72	которые принадлежат к	1	1
73	не означает что	2	1
74	сама по себе	2	1
75	на самом деле	2	1
76	хотел этим сказать	1	1
77	приводит нас к	1	1
78	в конце концов	3	1
79	именно потому что	1	1
