N	2gram	Bakhtin_Pr_3	Myslijsy
1	потому что	5	52
2	то есть	48	42
3	и в	53	39
4	может быть	12	27
5	в том	14	26
6	только в	4	25
7	не может	2	22
8	что в	2	22
9	не только	4	21
10	так как	7	21
11	а не	11	21
12	в нем	10	20
13	но и	7	20
14	и не	15	18
15	том что	5	16
16	так что	1	16
17	в этом	8	15
18	не в	2	15
19	по отношению	2	13
20	в себе	5	13
21	таким образом	6	13
22	так и	6	13
23	отношению к	1	13
24	было бы	5	12
25	в душе	1	11
26	мы не	4	10
27	как в	7	10
28	и что	1	10
29	а потому	1	10
30	то что	9	10
31	что не	1	10
32	речи и	1	10
33	но в	5	9
34	как и	11	9
35	могут быть	4	9
36	мысли и	1	9
37	тем что	2	9
38	но не	5	8
39	в слове	1	8
40	точки зрения	4	8
41	вместе с	2	8
42	по его	1	7
43	в ней	7	7
44	в истории	3	7
45	с этим	2	7
46	это не	6	7
47	в этих	5	7
48	на язык	4	7
49	должны быть	1	7
50	себе представить	1	7
51	с другой	2	7
52	то же	6	6
53	независимо от	1	6
54	при этом	3	6
55	и по	3	6
56	не менее	3	6
57	того как	1	6
58	тем не	2	6
59	что на	1	6
60	что и	3	6
61	еще не	5	6
62	по мере	1	6
63	как бы	14	6
64	то это	1	5
65	во всех	12	5
66	несмотря на	2	5
67	и его	10	5
68	которые мы	2	5
69	если же	1	5
70	между тем	2	5
71	в его	8	5
72	для всех	2	5
73	вовсе не	3	5
74	друг друга	1	5
75	что человек	1	5
76	души и	1	5
77	и потому	5	5
78	быть только	2	5
79	но это	3	5
80	и для	4	5
81	а в	2	5
82	другой стороны	1	5
83	в таком	2	5
84	есть нечто	1	4
85	а только	1	4
86	с духом	2	4
87	все остальные	1	4
88	из этих	1	4
89	в каждом	4	4
90	этом смысле	1	4
91	мы видели	2	4
92	тем самым	1	4
93	бы быть	1	4
94	в то	5	4
95	никогда не	2	4
96	же время	5	4
97	и притом	1	4
98	во всем	2	4
99	и других	9	4
100	в более	4	4
101	не было	4	4
102	и даже	2	4
103	прежде всего	15	4
104	там где	1	4
105	слова и	3	4
106	в смысле	2	4
107	от него	3	4
108	мы видим	2	4
109	мысли о	2	4
110	в своих	2	4
111	а между	2	3
112	того же	2	3
113	но тем	1	3
114	человеческой природы	1	3
115	что если	1	3
116	что можно	1	3
117	и то	1	3
118	столь же	1	3
119	относится к	1	3
120	в своем	1	3
121	хотя и	4	3
122	в самом	2	3
123	что это	2	3
124	он не	3	3
125	отношений между	1	3
126	прежде чем	2	3
127	так например	2	3
128	а вместе	1	3
129	что все	1	3
130	в мире	5	3
131	той же	5	3
132	и с	6	3
133	заключается в	1	3
134	и тем	2	3
135	в жизни	8	3
136	в них	2	3
137	показывает что	1	3
138	в этой	1	3
139	понятия и	1	3
140	в своей	3	3
141	и без	3	3
142	с точки	2	3
143	и той	2	3
144	бытия и	2	3
145	человеком и	1	3
146	для того	1	3
147	самого начала	4	3
148	на него	1	3
149	как она	1	3
150	в сознании	2	3
151	и это	3	3
152	но при	1	3
153	с самого	3	3
154	и вообще	3	3
155	с ним	2	3
156	к одной	1	3
157	одной и	1	3
158	и во	4	3
159	в глазах	1	3
160	по мнению	1	3
161	языка а	1	3
162	только на	1	3
163	или даже	1	3
164	и их	2	3
165	представить себе	1	3
166	эти явления	1	3
167	вытекают из	1	3
168	что для	1	3
169	связи с	1	3
170	все более	1	3
171	в самой	1	3
172	и от	3	3
173	и все	10	3
174	к этой	1	3
175	мы должны	4	3
176	сказать что	10	3
177	как на	1	3
178	во всяком	1	3
179	ко всем	2	2
180	в применении	1	2
181	и обособление	1	2
182	одним из	3	2
183	словом и	1	2
184	если б	7	2
185	видеть в	1	2
186	язык тем	1	2
187	есть не	1	2
188	в сущности	10	2
189	проявляется в	4	2
190	мы будем	1	2
191	значение и	2	2
192	не все	1	2
193	друг от	1	2
194	за пределы	1	2
195	которые не	2	2
196	что именно	2	2
197	более и	1	2
198	в полном	1	2
199	могли бы	1	2
200	в которой	2	2
201	в целом	1	2
202	образом и	1	2
203	но без	1	2
204	во многих	1	2
205	но на	1	2
206	можно себе	1	2
207	и если	3	2
208	по крайней	1	2
209	так сказать	5	2
210	мы можем	5	2
211	к одному	2	2
212	и более	2	2
213	из него	1	2
214	между человеком	1	2
215	словом или	1	2
216	с этой	1	2
217	на все	2	2
218	мог бы	1	2
219	для них	1	2
220	но уже	1	2
