N	3gram	Bakhtin_Pr_1	FransuaR
1	в то же	9	6
2	то же время	9	6
3	с точки зрения	13	5
4	мы уже говорили	1	5
5	не только в	2	5
6	до сих пор	2	4
7	не может быть	4	4
8	в этом отношении	3	3
9	но в то	5	3
10	в большей или	1	3
11	или меньшей степени	1	3
12	в его целом	6	3
13	о том что	1	3
14	большей или меньшей	1	3
15	нужно сказать что	1	3
16	правда о мире	1	3
17	с другой стороны	3	3
18	как мы уже	1	3
19	вполне понятно что	1	2
20	зрения на мир	4	2
21	можно сказать что	1	2
22	в другом месте	1	2
23	имеем в виду	1	2
24	в своей книге	1	2
25	только то что	2	2
26	в себе и	1	2
27	то что для	1	2
28	и в то	2	2
29	по сравнению с	1	2
30	виду прежде всего	1	2
31	во всяком случае	3	2
32	в виду прежде	1	2
33	но несмотря на	1	2
34	но все же	2	2
35	как мы видели	1	2
36	подобно тому как	3	2
37	нам важна здесь	1	1
38	сводить к нему	1	1
39	точка зрения на	2	1
40	для него только	1	1
41	была для него	3	1
42	сочетается здесь с	1	1
43	мира с его	1	1
44	сих пор остается	1	1
45	тому или другому	1	1
46	дело в том	1	1
47	по отношению к	8	1
48	в настоящее время	1	1
49	рядом с ним	1	1
50	как если бы	1	1
51	целом ряде других	2	1
52	и не может	2	1
53	до известной степени	1	1
54	не входит в	3	1
55	таким образом в	1	1
56	то что в	1	1
57	далеко за пределы	1	1
58	но он не	1	1
59	что в нем	1	1
60	несмотря на их	1	1
61	теми же самыми	1	1
62	как и у	1	1
63	как можно больше	2	1
64	есть то что	1	1
65	и до известной	1	1
66	точкой зрения на	1	1
67	все это в	1	1
68	для своего времени	1	1
69	и особенно у	1	1
70	он есть и	1	1
71	в художественном произведении	1	1
72	это прежде всего	1	1
73	таким образом и	1	1
74	но и на	1	1
75	в конце концов	5	1
76	в один из	1	1
77	переносит центр тяжести	1	1
78	и в целом	2	1
79	так и в	1	1
80	отношения к миру	1	1
81	прежде всего необходимо	1	1
82	друг с другом	1	1
83	не только как	1	1
84	для него самого	2	1
85	в самой жизни	1	1
86	во всех сферах	1	1
87	не могут быть	1	1
88	и сам был	1	1
89	в целом ряде	2	1
90	но не только	1	1
91	и сочетаются с	1	1
92	только в свете	1	1
93	именно в том	1	1
94	наконец и это	1	1
95	того или иного	1	1
96	и вот в	1	1
97	ее отношение к	1	1
98	в этом случае	1	1
99	на самом деле	4	1
100	нам важно лишь	1	1
101	здесь мы должны	1	1
102	не только не	1	1
103	к нему все	1	1
104	выходит за пределы	1	1
105	как мы сказали	1	1
106	образ в духе	1	1
107	мы имеем в	1	1
108	в большинстве случаев	2	1
109	для того чтобы	1	1
110	в себе в	1	1
111	в том что	6	1
112	в своем стремлении	1	1
