N	3gram	Propp_Isto_3	Vladivir
1	в том что	5	9
2	в связи с	3	8
3	во всяком случае	2	6
4	в то время	2	6
5	тем не менее	5	6
6	и то что	2	5
7	с точки зрения	1	3
8	точно так же	2	3
9	так или иначе	1	3
10	о том что	2	3
11	хотя и не	1	2
12	между прочим и	1	2
13	на то что	1	2
14	можно было бы	1	2
15	в данном случае	3	2
16	не только в	1	2
17	в свою очередь	1	2
18	заключается в том	1	2
19	после того как	1	2
20	было у него	1	2
21	как мы видели	5	2
22	что иное как	3	1
23	что в этом	1	1
24	для нас важно	1	1
25	он все же	1	1
26	а не с	1	1
27	уже потому что	1	1
28	в целом но	1	1
29	равно как и	1	1
30	также и в	1	1
31	в том числе	1	1
32	можно найти много	1	1
33	другими словами здесь	1	1
34	в этом случае	5	1
35	можно утверждать что	2	1
36	до сих пор	5	1
37	только то что	1	1
38	что в нем	1	1
39	никак не мог	1	1
40	так же в	1	1
41	с этим в	1	1
42	на нее и	2	1
43	на этот вопрос	1	1
44	а он не	1	1
45	во время своей	1	1
46	что такие явления	1	1
47	вместе с тем	1	1
48	может быть и	1	1
49	а он меня	1	1
50	можно сказать о	1	1
51	в них нет	1	1
52	и никому не	1	1
53	совершенно ясно и	1	1
54	то время как	2	1
55	но вместе с	1	1
56	них нет ничего	1	1
57	и в том	1	1
58	не может быть	1	1
59	что и здесь	2	1
60	ничего общего с	1	1
61	сих пор не	1	1
62	мы имеем не	2	1
63	но тем не	2	1
64	мы увидим ниже	2	1
65	с самого начала	1	1
66	будет сказать что	1	1
67	и прежде всего	1	1
68	но все же	2	1
69	можно сказать что	1	1
70	разве ты не	1	1
71	ты не видишь	1	1
72	на могилу и	1	1
73	не что иное	3	1
74	во многих случаях	1	1
75	может быть в	1	1
76	к тому же	2	1
77	и т д	15	1
78	он никак не	1	1
