N	2gram	Vygotskiy__7	Tragedij
1	и в	26	18
2	в этом	29	9
3	не только	24	8
4	он сам	1	7
5	и с	5	7
6	может быть	7	7
7	как бы	6	7
8	и не	18	7
9	но в	4	6
10	и его	12	6
11	что он	8	6
12	у него	1	6
13	то же	8	5
14	все же	6	5
15	что это	6	5
16	он вдруг	1	5
17	это не	3	5
18	как и	15	5
19	несмотря на	2	5
20	в то	3	5
21	так и	3	5
22	не может	11	5
23	я не	3	4
24	еще не	4	4
25	в себе	9	4
26	в целом	5	4
27	в этой	3	4
28	в нем	2	4
29	об этом	3	4
30	том что	17	4
31	что я	1	4
32	и что	6	4
33	но и	11	4
34	прежде всего	7	4
35	так же	14	4
36	но это	3	4
37	все это	3	4
38	что в	12	4
39	и все	1	4
40	то что	24	4
41	и он	2	3
42	отнюдь не	1	3
43	как в	4	3
44	в своем	1	3
45	и как	1	3
46	все эти	6	3
47	при этом	1	3
48	должно быть	2	3
49	тем самым	8	3
50	что с	5	3
51	о чем	4	3
52	с ее	2	3
53	мог бы	3	3
54	с ним	3	3
55	к нему	3	3
56	в его	4	3
57	один из	2	3
58	уже в	2	3
59	для него	3	3
60	никто не	2	3
61	в конце	4	3
62	как будто	1	3
63	как это	5	3
64	в основном	3	3
65	в первом	3	2
66	и до	2	2
67	она все	3	2
68	что эти	3	2
69	а как	1	2
70	от счастья	1	2
71	никогда не	4	2
72	и то	7	2
73	другим в	1	2
74	не был	1	2
75	столь же	2	2
76	ее к	1	2
77	отношение к	2	2
78	отличие от	2	2
79	так что	4	2
80	как говорит	5	2
81	перед нами	2	2
82	говорит что	2	2
83	имеет в	3	2
84	в самом	9	2
85	то и	4	2
86	и лучше	1	2
87	он не	3	2
88	что она	8	2
89	но все	1	2
90	что все	2	2
91	его в	2	2
92	в глазах	1	2
93	превратилось в	1	2
94	к области	1	2
95	ни в	2	2
96	с тем	5	2
97	не мог	2	2
98	в ходе	12	2
99	в отличие	2	2
100	вопрос о	6	2
101	но эта	2	2
102	не в	4	2
103	что этот	5	2
104	раз и	1	2
105	одна из	1	2
106	не имеет	2	2
107	не могут	4	2
108	он и	1	2
109	к тому	7	2
110	и это	1	2
111	но при	1	2
112	в ее	6	2
113	данном случае	5	2
114	еще в	1	2
115	ничего не	2	2
116	и здесь	2	2
117	о том	4	2
118	что и	3	2
119	в том	18	2
120	даже если	2	2
121	который в	1	2
122	и ее	2	2
123	на всем	5	2
124	в виде	1	2
125	не так	1	2
126	в одном	1	2
127	друг друга	4	2
128	тем что	9	2
129	как же	1	2
130	только к	2	2
131	ребенка в	1	2
132	до конца	5	2
133	ничем не	1	2
134	ребенка и	8	2
135	под влиянием	1	2
136	в данном	5	2
137	о его	3	2
138	она должна	2	2
139	потому что	16	2
140	состоит из	1	2
141	в частности	1	2
142	только о	2	2
143	этим объясняется	1	2
144	по поводу	1	2
145	в таком	1	2
146	точно так	2	2
147	эта новая	1	1
148	ту же	2	1
149	также что	1	1
150	и т	1	1
151	одним из	2	1
152	например в	1	1
153	что наконец	1	1
154	сам по	1	1
155	а из	2	1
156	самом деле	6	1
157	слышать его	1	1
158	эта речь	8	1
159	к своей	1	1
160	это и	4	1
161	на деле	2	1
162	и есть	2	1
163	в мыслях	3	1
164	высшей степени	1	1
165	объясняется и	1	1
166	и могут	1	1
167	той же	8	1
168	не меньшей	1	1
169	на пороге	4	1
170	связаны между	3	1
171	что уже	1	1
172	слов как	1	1
173	вместо того	1	1
174	ему в	1	1
175	целое на	1	1
176	в разговоре	1	1
177	в виду	5	1
178	начала в	1	1
179	из ее	3	1
180	в ней	3	1
181	представляет собой	19	1
182	между собой	6	1
183	это же	1	1
184	в чем	3	1
185	во всех	6	1
186	мысль что	1	1
187	но не	3	1
188	но как	1	1
189	всем его	2	1
190	слова были	1	1
191	значение и	2	1
192	с совершенно	1	1
193	друга и	2	1
194	за пределы	1	1
195	в центре	1	1
196	что ее	2	1
197	дистанция между	1	1
198	мысль о	1	1
199	и наконец	4	1
200	напомним что	1	1
201	то в	2	1
202	понятие в	1	1
203	есть особое	1	1
204	в которой	11	1
205	знать и	1	1
206	бы не	1	1
207	не могла	2	1
208	идей и	1	1
209	в переводе	1	1
210	так сказать	1	1
211	перестает быть	1	1
212	чем у	3	1
213	но гораздо	1	1
214	не к	1	1
215	не как	1	1
216	по всем	1	1
217	содержит в	3	1
218	так часто	1	1
219	и по	3	1
220	на этом	1	1
221	таким образом	23	1
222	от нее	2	1
223	а затем	2	1
224	факт что	1	1
225	распространяется на	1	1
226	не скажет	1	1
227	в другом	1	1
228	обратился к	1	1
229	на ту	1	1
230	на все	1	1
231	лишь в	2	1
232	это было	1	1
233	заключается в	6	1
234	обоих случаях	1	1
235	известно что	1	1
236	быть не	1	1
237	а это	1	1
238	ни разу	1	1
239	этого нового	1	1
240	из первых	1	1
241	этом мы	1	1
242	повод для	1	1
243	в них	1	1
244	в высшей	1	1
245	что ему	3	1
246	быть понят	1	1
247	тот самый	1	1
248	этого не	1	1
249	со своими	1	1
250	которой он	1	1
251	и вне	1	1
252	говорится о	1	1
253	в развитии	10	1
254	года и	1	1
255	человека мы	1	1
256	обратимся к	3	1
257	и ко	2	1
258	но я	1	1
259	есть такая	1	1
260	но если	2	1
261	и при	2	1
262	в своей	3	1
263	линии не	1	1
264	с годами	1	1
265	в такой	4	1
266	где мы	1	1
267	почти не	1	1
268	в котором	4	1
269	представление о	7	1
270	по самой	1	1
271	понятно что	1	1
272	должны были	2	1
273	но он	2	1
274	тем не	3	1
275	на мысль	1	1
276	речи в	27	1
277	по себе	3	1
278	тому что	9	1
279	в сумерках	2	1
280	особым образом	1	1
281	чтобы сохранить	1	1
282	ребенок не	1	1
283	не менее	4	1
284	не раз	2	1
285	что эта	6	1
286	она не	5	1
287	в обоих	1	1
288	самого начала	7	1
289	на котором	3	1
290	того как	2	1
291	как его	1	1
292	он еще	1	1
293	но только	3	1
294	значение этого	1	1
295	только не	11	1
296	это мы	2	1
297	этими словами	1	1
298	символическое значение	1	1
299	в самой	3	1
300	его речи	1	1
301	или как	1	1
302	к ней	2	1
303	по своей	10	1
304	это сказывается	1	1
305	для нас	2	1
306	связи с	4	1
307	без слов	1	1
308	что на	2	1
309	в области	4	1
310	ли это	1	1
311	перед ним	1	1
312	от высшей	1	1
313	мы встречаем	1	1
314	один раз	1	1
315	по нашему	1	1
316	в момент	4	1
317	могут быть	2	1
318	в недрах	1	1
319	обратно в	1	1
320	что оно	4	1
321	его с	3	1
322	и т.д	1	1
323	к речи	1	1
324	не есть	4	1
325	свое значение	1	1
326	что при	2	1
327	того самого	1	1
328	как мы	14	1
329	и о	3	1
330	того чтобы	19	1
331	не хочу	1	1
332	всего этого	1	1
333	с самого	7	1
334	он понял	2	1
335	человека с	1	1
336	вспомнить о	2	1
337	с собой	3	1
338	можно было	2	1
339	больше в	1	1
340	по природе	2	1
341	начала и	1	1
342	из сложнейших	1	1
343	по сравнению	9	1
344	быть может	1	1
345	а по	2	1
346	ситуации и	2	1
347	развитие одной	1	1
348	и должно	1	1
349	вот почему	1	1
350	увидел что	1	1
351	ему нужно	2	1
352	всем протяжении	4	1
353	на вопрос	5	1
354	но мы	3	1
355	после того	1	1
356	это должно	1	1
357	связь между	6	1
358	и психологического	3	1
359	между тем	1	1
360	нуждается в	3	1
361	в форме	1	1
362	в настоящей	1	1
363	все время	1	1
364	и она	2	1
365	нет он	1	1
366	в литературе	1	1
367	того что	14	1
368	для ребенка	2	1
369	в новой	3	1
370	мы видим	3	1
371	ответа на	1	1
372	этом состоит	1	1
373	только в	8	1
374	во всем	3	1
375	в самое	1	1
376	этой линии	1	1
377	с одной	5	1
378	устной речи	3	1
379	первостепенное значение	1	1
380	есть в	3	1
381	только на	3	1
382	дело с	1	1
383	не знать	1	1
384	это неизбежно	1	1
385	завершения в	1	1
386	в понятие	1	1
387	за счет	2	1
388	приобретает символическое	1	1
389	говорит по	1	1
390	является ее	1	1
391	одно из	5	1
392	и их	5	1
393	ко всей	1	1
394	всяком случае	1	1
395	слова в	5	1
396	чтобы она	1	1
397	его речь	1	1
398	не для	1	1
399	к ним	1	1
400	ту сторону	1	1
401	идет в	3	1
402	и вместе	2	1
403	развития в	3	1
404	с другим	2	1
405	именно в	6	1
406	в каких	1	1
407	на неудачу	1	1
408	что не	2	1
409	естественно что	3	1
410	только по	3	1
411	может жить	1	1
412	не было	1	1
413	в образах	1	1
414	на этот	1	1
415	нашему мнению	2	1
416	думается нам	5	1
417	а не	6	1
418	с которым	1	1
419	его как	1	1
420	одну из	1	1
421	этом случае	14	1
422	в связи	1	1
423	с помощью	13	1
424	сравним с	1	1
425	вместе с	12	1
426	и особенно	1	1
427	ко всем	2	1
428	и потому	3	1
429	эта связь	2	1
430	совершенно в	2	1
431	сравнению с	8	1
432	в романах	1	1
433	наряду с	2	1
434	в той	4	1
435	смысле этого	3	1
436	не удалось	1	1
437	слова он	2	1
438	из авторов	1	1
439	трагедии которое	1	1
440	этого слова	3	1
441	с этой	5	1
442	и от	4	1
443	так ли	1	1
444	на одной	1	1
445	не является	3	1
446	и сильнее	1	1
447	самое главное	1	1
448	при таком	1	1
449	причем в	1	1
450	в результате	1	1
451	а к	1	1
452	в двух	1	1
453	о нем	1	1
454	бы в	5	1
455	и которое	1	1
456	случае и	1	1
457	конце концов	1	1
458	только что	5	1
459	б это	1	1
460	за этим	1	1
461	к ее	1	1
462	гораздо больше	2	1
463	в период	2	1
464	из тех	1	1
465	к женщине	1	1
466	совершенно не	2	1
467	напоминает о	2	1
468	в точности	1	1
469	самой своей	1	1
470	но этот	2	1
471	ко всему	2	1
472	к этой	2	1
473	это понятие	1	1
474	во всяком	2	1
