N	2gram	Vygotskiy__7	PoTuStor
1	может быть	7	17
2	и в	26	16
3	в этом	29	9
4	таким образом	23	9
5	и только	4	9
6	мы можем	3	9
7	прежде всего	7	9
8	и с	5	8
9	точки зрения	28	8
10	и его	12	8
11	не может	11	8
12	совершенно не	2	8
13	не только	24	7
14	сказать что	8	7
15	самом деле	6	6
16	конечно не	1	6
17	при этом	1	6
18	с точки	21	6
19	и это	1	6
20	для него	3	6
21	и к	7	6
22	еще не	4	5
23	в чем	3	5
24	отношение к	2	5
25	все эти	6	5
26	что такое	1	5
27	только для	1	5
28	ни в	2	5
29	нуждается в	3	5
30	ту сторону	1	5
31	как бы	6	5
32	на самом	3	4
33	и ее	2	4
34	отнюдь не	1	4
35	и наконец	4	4
36	но в	4	4
37	в этой	3	4
38	в нем	2	4
39	и может	1	4
40	его в	2	4
41	в один	1	4
42	мысли и	11	4
43	все это	3	4
44	по ту	1	4
45	самого начала	7	4
46	как мы	14	4
47	с ее	2	4
48	с самого	7	4
49	так и	3	4
50	но мы	3	4
51	можно сказать	5	4
52	в его	4	4
53	только в	8	4
54	и их	5	4
55	так как	14	4
56	но и	11	4
57	и не	18	4
58	и все	1	4
59	все что	6	4
60	отношения к	2	3
61	едва ли	4	3
62	и значение	5	3
63	во всех	6	3
64	и есть	2	3
65	и как	1	3
66	учение о	3	3
67	с их	1	3
68	мы полагаем	1	3
69	их в	1	3
70	на этом	1	3
71	на этой	1	3
72	этом смысле	1	3
73	том что	17	3
74	во время	2	3
75	сих пор	3	3
76	в одном	1	3
77	в основе	3	3
78	до сих	3	3
79	и оно	1	3
80	по сравнению	9	3
81	представлений и	1	3
82	в конечном	2	3
83	с другими	3	3
84	и она	2	3
85	в том	18	3
86	в большинстве	2	3
87	только на	3	3
88	большинстве случаев	2	3
89	мы знаем	2	3
90	всяком случае	1	3
91	в области	4	3
92	ребенка и	8	3
93	но оно	1	3
94	вместе с	12	3
95	и потому	3	3
96	как это	5	3
97	сравнению с	8	3
98	могут быть	2	3
99	в основном	3	3
100	что в	12	3
101	в этих	2	3
102	а в	2	3
103	то что	24	3
104	между ними	3	3
105	только как	1	3
106	во всяком	2	3
107	ту же	2	2
108	же как	8	2
109	в самом	9	2
110	и этот	1	2
111	мы уже	3	2
112	мы не	7	2
113	и о	3	2
114	говорить о	1	2
115	того же	1	2
116	между собой	6	2
117	из этих	3	2
118	совсем не	1	2
119	но как	1	2
120	друг на	1	2
121	конечном счете	2	2
122	нет и	3	2
123	за пределы	1	2
124	с этим	2	2
125	в этот	3	2
126	что это	6	2
127	но ведь	1	2
128	в переводе	1	2
129	он не	3	2
130	и по	3	2
131	в глубину	1	2
132	то же	8	2
133	по своему	9	2
134	и мы	1	2
135	было бы	6	2
136	почти совершенно	1	2
137	в них	1	2
138	как и	15	2
139	в своей	3	2
140	почти не	1	2
141	этих трех	1	2
142	возникает в	1	2
143	не менее	4	2
144	два полюса	1	2
145	можем теперь	1	2
146	всей их	1	2
147	никогда не	4	2
148	только и	3	2
149	на два	1	2
150	и лишь	1	2
151	что на	2	2
152	в каком	1	2
153	не могут	4	2
154	что оно	4	2
155	т.е в	1	2
156	как не	1	2
157	на основе	1	2
158	по аналогии	1	2
159	быть может	1	2
160	для этого	3	2
161	и вообще	1	2
162	с ним	3	2
163	находится в	2	2
164	о том	4	2
165	другими словами	1	2
166	аналогии с	1	2
167	для нас	2	2
168	что и	3	2
169	во всей	2	2
170	один из	2	2
171	оно и	1	2
172	мы видим	3	2
173	что он	8	2
174	со всеми	2	2
175	есть в	3	2
176	не можем	4	2
177	если мы	5	2
178	в начале	5	2
179	за счет	2	2
180	на этих	2	2
181	и других	2	2
182	для меня	1	2
183	к ним	1	2
184	у него	1	2
185	момент в	3	2
186	себя и	2	2
187	что не	2	2
188	на друга	1	2
189	в развитии	10	2
190	что мы	9	2
191	в одно	1	2
192	с помощью	13	2
193	в частности	1	2
194	так же	14	2
195	с этой	5	2
196	но это	3	2
197	и таким	1	2
198	к другим	1	2
199	и для	5	2
200	не удается	1	2
201	но зато	1	2
202	не есть	4	2
203	из тех	1	2
204	ее в	8	2
205	к этому	2	2
206	они не	1	2
207	с новыми	1	1
208	так подробно	1	1
209	все остальное	1	1
210	и то	7	1
211	он может	1	1
212	шаг за	1	1
213	словами и	1	1
214	других областей	1	1
215	это и	4	1
216	полагают что	1	1
217	старой психологии	2	1
218	что эти	3	1
219	высшей степени	1	1
220	процессы и	2	1
221	и могут	1	1
222	полагает что	1	1
223	мы имеем	1	1
224	что между	2	1
225	что если	2	1
226	ассоциативных связей	2	1
227	вопрос о	6	1
228	одних и	1	1
229	на место	1	1
230	нам в	1	1
231	ли у	1	1
232	оно есть	5	1
233	всего сказанного	1	1
234	я не	3	1
235	из того	3	1
236	и образуют	1	1
237	зависимости от	1	1
238	в ней	3	1
239	иное как	1	1
240	не был	1	1
241	столь же	2	1
242	что его	2	1
243	рабочая гипотеза	2	1
244	одним словом	1	1
245	чем это	5	1
246	но не	3	1
247	слов не	1	1
248	значение и	2	1
249	каком направлении	1	1
250	с совершенно	1	1
251	менее всего	3	1
252	что они	10	1
253	для объяснения	2	1
254	мы снова	1	1
255	нашего сознания	1	1
256	в море	1	1
257	в центре	1	1
258	в особом	1	1
259	дает нам	1	1
260	некоторое время	1	1
261	все же	6	1
262	однако не	1	1
263	образом с	1	1
264	хотя и	1	1
265	что по	2	1
266	его к	2	1
267	сомнений в	2	1
268	есть ли	1	1
269	от этого	1	1
270	к чему	1	1
271	та же	1	1
272	точку зрения	2	1
273	ступени развития	1	1
274	привести к	3	1
275	этот новый	1	1
276	в нашем	4	1
277	не оставляет	1	1
278	значение так	1	1
279	в слушателе	1	1
280	самым существенным	1	1
281	как совершенно	3	1
282	на его	2	1
283	что она	8	1
284	что было	2	1
285	на различных	1	1
286	время и	1	1
287	но именно	2	1
288	с нашим	1	1
289	отношений между	3	1
290	наших глазах	3	1
291	но вместе	1	1
292	приходим к	1	1
293	этого направления	3	1
