N	2gram	Medvedev_F_3	Myslijsy
1	потому что	7	52
2	и в	27	39
3	в языке	2	33
4	может быть	25	27
5	в том	7	26
6	только в	8	25
7	не может	24	22
8	что в	8	22
9	не только	9	21
10	так как	9	21
11	а не	17	21
12	в нем	15	20
13	но и	10	20
14	и не	30	18
15	языка и	1	17
16	том что	4	16
17	так что	1	16
18	в этом	18	15
19	не в	12	15
20	если бы	12	14
21	по отношению	3	13
22	в себе	3	13
23	таким образом	18	13
24	так и	21	13
25	отношению к	3	13
26	было бы	6	12
27	мы не	4	10
28	как в	4	10
29	по себе	4	10
30	и что	3	10
31	а потому	1	10
32	то что	8	10
33	не есть	4	10
34	и понимания	6	9
35	но в	6	9
36	как и	14	9
37	тогда когда	4	9
38	могут быть	4	9
39	для нас	3	9
40	там же	1	9
41	тем что	5	9
42	но не	5	8
43	в слове	4	8
44	точки зрения	16	8
45	язык в	1	8
46	в одном	1	8
47	того что	3	8
48	со стороны	4	8
49	вместе с	6	8
50	язык как	2	7
51	в ней	5	7
52	в истории	5	7
53	с этим	1	7
54	это не	3	7
55	в этих	3	7
56	в нас	2	7
57	то и	1	7
58	с другой	6	7
59	должно быть	1	7
60	и т	11	6
61	языка с	1	6
62	то же	15	6
63	независимо от	5	6
64	все же	6	6
65	и как	4	6
66	бы не	2	6
67	при этом	8	6
68	и по	1	6
69	между собою	1	6
70	не менее	7	6
71	того как	1	6
72	тем не	2	6
73	в каком	2	6
74	что и	2	6
75	еще не	6	6
76	по мере	1	6
77	в природе	1	6
78	как бы	8	6
79	в первом	1	5
80	с в	1	5
81	то это	1	5
82	во всех	3	5
83	только тогда	1	5
84	то в	2	5
85	не имеют	1	5
86	не следует	3	5
87	с тем	7	5
88	возможно только	2	5
89	и его	19	5
90	что при	1	5
91	если же	5	5
92	язык и	1	5
93	между тем	7	5
94	в его	7	5
95	для всех	1	5
96	языка как	2	5
97	вовсе не	28	5
98	друг друга	5	5
99	что человек	1	5
100	души и	3	5
101	зависит от	1	5
102	так же	9	5
103	и потому	5	5
104	быть только	2	5
105	но это	2	5
106	и для	6	5
107	а в	1	5
108	другой стороны	5	5
109	в таком	2	5
110	бы ни	4	4
111	а только	1	4
112	увидим что	2	4
113	из этих	2	4
114	т д	6	4
115	в каждом	5	4
116	этом смысле	2	4
117	мы видели	4	4
118	т п	5	4
119	тем самым	1	4
120	однако в	2	4
121	бы быть	2	4
122	в то	7	4
123	никогда не	5	4
124	же время	7	4
125	и притом	2	4
126	не могут	10	4
127	к тому	4	4
128	и необходимости	2	4
129	бы в	6	4
130	говорит он	5	4
131	слов и	4	4
132	то на	1	4
133	и других	1	4
134	для него	1	4
135	не было	1	4
136	и даже	2	4
137	в действительности	9	4
138	прежде всего	4	4
139	там где	7	4
140	что мы	1	4
141	тому как	5	4
142	быть не	1	4
143	слова и	4	4
144	в смысле	4	4
145	при таком	1	4
146	от него	2	4
147	от того	2	4
148	мы видим	1	4
149	в своих	6	4
150	не иначе	1	3
151	того же	3	3
152	противном случае	1	3
153	должна быть	3	3
154	и то	1	3
155	столь же	3	3
156	тем как	1	3
157	явлений и	1	3
158	очевидно что	2	3
159	сама по	1	3
160	что как	1	3
161	в своем	2	3
162	в противном	1	3
163	хотя и	1	3
164	в самом	11	3
165	что это	3	3
166	он не	1	3
167	ни были	1	3
168	подобно тому	4	3
169	так например	1	3
170	а вместе	1	3
171	не из	1	3
172	то ни	4	3
173	в мире	1	3
174	той же	3	3
175	и с	3	3
176	а его	1	3
177	и тем	3	3
178	в жизни	11	3
179	в них	3	3
180	в этой	2	3
181	восприятия и	1	3
182	не так	1	3
183	и при	1	3
184	в своей	6	3
185	с точки	14	3
186	о языке	1	3
187	и той	1	3
188	друг другу	2	3
189	с так	1	3
190	тому что	3	3
191	она не	4	3
192	для того	4	3
193	самого начала	1	3
194	на него	1	3
195	не могло	2	3
196	находятся в	2	3
197	как она	1	3
198	в сознании	1	3
199	мере того	1	3
200	оно не	3	3
201	и это	2	3
202	но при	2	3
203	с самого	1	3
204	том как	2	3
205	в словах	1	3
206	из одного	2	3
207	и вообще	1	3
208	с ним	1	3
209	к одной	2	3
210	одной и	2	3
211	и во	2	3
212	мы увидим	2	3
213	с одной	1	3
214	если мы	7	3
215	только на	4	3
216	есть уже	1	3
217	или даже	1	3
218	и понимание	5	3
219	одно из	1	3
220	и их	5	3
221	могло бы	1	3
222	нужно было	1	3
223	с другим	1	3
224	что для	1	3
225	связи с	5	3
226	все более	1	3
227	но оно	2	3
228	в самой	2	3
229	одной стороны	1	3
230	только для	1	3
231	к которому	2	3
232	и от	11	3
233	она может	1	3
234	о котором	1	3
235	и все	8	3
236	мы должны	2	3
237	двойственность в	1	3
238	сказать что	3	3
239	во всяком	6	3
240	одним из	3	2
241	совершенно справедливо	1	2
242	чтобы не	2	2
243	тем же	7	2
244	видеть в	1	2
245	есть не	1	2
246	в сущности	2	2
247	проявляется в	2	2
248	бы то	4	2
249	служит для	1	2
250	то мы	3	2
251	то он	3	2
252	значение и	1	2
253	для всякого	1	2
254	за пределы	2	2
255	что именно	5	2
256	в течение	1	2
257	более и	1	2
258	в одних	1	2
259	сознания в	1	2
260	в целом	4	2
261	ни одна	1	2
262	предметов и	1	2
263	на то	1	2
264	не могла	1	2
265	и если	1	2
266	так сказать	5	2
267	мы можем	4	2
268	ключ к	1	2
269	к одному	1	2
270	что единство	1	2
271	в понятии	1	2
272	и более	3	2
273	с этой	1	2
274	но все	1	2
275	значительной степени	1	2
276	на все	2	2
277	предмета а	1	2
278	для них	7	2
279	но уже	2	2
280	о которых	1	2
281	слагаются в	2	2
282	переходим к	1	2
283	чем в	1	2
284	было только	1	2
285	и того	1	2
286	и необходимость	1	2
287	одного и	1	2
288	только тем	1	2
289	та что	1	2
290	но если	2	2
291	что такая	1	2
292	таким же	2	2
293	в их	1	2
294	слова в	1	2
295	и звук	1	2
296	но он	1	2
297	том же	1	2
298	дело в	2	2
299	на себе	1	2
300	того чтобы	5	2
301	только не	2	2
302	вытекает из	2	2
303	следовательно и	4	2
304	в разных	1	2
305	из того	1	2
306	не нуждается	3	2
307	не потому	1	2
308	все то	1	2
309	его с	1	2
310	имеет место	3	2
311	и самое	1	2
312	как мы	8	2
313	не будет	1	2
314	с ее	2	2
315	только при	1	2
316	в собственном	1	2
317	только то	3	2
318	и может	1	2
319	для этого	2	2
320	в виду	3	2
321	познания и	2	2
322	и должно	1	2
323	о том	4	2
324	никак не	3	2
325	одного из	1	2
326	не имеем	1	2
327	все в	1	2
328	связь между	4	2
329	и только	2	2
330	еще более	1	2
331	что бы	1	2
332	и следовательно	3	2
333	в каждую	2	2
334	известно что	1	2
335	как например	1	2
336	которое мы	1	2
337	есть в	1	2
338	уже не	3	2
339	не можем	2	2
340	вопроса о	1	2
341	в единстве	5	2
342	же в	1	2
343	в начале	1	2
344	за ним	1	2
345	чего бы	1	2
346	нуждается в	3	2
347	в рассмотренных	1	2
348	и вместе	1	2
349	в других	1	2
350	даже и	1	2
351	у нас	3	2
352	таком случае	1	2
353	под влиянием	1	2
354	нет ничего	1	2
355	его на	1	2
356	не создает	1	2
357	что же	5	2
358	и о	1	2
359	стороны и	2	2
360	к новому	1	2
361	нисколько не	2	2
362	но с	1	2
363	хотя бы	6	2
364	все они	1	2
365	ни было	5	2
366	была бы	2	2
367	из этого	4	2
368	жизни и	4	2
369	же нам	1	1
370	от этой	1	1
371	слова является	1	1
372	отношения к	2	1
373	не должны	1	1
374	же как	3	1
375	он считает	2	1
376	человека и	2	1
377	субъективности и	1	1
378	должен быть	2	1
379	сам по	1	1
380	а из	1	1
381	самом деле	16	1
382	он может	2	1
383	переход от	1	1
384	органическое единство	2	1
385	нам кажется	2	1
386	от своей	1	1
387	в чисто	2	1
388	собственном смысле	1	1
389	объясняется и	1	1
390	нельзя назвать	1	1
391	с таким	2	1
392	в зависимости	5	1
393	и этот	1	1
394	его не	1	1
395	можно и	1	1
396	мы имеем	1	1
397	или наоборот	1	1
398	уже что	1	1
399	в жизнь	1	1
400	этом не	1	1
401	не была	1	1
402	творчества с	1	1
403	совпадает с	2	1
404	ее требованиям	1	1
405	это подтверждается	1	1
406	ему в	1	1
407	зависимости от	5	1
408	так а	1	1
409	одного слова	1	1
410	круг предметов	1	1
411	в каждой	1	1
412	форм в	1	1
413	стороны его	3	1
414	и на	3	1
415	не имел	1	1
416	и согласие	1	1
417	это возможно	1	1
418	не найдем	1	1
419	что его	1	1
420	и связь	1	1
421	с его	2	1
422	основано на	1	1
423	на самом	14	1
424	сырым материалом	1	1
425	два явления	1	1
426	друг на	1	1
427	к слову	1	1
428	а и	3	1
429	себе и	1	1
430	друга и	1	1
431	закон не	1	1
432	что они	5	1
433	связи и	2	1
434	согласно их	1	1
435	связи а	1	1
436	самое понятие	3	1
437	готовое и	1	1
438	для создания	1	1
439	этого развития	1	1
440	от внешних	1	1
441	и нет	1	1
442	на человека	1	1
443	может получить	1	1
444	в круг	1	1
445	свой круг	2	1
446	следующим образом	1	1
447	противоречия теории	1	1
448	это определение	1	1
449	от этого	2	1
450	своими средствами	1	1
451	значения как	1	1
452	та же	1	1
453	чем больше	1	1
454	все эти	6	1
455	в нашем	1	1
456	определяет все	1	1
457	так в	2	1
458	что так	1	1
459	тоже не	1	1
460	с их	1	1
461	быть содержанием	1	1
462	не языка	1	1
463	а всей	1	1
464	между которыми	5	1
465	как он	2	1
466	если он	1	1
467	вследствие этого	3	1
468	взятые в	1	1
469	этот процесс	3	1
470	жизнью и	2	1
471	мы совершенно	1	1
472	соприкасается с	1	1
473	единство в	1	1
474	перестает быть	2	1
475	высшей степени	2	1
476	чувственный образ	1	1
477	не как	2	1
478	из виду	2	1
479	его от	2	1
480	что ни	2	1
481	на этом	2	1
482	без исключения	5	1
483	что она	2	1
484	в нее	1	1
485	одно и	1	1
486	положения что	1	1
487	касается до	1	1
488	же не	1	1
489	развития к	1	1
490	зрения на	1	1
491	лишь в	9	1
492	его в	7	1
493	входит в	8	1
494	того или	1	1
495	от одного	2	1
496	может стать	3	1
497	не совпадает	1	1
498	совершенно ясно	1	1
499	должен был	1	1
500	смысл в	1	1
501	из необходимых	1	1
502	возникающие в	1	1
503	его состав	1	1
504	еще одно	1	1
505	его форм	1	1
506	из нее	2	1
507	этого слова	2	1
508	на друга	1	1
509	место и	1	1
510	значит не	1	1
511	с такой	2	1
512	только во	1	1
513	в развитии	1	1
514	можно считать	1	1
515	что собственно	2	1
516	нет никакого	1	1
517	его нельзя	1	1
518	от субъективного	2	1
519	в отношении	2	1
520	в такой	2	1
521	в котором	2	1
522	без реального	1	1
523	себе а	1	1
524	в которых	3	1
525	должны были	1	1
526	субъективное состояние	1	1
527	когда эти	1	1
528	времени не	1	1
529	сами по	2	1
530	и эти	1	1
531	слова к	1	1
532	их в	3	1
533	что этот	2	1
534	где нет	2	1
535	ее части	1	1
536	вместе со	1	1
537	даже в	2	1
538	есть всегда	1	1
539	задачи и	1	1
540	то с	1	1
541	какие бы	2	1
542	между людьми	3	1
543	на рубеже	1	1
544	а на	2	1
545	виду что	2	1
546	она могла	1	1
547	исторической и	1	1
548	это нисколько	1	1
549	в единство	2	1
550	быть при	1	1
551	рассмотренных нами	1	1
552	для кого	1	1
553	но только	1	1
554	все без	3	1
555	для всего	1	1
556	и познавательная	1	1
557	принадлежат к	2	1
558	возможно и	1	1
559	ничего не	2	1
560	его должно	1	1
561	ровно ничего	2	1
562	не останется	2	1
563	убедиться в	1	1
564	к этим	1	1
565	и теперь	6	1
566	следует что	4	1
567	этом отношении	3	1
568	и делает	1	1
569	был бы	2	1
570	в области	2	1
571	этот закон	2	1
572	что формы	2	1
573	лежит в	1	1
574	а что	3	1
575	по возможности	1	1
576	только произвол	1	1
577	свое значение	1	1
578	в полной	2	1
579	а целое	1	1
580	и можем	1	1
581	он ищет	1	1
582	им в	1	1
583	своего развития	1	1
584	внешнее и	1	1
585	период развития	1	1
586	как не	2	1
587	людей в	1	1
588	здесь не	2	1
589	всего этого	1	1
590	в ее	4	1
591	очень важную	1	1
592	внутренние противоречия	1	1
593	в произведении	3	1
594	роль в	4	1
595	и совершенно	1	1
596	если они	2	1
597	продолжает жить	2	1
