N	2gram	Propp_Isto_6	Psycholo
1	и в	26	38
2	то что	6	35
3	все время	2	30
4	в том	12	25
5	что в	12	20
6	может быть	11	19
7	и что	5	18
8	на то	2	16
9	что она	3	16
10	точки зрения	1	16
11	в ней	5	15
12	то есть	1	15
13	и т	10	14
14	том что	10	14
15	если бы	3	14
16	как бы	4	14
17	потому что	13	14
18	в этом	12	13
19	в этой	2	13
20	совершенно ясно	4	13
21	не только	10	12
22	таким образом	12	12
23	было бы	2	12
24	не в	3	12
25	мы видим	5	12
26	что он	9	11
27	то же	5	10
28	что это	2	10
29	и не	10	10
30	увидим что	2	9
31	о которых	1	9
32	того чтобы	1	9
33	и то	3	8
34	с этим	2	8
35	все же	8	8
36	и как	2	8
37	с тем	4	8
38	как и	5	8
39	в одном	3	8
40	и это	8	8
41	так что	3	8
42	вовсе не	2	8
43	для того	1	8
44	перед нами	2	8
45	для нас	2	8
46	из этого	3	8
47	мы уже	6	7
48	с другой	10	7
49	мы можем	7	7
50	не может	6	7
51	как мы	4	7
52	в ее	1	7
53	что у	2	7
54	никак не	1	7
55	между тем	1	7
56	может служить	1	7
57	а не	2	7
58	а в	3	7
59	и на	12	6
60	в которых	2	6
61	как это	5	6
62	и если	1	6
63	он не	2	6
64	мы видели	11	6
65	в котором	1	6
66	тому что	1	6
67	она не	3	6
68	не имеет	2	6
69	и его	7	6
70	к тому	2	6
71	ясно что	1	6
72	и здесь	1	6
73	о том	7	6
74	один из	3	6
75	с одной	7	6
76	если мы	1	6
77	так как	18	6
78	до сих	4	6
79	там где	5	6
80	он говорит	1	6
81	должна быть	3	5
82	мы не	6	5
83	в своем	2	5
84	на этом	1	5
85	в другом	1	5
86	несмотря на	1	5
87	с такой	1	5
88	в своей	3	5
89	казалось бы	1	5
90	и когда	1	5
91	в его	5	5
92	но и	9	5
93	одной стороны	7	5
94	вместе с	8	5
95	сих пор	4	5
96	или в	3	5
97	о котором	2	5
98	другой стороны	8	5
99	что эти	2	4
100	что если	1	4
101	которую мы	1	4
102	время как	3	4
103	во всех	1	4
104	что они	2	4
105	идет о	1	4
106	как в	6	4
107	когда он	3	4
108	в целом	1	4
109	все эти	8	4
110	в тех	3	4
111	раз в	1	4
112	в себе	3	4
113	если он	3	4
114	в нем	8	4
115	при этом	3	4
116	т д	8	4
117	здесь мы	4	4
118	но если	1	4
119	что этот	2	4
120	что с	1	4
121	и другое	2	4
122	одна из	2	4
123	из него	2	4
124	никогда не	13	4
125	больше чем	1	4
126	как будто	3	4
127	здесь совершенно	2	4
128	когда в	2	4
129	образом мы	1	4
130	что и	4	4
131	с той	1	4
132	только в	5	4
133	при помощи	3	4
134	у него	7	4
135	и даже	1	4
136	из которых	3	4
137	того что	2	4
138	и для	1	4
139	речь идет	1	4
140	в свою	1	4
141	сказать что	3	4
142	ее в	6	4
143	в своих	3	4
144	должен быть	1	3
145	того же	2	3
146	и этот	1	3
147	что как	1	3
148	и к	1	3
149	но в	7	3
150	та же	3	3
151	из этих	4	3
152	интересно что	2	3
153	одно и	1	3
154	что все	1	3
155	рассказывает о	1	3
156	бы в	1	3
157	его в	5	3
158	и тем	4	3
159	ни в	2	3
160	в них	3	3
161	далеко не	3	3
162	в один	1	3
163	наше внимание	1	3
164	без всяких	2	3
165	она в	2	3
166	в то	5	3
167	того как	3	3
168	к концу	3	3
169	в основе	1	3
170	как только	3	3
171	и конечно	2	3
172	где он	2	3
173	и о	1	3
174	наряду с	3	3
175	он был	2	3
176	были бы	1	3
177	эти два	2	3
178	и только	3	3
179	здесь не	2	3
180	уже говорили	1	3
181	которое мы	1	3
182	был бы	1	3
183	не так	2	3
184	ее не	3	3
185	к ним	1	3
186	тем что	5	3
187	ссылается на	1	3
188	такое же	1	3
189	что не	2	3
190	то и	2	3
191	это только	1	3
192	это одно	1	3
193	когда она	1	3
194	но это	4	3
195	все это	1	3
196	указать на	1	3
197	больше и	3	3
198	главным образом	3	3
199	что под	1	3
200	к этому	3	3
201	как на	3	3
202	в таком	1	3
203	отношения к	1	2
204	например в	7	2
205	что когда	2	2
206	нас на	1	2
207	не имеют	1	2
208	все те	1	2
209	и больше	2	2
210	нам в	1	2
211	здесь с	1	2
212	совпадает с	1	2
213	оно есть	1	2
214	большей частью	2	2
215	мы читаем	1	2
216	что его	1	2
217	бы она	1	2
218	все больше	2	2
219	видели что	3	2
220	но как	4	2
221	не просто	1	2
222	в истории	1	2
223	в одной	2	2
224	что именно	1	2
225	в полном	1	2
226	целый ряд	2	2
227	и наконец	3	2
228	ясно и	1	2
229	этот случай	6	2
230	представляет собой	2	2
231	он в	1	2
232	своим собственным	1	2
233	в прямом	1	2
234	все другие	1	2
235	в силу	1	2
236	и вот	3	2
237	эти события	1	2
238	и по	4	2
239	так например	3	2
240	и может	1	2
241	показывает что	3	2
242	такой же	3	2
243	перед собой	1	2
244	в эту	2	2
245	от своего	1	2
246	как ты	1	2
247	и ее	3	2
248	момент который	1	2
249	или вернее	1	2
250	должны были	2	2
251	образом и	2	2
252	но он	2	2
253	и эти	5	2
254	и более	1	2
255	их в	3	2
256	что сам	1	2
257	в этих	2	2
258	заставляет его	1	2
259	и очень	1	2
260	этими двумя	1	2
