N	3gram	Vygotskiy__1	Hudozhes
1	по отношению к	7	10
2	в отличие от	1	7
3	то же время	2	6
4	в то же	2	6
5	с другой стороны	9	5
6	той или иной	1	5
7	в том что	15	5
8	состоит в том	1	4
9	с точки зрения	18	3
10	одно и то	2	3
11	и то же	2	3
12	в конечном счете	1	3
13	тем не менее	1	3
14	можно сказать что	4	3
15	в этом смысле	1	3
16	и в то	1	2
17	в значительной степени	2	2
18	с одной стороны	8	2
19	в единое целое	2	2
20	а с другой	2	2
21	приводит к тому	2	2
22	в свою очередь	3	2
23	человека к действительности	1	2
24	для того чтобы	15	2
25	том числе и	1	2
26	в том числе	1	2
27	к тому что	3	2
28	в силу своей	1	2
29	сама по себе	1	2
30	таким образом что	3	1
31	по своей природе	2	1
32	не в состоянии	2	1
33	раз в том	1	1
34	в чистом виде	1	1
35	прежде всего в	2	1
36	который в отличие	1	1
37	в зависимости от	2	1
38	по своей структуре	2	1
39	что он не	1	1
40	как это ни	1	1
41	отношение человека к	1	1
42	только то что	1	1
43	в себе и	1	1
44	из того что	5	1
45	заключает в себе	1	1
46	точно так же	1	1
47	фонетической и семантической	1	1
48	значении этого слова	1	1
49	с этой точки	1	1
50	по крайней мере	1	1
51	именно в этом	2	1
52	как раз в	1	1
53	и семантической сторон	1	1
54	едва ли не	1	1
55	отношение между ними	1	1
56	в одном и	1	1
57	то что может	1	1
58	содержит в себе	1	1
59	если говорить о	1	1
60	таким образом и	2	1
61	к вопросу о	1	1
62	и том же	1	1
63	и не быть	1	1
64	и потому что	1	1
65	в известном смысле	2	1
66	и на его	1	1
67	и как бы	1	1
68	как впрочем и	1	1
69	в первую очередь	3	1
70	на этом пути	1	1
71	так же как	5	1
72	не сама по	1	1
73	все то что	1	1
74	лишь в самом	1	1
75	речи от внешней	1	1
76	в то время	5	1
77	что даже в	1	1
78	во внешнем мире	1	1
79	о том что	6	1
80	тем и другим	2	1
81	этой точки зрения	1	1
82	и тем самым	3	1
83	и тем более	1	1
84	между тем это	1	1
85	речь идет о	2	1
86	ту или иную	1	1
87	друг от друга	3	1
88	и т.д которая	1	1
89	больше и больше	1	1
90	одном и том	1	1
91	в соответствии с	1	1
92	том что он	2	1
93	же точно и	1	1
94	не может быть	5	1
95	как и в	1	1
96	является как бы	1	1
97	так же точно	9	1
98	другой стороны изучение	1	1
99	с самим собой	1	1
