N	2gram	Bakhtin_Fr_7	Psycholo
1	то что	8	32
2	и в	41	31
3	в том	11	30
4	то есть	20	26
5	что в	9	23
6	может быть	4	22
7	таким образом	19	20
8	при помощи	1	20
9	при этом	3	19
10	так как	3	18
11	не может	3	17
12	как и	14	16
13	том что	4	16
14	и не	7	16
15	точки зрения	5	15
16	только в	6	14
17	не только	5	13
18	что и	5	13
19	а не	2	13
20	мы не	2	12
21	если мы	1	12
22	так же	5	12
23	в этом	15	12
24	с таким	1	11
25	в самом	1	11
26	не в	9	11
27	в области	2	11
28	в сущности	4	10
29	того что	2	10
30	потому что	5	10
31	самом деле	1	9
32	по себе	1	9
33	ни в	6	9
34	как в	5	9
35	и что	1	8
36	никогда не	2	8
37	вместе с	5	8
38	все это	10	8
39	во всяком	2	8
40	том чтобы	1	7
41	сказать что	1	7
42	и его	9	7
43	о том	6	7
44	есть в	6	7
45	что он	3	7
46	что это	4	6
47	целый ряд	4	6
48	было бы	4	6
49	в его	12	6
50	всяком случае	1	6
51	вовсе не	7	6
52	и даже	1	6
53	до конца	2	6
54	а в	5	6
55	и есть	3	5
56	то же	13	5
57	время как	1	5
58	в ее	1	5
59	несмотря на	3	5
60	оказывается что	3	5
61	она не	1	5
62	в то	10	5
63	в процессе	2	5
64	мы видим	6	5
65	так что	1	5
66	как бы	7	5
67	все же	1	5
68	и для	5	5
69	и все	14	5
70	говорит что	2	5
71	в котором	1	4
72	мы имеем	2	4
73	в которой	2	4
74	в виду	4	4
75	точка зрения	2	4
76	у него	6	4
77	со всеми	2	4
78	отличие от	1	4
79	в себе	11	4
80	по существу	8	4
81	в совершенно	1	4
82	различие между	1	4
83	что я	1	4
84	одна из	4	4
85	у нас	1	4
86	очень часто	3	4
87	к тому	2	4
88	прежде всего	11	4
89	между тем	1	4
90	все время	2	4
91	один из	1	4
92	мы увидим	1	4
93	для всех	2	4
94	и у	5	4
95	и так	2	4
96	как это	1	4
97	с этой	1	4
98	и о	1	4
99	в результате	2	4
100	в этих	2	4
101	указывает на	1	4
102	и другие	3	4
103	в своих	1	4
104	к этому	5	4
105	например в	3	3
106	это и	1	3
107	самому существу	1	3
108	должна быть	1	3
109	той же	3	3
110	эпохи в	1	3
111	из которых	2	3
112	в которых	2	3
113	именно эти	1	3
114	совсем не	3	3
115	но не	1	3
116	с этим	2	3
117	в своем	9	3
118	хотя и	4	3
119	что по	1	3
120	и к	5	3
121	но в	8	3
122	та же	4	3
123	уже в	5	3
124	в этой	13	3
125	им в	1	3
126	его и	1	3
127	тому же	1	3
128	в силу	1	3
129	и вот	2	3
130	и по	3	3
131	в каждом	1	3
132	не будет	1	3
133	может стать	2	3
134	к которым	1	3
135	с тем	1	3
136	в слове	1	3
137	в своей	3	3
138	представление о	1	3
139	мысли в	1	3
140	во всем	1	3
141	что на	1	3
142	у меня	1	3
143	все то	3	3
144	не могут	1	3
145	чтобы показать	1	3
146	не есть	2	3
147	и это	5	3
148	но только	1	3
149	что все	2	3
150	роль в	2	3
151	и когда	1	3
152	так и	10	3
153	что у	3	3
154	но к	1	3
155	он не	4	3
156	в частности	1	3
157	дело с	1	3
158	который в	1	3
159	только на	2	3
160	и других	2	3
161	слова в	1	3
162	в конце	8	3
163	не было	3	3
164	же точно	1	3
165	в одной	2	3
166	где начинается	1	3
167	в состоянии	2	3
168	но это	3	3
169	конце концов	4	3
170	от всех	1	3
171	жизни и	3	3
172	все что	4	3
173	как на	1	3
174	в таком	1	3
175	произведения но	1	2
176	ту же	2	2
177	того же	3	2
178	и то	2	2
179	и без	1	2
180	на самом	2	2
181	тех же	1	2
182	оно было	2	2
183	из всех	2	2
184	есть не	2	2
185	как мы	11	2
186	на место	4	2
187	на эти	1	2
188	человека и	1	2
189	почти все	1	2
190	есть нечто	1	2
191	целом не	1	2
192	это отношение	1	2
193	но даже	1	2
194	быть в	1	2
195	в чем	2	2
196	в область	3	2
197	а только	2	2
198	и всякий	1	2
199	с совершенно	1	2
200	отношение к	2	2
201	что они	1	2
202	как к	1	2
203	более или	2	2
204	увидим что	1	2
205	как таковое	1	2
206	в себя	2	2
207	есть для	1	2
208	как он	2	2
209	в нем	7	2
210	и с	4	2
211	его в	3	2
212	форму и	1	2
213	этом смысле	1	2
214	и тем	1	2
215	в них	7	2
