N	2gram	Vygotskiy__3	Analitik
1	в качестве	2	31
2	может быть	19	29
3	в том	25	27
4	не может	7	22
5	и не	10	21
6	в частности	1	19
7	и в	38	18
8	но и	5	17
9	а не	7	17
10	представляет собой	2	16
11	отнюдь не	2	15
12	не только	12	15
13	не в	12	14
14	в этом	13	13
15	как и	8	13
16	в его	5	13
17	при этом	4	12
18	том что	14	12
19	в себе	4	11
20	то есть	15	11
21	состоит в	3	11
22	но не	1	10
23	то же	10	9
24	иначе говоря	5	9
25	в то	3	9
26	а в	7	9
27	есть не	1	8
28	но в	3	8
29	в той	5	8
30	не есть	1	8
31	том чтобы	1	7
32	тем самым	1	7
33	к тому	6	7
34	этого слова	2	7
35	мы имеем	1	6
36	в сущности	10	6
37	отличие от	1	6
38	в самом	25	6
39	это не	1	6
40	далеко не	3	6
41	точки зрения	16	6
42	в своей	5	6
43	в отличие	1	6
44	в основе	3	6
45	должен быть	3	6
46	в себя	1	6
47	только в	4	6
48	то что	35	6
49	художественного произведения	1	5
50	в их	1	5
51	и на	6	5
52	и как	8	5
53	в целом	4	5
54	в этой	13	5
55	и его	6	5
56	имеет место	2	5
57	о том	6	5
58	между тем	7	5
59	как бы	14	5
60	художественное произведение	1	5
61	что в	20	5
62	того же	3	4
63	целого в	1	4
64	столь же	2	4
65	все же	8	4
66	тому же	1	4
67	не следует	1	4
68	с другими	1	4
69	с точки	9	4
70	и более	2	4
71	ни в	3	4
72	так и	1	4
73	не с	1	4
74	с ним	2	4
75	в другом	5	4
76	на вопрос	1	4
77	с другой	7	4
78	в конечном	1	4
79	того что	4	4
80	дело с	1	4
81	уже не	2	4
82	для того	8	4
83	именно в	1	4
84	себя и	1	4
85	вместе с	5	4
86	из которых	4	4
87	собственно говоря	1	4
88	не более	2	4
89	как известно	1	3
90	и т	14	3
91	одним из	1	3
92	мере в	1	3
93	и есть	1	3
94	между двумя	1	3
95	место в	3	3
96	что как	3	3
97	вступает в	1	3
98	и к	3	3
99	автора и	2	3
100	в нем	4	3
101	он не	6	3
102	в силу	2	3
103	подобно тому	1	3
104	таким образом	12	3
105	не будет	1	3
106	бы быть	1	3
107	того или	1	3
108	даже в	1	3
109	смысл и	4	3
110	в котором	6	3
111	всякий раз	3	3
112	при рассмотрении	1	3
113	однако в	1	3
114	дело не	2	3
115	того чтобы	9	3
116	т п	5	3
117	смысл его	1	3
118	того и	1	3
119	в таком	3	3
120	как будто	4	3
121	не могут	2	3
122	могла бы	3	3
123	в собственном	1	3
124	если бы	14	3
125	с его	1	3
126	еще не	1	3
127	это означает	1	3
128	с одной	6	3
129	обратиться к	4	3
130	от себя	1	3
131	что и	4	3
132	одной стороны	5	3
133	а именно	1	3
134	а с	2	3
135	что не	3	3
136	тому как	1	3
137	быть не	2	3
138	что мы	1	3
139	она может	3	3
140	и одновременно	2	3
141	и все	10	3
142	хотя бы	2	3
143	будто бы	1	3
144	что он	11	3
145	своего предмета	1	3
146	или иного	1	3
147	отношения к	2	2
148	не остается	1	2
149	самом деле	21	2
150	на самом	2	2
151	он может	2	2
152	в первом	1	2
153	едва ли	3	2
154	той же	2	2
155	на себя	1	2
156	и то	8	2
157	же мере	2	2
158	между собой	2	2
159	и эстетики	1	2
160	данном случае	2	2
161	на основе	1	2
162	не все	1	2
163	отношение к	1	2
164	не просто	2	2
165	нет и	1	2
166	как говорит	1	2
167	что именно	2	2
168	как к	2	2
169	могли бы	5	2
170	его к	2	2
171	то в	1	2
172	в которой	5	2
173	все эти	4	2
174	бы не	3	2
175	из этих	3	2
176	думать что	2	2
177	рассказ о	1	2
178	и до	1	2
179	на его	1	2
180	и читателя	1	2
181	не к	3	2
182	собой не	1	2
183	и по	2	2
184	на этом	5	2
185	и с	1	2
186	из них	6	2
187	вовсе не	8	2
188	так как	6	2
189	несмотря на	5	2
190	рода и	1	2
191	такой же	2	2
192	перед собой	2	2
193	о ком	1	2
194	для него	2	2
195	от своего	2	2
196	не столько	1	2
197	на каждом	1	2
198	только для	3	2
199	том и	2	2
200	для этого	2	2
201	как язык	1	2
202	совпадает с	2	2
203	только не	1	2
204	никогда не	4	2
205	потому что	14	2
206	и заключается	1	2
207	отличается от	1	2
208	же самое	10	2
209	как мы	7	2
210	роль в	1	2
211	и о	3	2
