N	3gram	Bakhtin_Fr_4	Myshleni
1	в том что	1	31
2	с точки зрения	2	11
3	с одной стороны	2	9
4	с другой стороны	3	8
5	то же самое	1	7
6	в этом отношении	1	7
7	и тот же	2	7
8	смысле этого слова	1	7
9	один и тот	2	7
10	одно и то	1	6
11	и то же	1	6
12	и того же	1	5
13	одного и того	1	5
14	для того чтобы	3	5
15	таким образом что	1	4
16	на первый план	1	4
17	и то что	1	4
18	то же слово	1	3
19	в связи с	1	3
20	о том что	2	3
21	как мы уже	5	3
22	в том числе	3	2
23	одной стороны и	1	2
24	в отличие от	1	2
25	с двух сторон	1	2
26	но и в	3	2
27	том числе и	2	2
28	а с другой	1	2
29	в данном случае	1	2
30	первый из них	1	2
31	мы видим что	1	2
32	мы уже говорили	5	2
33	в основе этого	1	2
34	в свою очередь	1	2
35	подобно тому как	3	2
36	мы видели что	1	2
37	в вопросе о	1	2
38	как мы видели	2	2
39	если бы он	1	1
40	можем сказать что	1	1
41	так же и	1	1
42	далеко не все	1	1
43	том же самом	1	1
44	правда уже и	1	1
45	на самом деле	1	1
46	но даже и	1	1
47	в силу их	1	1
48	становится особенно ясным	1	1
49	и в нашем	1	1
50	двух сторон со	1	1
51	том случае если	1	1
52	в той же	1	1
53	со всеми другими	1	1
54	таким образом все	2	1
55	до сих пор	1	1
56	в основу этого	1	1
57	в том случае	1	1
58	и со стороны	1	1
59	то время как	1	1
60	не только в	2	1
61	в противоречии с	1	1
62	на этот раз	1	1
63	в конце концов	4	1
64	при этом он	1	1
65	а также и	1	1
66	и как бы	1	1
67	перед нами в	1	1
68	к тому же	1	1
69	сказать что и	1	1
70	то что эти	1	1
71	отказывается видеть в	1	1
72	не может быть	1	1
73	уже и в	1	1
74	в то время	2	1
75	в этом же	1	1
76	относит его к	1	1
77	мы можем сказать	1	1
78	именно тем что	1	1
79	с самого начала	3	1
80	можно сказать что	1	1
81	в единую систему	1	1
82	сторон со стороны	1	1
83	все же не	1	1
84	тех или иных	1	1
85	мы уже указывали	1	1
86	этого слова то	1	1
87	что и в	1	1
88	в том же	1	1
