N	3gram	Vygotskiy__7	Analitik
1	не может быть	4	16
2	в том что	13	9
3	в то же	1	8
4	в отличие от	2	6
5	той или иной	1	6
6	что иное как	1	5
7	по отношению к	5	5
8	мы имеем дело	1	4
9	с точки зрения	21	4
10	и не может	1	4
11	в конечном счете	2	4
12	но и не	3	4
13	не что иное	1	4
14	о том что	4	3
15	состоит в том	3	3
16	подобно тому как	1	3
17	в том числе	1	3
18	из того что	2	3
19	для того чтобы	18	3
20	с одной стороны	5	3
21	есть не что	1	3
22	нет и не	2	2
23	в самом деле	4	2
24	в том и	3	2
25	то же самое	5	2
26	именно в этом	2	2
27	в этом отношении	3	2
28	того и другого	2	2
29	же самое время	1	2
30	в той мере	2	2
31	в данном случае	5	2
32	в силу своей	1	2
33	в первом случае	3	2
34	не могут быть	1	2
35	с другой стороны	1	2
36	мере в какой	2	2
37	той мере в	2	2
38	том что он	2	2
39	по своей природе	4	1
40	такой же мере	3	1
41	подлежащих объяснению но	1	1
42	тех пор пока	1	1
43	в сущности анализ	1	1
44	продукты анализа которые	1	1
45	имеет дело с	1	1
46	объяснению но содержат	1	1
47	такие продукты анализа	1	1
48	и той же	2	1
49	а в начале	1	1
50	как бы не	1	1
51	также и в	1	1
52	в соответствии с	1	1
53	оно представляет собой	2	1
54	элементы не есть	1	1
55	как раз и	1	1
56	только в том	1	1
57	до сих пор	3	1
58	во всей своей	1	1
59	в зависимости от	1	1
60	сам по себе	1	1
61	есть в сущности	1	1
62	того что мы	1	1
63	виде те свойства	1	1
64	самом простом первоначальном	1	1
65	как мы увидим	1	1
66	первоначальном виде те	1	1
67	к разрешению конкретных	1	1
68	на самом же	1	1
69	в собственном смысле	3	1
70	на элементы не	1	1
71	том числе и	1	1
72	приводит нас к	2	1
73	не утрачивают свойств	1	1
74	и заключается что	1	1
75	таким образом с	1	1
76	для другого в	1	1
77	внутренней речи первое	1	1
78	опять как и	1	1
79	целого ради которых	1	1
80	с этой точки	4	1
81	вместе с тем	4	1
82	и подлежащих объяснению	1	1
83	может быть понят	1	1
84	в равной мере	1	1
85	одно и то	3	1
86	на единицы понимая	1	1
87	себе в самом	1	1
88	свою силу и	1	1
89	расчленяющим сложное единство	1	1
90	присущих целому и	2	1
91	не есть в	1	1
92	в котором по	1	1
93	все эти три	2	1
94	не только в	1	1
95	разрешению конкретных проблем	1	1
96	в себе в	2	1
97	смысле этого слова	3	1
98	последними такие продукты	1	1
99	и то же	3	1
100	единицы понимая под	1	1
101	в свою очередь	2	1
102	то что мы	1	1
103	в известном смысле	2	1
104	и должно быть	1	1
105	в двух основных	1	1
106	те свойства целого	1	1
107	простом первоначальном виде	1	1
108	по отношению ко	1	1
109	ради которых предпринимается	1	1
110	если в основе	1	1
111	элементов не утрачивают	1	1
112	утрачивают свойств присущих	1	1
113	в такой же	3	1
114	в самом простом	2	1
115	прежде всего в	2	1
116	собой не только	1	1
117	во всяком случае	1	1
118	собой один из	1	1
119	во внутренней речи	2	1
120	разложения на элементы	2	1
121	самом же деле	1	1
122	включает в себя	1	1
123	целому и подлежащих	1	1
124	том и заключается	1	1
125	на вопрос о	1	1
126	этой точки зрения	4	1
127	в целом но	1	1
128	но не может	1	1
129	свойств присущих целому	2	1
130	в той же	2	1
131	до тех пор	1	1
132	по аналогии с	1	1
133	и вместе с	2	1
134	сущности анализ в	1	1
135	методом разложения на	2	1
136	но то что	2	1
137	содержат в себе	3	1
138	и тем самым	4	1
139	представляет собой один	1	1
140	это отнюдь не	1	1
141	же мере как	2	1
142	только тогда когда	1	1
143	и вследствие этого	1	1
144	анализ в собственном	1	1
145	в сущности говоря	2	1
146	свойства целого ради	1	1
147	в этом смысле	1	1
148	во втором случае	3	1
149	к тому что	6	1
150	одной и той	2	1
151	той же мере	2	1
152	и таким образом	1	1
153	друг с другом	2	1
154	отличие от элементов	1	1
155	всей своей полноте	1	1
156	этот факт не	1	1
157	как и в	3	1
158	здесь как и	1	1
159	но содержат в	1	1
160	от элементов не	1	1
161	в том же	1	1
162	которых предпринимается анализ	1	1
