N	3gram	Voloshinov_1	Problema
1	тем не менее	1	18
2	то же самое	4	9
3	для того чтобы	7	8
4	как раз и	1	7
5	содержит в себе	1	7
6	то что мы	4	6
7	о том что	2	5
8	в том что	1	5
9	на самом деле	3	4
10	серп и молот	1	4
11	же самое время	2	4
12	в конце концов	3	4
13	в связи с	2	4
14	той или иной	3	4
15	в то же	9	4
16	иметь в виду	1	3
17	мы никогда не	5	3
18	более или менее	1	3
19	с точки зрения	5	3
20	до сих пор	1	3
21	и тем самым	3	3
22	не только не	1	3
23	можно сказать что	2	3
24	с другой стороны	1	3
25	вовсе не является	1	3
26	и того же	1	2
27	в этом случае	3	2
28	что иное как	2	2
29	сколько бы мы	1	2
30	не говоря уже	1	2
31	в самом деле	1	2
32	по крайней мере	1	2
33	есть не что	2	2
34	как мы увидим	2	2
35	указывать на нечто	1	2
36	и на его	1	2
37	понимать как нечто	1	2
38	тех или иных	3	2
39	и в этом	1	2
40	мы говорили выше	1	2
41	не может быть	2	2
42	того или иного	5	2
43	является не просто	1	2
44	и как бы	1	2
45	мы увидим ниже	1	2
46	одного и того	1	2
47	в себе все	1	2
48	не что иное	2	2
49	можно было бы	1	2
50	только потому что	2	2
51	не говоря ни	1	1
52	говоря уже об	1	1
53	было бы говорить	1	1
54	нужно помнить что	1	1
55	само собой разумеющееся	2	1
56	если мы попробуем	1	1
57	той же действительности	1	1
58	вместе с тем	2	1
59	само собой разумеется	2	1
60	и к тому	1	1
61	в скрытой форме	1	1
62	что мы в	1	1
63	но то что	1	1
64	но даже и	1	1
65	на один из	1	1
66	и во всех	1	1
67	из них в	1	1
68	в дальнейшем мы	1	1
69	мы в нем	1	1
70	тот или иной	1	1
71	и в то	2	1
72	при этом конечно	2	1
73	не может прийти	1	1
74	в этом отношении	2	1
75	бы мы ни	3	1
76	перед нами не	1	1
77	и молот являются	1	1
78	также при помощи	1	1
79	до наших дней	1	1
80	то или иное	4	1
81	ничего не значит	1	1
82	что же такое	2	1
83	одно и то	3	1
84	между внутренней и	2	1
85	к окружающей нас	1	1
86	окружающей нас действительности	1	1
87	и тем же	1	1
88	ни на один	1	1
89	но в то	2	1
90	не только в	3	1
91	тем что он	1	1
92	остановимся только на	1	1
93	мы не знаем	2	1
94	на первый взгляд	1	1
95	и то же	3	1
96	как мы это	1	1
97	и никак не	1	1
98	о которой мы	1	1
99	тех или других	1	1
100	о том какое	1	1
101	внутренней и внешней	3	1
102	уже видели что	1	1
103	тем что его	1	1
104	связи с этим	2	1
105	же самое и	1	1
106	мы уже видели	2	1
107	но и вообще	1	1
108	не было бы	2	1
109	если мы возьмем	1	1
110	в определенный момент	1	1
111	уже содержит в	1	1
112	том что такое	1	1
113	но для того	3	1
114	даже и в	1	1
115	дело не с	1	1
116	и нет ничего	1	1
117	мы будем говорить	2	1
118	и тем более	1	1
119	тому или иному	1	1
120	говоря ни слова	1	1
121	и как мы	1	1
122	как мы уже	2	1
123	к тому что	2	1
124	а в действительности	1	1
125	в том и	1	1
126	конечно мы не	1	1
127	как и в	1	1
128	в разговоре с	1	1
129	только тогда когда	1	1
130	вещи и как	1	1
131	как мы видели	3	1
