N	2gram	Vinokur_Ku_3	Problema
1	то что	4	38
2	вовсе не	5	37
3	и не	10	37
4	и в	23	35
5	не есть	3	33
6	не только	17	24
7	сказать что	7	24
8	том что	11	19
9	что такое	4	18
10	у нас	10	18
11	о том	6	18
12	может быть	14	18
13	в этом	16	17
14	но и	3	16
15	в языке	7	15
16	что мы	2	14
17	только в	6	14
18	не менее	12	13
19	потому что	12	13
20	не может	6	13
21	и что	7	13
22	во всяком	2	13
23	также и	5	12
24	тем не	9	12
25	того что	11	12
26	в том	22	12
27	хотя бы	9	12
28	не просто	2	11
29	не будет	1	11
30	никак не	2	11
31	прежде всего	9	11
32	что в	13	11
33	в таком	4	11
34	таком случае	2	10
35	и то	1	10
36	говорить о	6	10
37	еще не	9	10
38	всяком случае	1	10
39	ничего не	6	10
40	и с	3	10
41	а не	11	10
42	в данном	7	10
43	тем более	5	10
44	если мы	7	9
45	что же	5	9
46	для нас	4	9
47	значение и	1	8
48	тут же	1	8
49	все же	5	8
50	по себе	6	8
51	ясно что	4	8
52	в виду	8	8
53	было бы	16	8
54	уже не	8	8
55	при помощи	1	8
56	как раз	4	8
57	только о	2	8
58	смысле слова	2	7
59	бы и	3	7
60	все эти	7	7
61	того или	3	7
62	те или	1	7
63	мы не	3	7
64	тем самым	4	7
65	не имеет	3	7
66	так и	6	7
67	казалось бы	1	7
68	в его	11	7
69	так как	9	7
70	этом случае	4	7
71	и т	54	6
72	есть не	3	6
73	мы и	1	6
74	с другой	7	6
75	но как	3	6
76	а только	1	6
77	относится к	2	6
78	но в	2	6
79	т д	8	6
80	что все	2	6
81	был бы	3	6
82	по крайней	1	6
83	не о	2	6
84	как будто	1	6
85	крайней мере	1	6
86	когда мы	3	6
87	же самое	1	6
88	можно сказать	2	6
89	в виде	1	6
90	ни в	3	6
91	в области	14	6
92	а именно	3	6
93	о чем	2	6
94	но это	5	6
95	и для	1	6
96	в то	3	6
97	то же	6	5
98	между собой	1	5
99	по своему	2	5
100	отнюдь не	3	5
101	с этим	1	5
102	в самом	13	5
103	в себе	1	5
104	с другими	2	5
105	этом смысле	1	5
106	как и	5	5
107	и без	2	5
108	представление о	1	5
109	и более	3	5
110	раз и	2	5
111	для меня	2	5
112	связи с	6	5
113	будто бы	1	5
114	той или	5	5
115	как мы	5	5
116	данном случае	4	5
117	языка и	2	5
118	можно было	11	5
119	и на	1	5
120	тот или	2	5
121	с одной	4	5
122	же это	2	5
123	одной стороны	4	5
124	или иной	7	5
125	еще и	2	5
126	что не	4	5
127	другой стороны	3	5
128	в частности	2	5
129	так же	2	5
130	кроме того	2	5
131	в связи	5	5
132	или иного	3	5
133	пусть не	1	4
134	самом деле	14	4
135	на самом	3	4
136	и есть	5	4
137	что если	2	4
138	но не	3	4
139	не все	2	4
140	в общем	6	4
141	сама по	2	4
142	в своем	4	4
143	и той	1	4
144	и как	2	4
145	более или	2	4
146	что она	5	4
147	всех этих	1	4
148	таким образом	9	4
149	заключается в	4	4
150	и тем	6	4
151	далеко не	5	4
152	как таковой	2	4
153	или менее	2	4
154	в этих	2	4
155	но если	3	4
156	не будем	5	4
157	же такое	1	4
158	в отношении	3	4
159	есть прежде	1	4
160	до сих	8	4
161	но только	1	4
162	что на	3	4
163	в каком	3	4
164	именно как	1	4
165	уже о	2	4
166	не могут	5	4
167	языке и	1	4
168	и о	4	4
169	говоря уже	2	4
170	без всякого	1	4
171	о самой	1	4
172	если бы	8	4
173	и здесь	2	4
174	и только	3	4
175	тех пор	4	4
176	значение в	2	4
177	всякого рода	5	4
178	тот же	6	4
179	что он	6	4
180	не можем	1	4
181	то и	2	4
182	представить себе	1	4
183	нами не	1	4
184	как же	3	4
185	тем что	5	4
186	и самый	2	4
187	ни о	1	4
188	если не	1	4
189	мы говорим	4	4
190	подобного рода	2	4
191	в область	2	4
192	как бы	5	4
193	слова и	7	4
194	сих пор	8	4
195	все это	2	4
196	в результате	3	4
197	а в	5	4
198	до тех	4	4
199	не говоря	2	4
200	попросту говоря	1	4
201	можно говорить	10	3
202	это и	3	3
203	и должны	1	3
204	в их	6	3
205	слово дом	1	3
206	вопрос о	11	3
207	язык как	1	3
208	такое положение	1	3
209	то это	3	3
210	для нашей	4	3
211	большей частью	1	3
212	значением слова	1	3
213	не нужно	1	3
214	в нашем	7	3
215	а тем	2	3
216	только тогда	4	3
217	нет и	1	3
218	что они	2	3
219	нельзя было	1	3
220	соотношение между	1	3
221	хотя и	5	3
222	не было	4	3
223	и к	3	3
224	в каком-то	1	3
225	что слово	3	3
226	только то	3	3
227	в целом	4	3
228	бы не	3	3
229	из этих	5	3
230	и тот	2	3
231	при этом	6	3
232	здесь мы	1	3
233	то ни	1	3
234	лишь в	8	3
235	его в	2	3
236	о которых	1	3
237	все равно	1	3
238	с тем	6	3
239	в слове	4	3
240	несмотря на	1	3
241	и того	2	3
242	никто не	1	3
243	оказывается что	1	3
244	о языке	6	3
245	тому что	4	3
246	или что	1	3
247	в таких	2	3
248	о значении	2	3
249	как о	3	3
250	тогда когда	4	3
251	в основе	1	3
252	только не	1	3
253	слова как	2	3
254	языка в	6	3
255	не знает	2	3
256	если же	2	3
257	она не	3	3
258	то или	2	3
259	на том	2	3
260	это только	1	3
261	имеется в	1	3
262	мы в	1	3
263	он сам	1	3
264	для этого	6	3
265	каждый раз	1	3
266	внимание на	2	3
267	но мы	2	3
268	нас в	3	3
269	или иные	1	3
270	говорить об	1	3
271	предмета а	1	3
272	в свете	2	3
273	один из	4	3
274	по этому	1	3
275	уже в	3	3
276	в нашей	4	3
277	или даже	1	3
278	и их	1	3
279	пусть даже	1	3
280	указание на	1	3
281	для того	12	3
282	это будет	1	3
283	говорим о	2	3
284	что для	1	3
285	может ли	1	3
286	мы скажем	1	3
287	как именно	1	3
288	и если	2	3
289	слова то	1	3
290	тому как	2	3
291	от нас	2	3
292	к тому	3	3
293	и от	1	3
294	о котором	1	3
295	то не	2	3
296	мы должны	3	3
297	тех или	1	3
298	только как	4	3
299	одновременно и	1	3
300	все что	1	3
301	то на	1	2
302	речь идет	3	2
303	чтобы не	2	2
304	мере в	1	2
305	из самых	1	2
306	по преимуществу	3	2
307	в зависимости	7	2
308	той же	3	2
309	и ничего	1	2
310	бы что	1	2
311	нам в	1	2
312	что под	1	2
313	из которых	1	2
314	зависимости от	8	2
315	в ней	3	2
316	это возможно	1	2
317	здесь не	2	2
318	бы то	1	2
319	от его	1	2
320	не то	2	2
321	друг от	1	2
322	или иное	2	2
323	учение о	2	2
324	один и	2	2
325	которые не	1	2
326	в той	4	2
327	независимо от	5	2
328	перед нами	1	2
329	чего же	1	2
330	и конечно	1	2
331	что пока	1	2
332	нами в	1	2
333	имеем в	1	2
334	что без	1	2
335	он не	3	2
336	не значит	5	2
337	в понимании	1	2
338	языка как	4	2
339	в корне	2	2
340	так уж	1	2
341	одной и	1	2
342	его от	1	2
343	и независимо	1	2
344	и ее	1	2
345	но все	2	2
346	русском языке	3	2
347	как они	2	2
348	сознание и	1	2
349	на этой	1	2
350	входит в	1	2
351	это вовсе	1	2
352	и мы	1	2
353	а скорее	1	2
354	он является	1	2
355	и вы	1	2
356	должно быть	7	2
357	точки зрения	23	2
358	имеет ничего	1	2
359	и при	2	2
360	в такой	1	2
361	мы конечно	1	2
362	одним и	2	2
363	что до	1	2
364	в условиях	2	2
365	свой смысл	1	2
366	мысли и	2	2
367	которые в	4	2
368	не в	5	2
369	оказалось бы	1	2
370	что многие	1	2
371	даже в	1	2
372	же мы	4	2
373	мною в	1	2
374	что с	1	2
375	правда в	1	2
376	на него	3	2
377	того чтобы	11	2
378	самый язык	1	2
379	что звук	1	2
380	как на	8	2
381	отличается от	2	2
382	ли в	1	2
383	утверждать что	1	2
384	на это	1	2
385	о них	4	2
386	от друга	1	2
387	представим себе	1	2
388	нет никакой	1	2
389	речи или	1	2
390	том случае	4	2
391	здесь как	2	2
392	можно только	1	2
393	по тому	2	2
394	звук речи	1	2
395	сводится к	1	2
396	о нем	1	2
397	язык и	2	2
398	что каждый	1	2
399	а также	4	2
400	то тем	1	2
401	к нему	1	2
402	свести все	1	2
403	которого оно	1	2
404	этому поводу	1	2
405	что и	6	2
406	никаких сомнений	1	2
407	вообще и	3	2
408	если это	2	2
409	может иметь	3	2
410	общем смысле	1	2
411	в него	1	2
412	быть и	1	2
413	оказалось что	1	2
414	нашей темы	2	2
415	и действительно	3	2
416	будет для	1	2
417	в качестве	2	2
418	же и	1	2
419	конечно не	2	2
420	является не	1	2
421	а ведь	1	2
422	не так	3	2
423	структуры и	1	2
424	значение этого	1	2
425	случае когда	3	2
426	с этими	1	2
427	только с	1	2
428	само по	1	2
429	каждый из	1	2
430	самого же	1	2
431	были бы	4	2
432	более близким	1	2
433	с нашим	1	2
434	и прежде	1	2
435	мы возьмем	1	2
436	и др	1	2
437	на русском	1	2
438	смысла и	1	2
439	о предмете	1	2
440	совершенно не	5	2
441	входить в	1	2
442	вместе с	2	2
443	речь не	1	2
444	на эту	1	2
445	в тех	2	2
446	думается что	1	2
447	вообще все	1	2
448	значении слова	2	2
449	здесь идет	2	2
450	предметы и	1	2
451	имеет значение	1	2
452	она должна	1	2
453	другое как	1	2
454	учению о	1	2
455	свидетельствует о	1	2
456	собственно говоря	1	2
457	еще более	2	2
458	язык не	2	2
459	но вот	1	2
460	от всякого	1	2
461	по поводу	3	2
462	установить и	1	2
463	ясно также	1	2
464	слово в	3	2
465	состоит из	1	2
466	именно мы	1	2
467	а может	1	2
468	это в	2	2
469	том числе	2	2
470	слова это	1	2
471	говорили о	1	1
472	могут не	1	1
473	говоря о	1	1
474	отношения к	1	1
475	о каких	1	1
476	же как	1	1
477	в движение	1	1
478	сам по	3	1
479	сразу и	1	1
480	самый предмет	1	1
481	тем же	2	1
482	в чисто	1	1
483	к другому	2	1
484	отношения между	4	1
485	ту же	1	1
486	система знаков	1	1
487	целого которое	1	1
488	что эти	2	1
489	к учению	1	1
490	должна быть	3	1
491	собственном смысле	2	1
492	с таким	1	1
493	языка с	1	1
494	на тех	1	1
495	возразить что	1	1
496	что изучение	1	1
497	огден и	1	1
498	мы имеем	2	1
499	статьи в	1	1
500	именно к	1	1
501	время как	1	1
502	на себя	2	1
503	и такой	2	1
504	на практике	4	1
505	я не	5	1
506	о нашем	1	1
507	конечно и	1	1
508	бы например	2	1
509	к общему	1	1
510	и говорить	2	1
511	который может	1	1
512	решать здесь	1	1
513	нужно будет	2	1
514	когда есть	1	1
515	как ему	1	1
516	иванова а	1	1
517	столь же	4	1
518	время в	3	1
