N	3gram	Bakhtin_Fr_6	Istorich
1	с другой стороны	2	7
2	до сих пор	3	5
3	в том что	2	5
4	мы видим что	1	4
5	в данном случае	2	3
6	в связи с	1	3
7	мы видели что	1	3
8	том что в	1	2
9	по отношению к	1	2
10	что и в	1	2
11	с одной стороны	4	2
12	и то что	2	2
13	в то время	1	2
14	о том что	5	2
15	в одном из	1	2
16	но все же	1	2
17	уже знакомый нам	1	1
18	в чем же	1	1
19	огромном большинстве случаев	1	1
20	из этих трех	1	1
21	через несколько лет	1	1
22	с точки зрения	2	1
23	все эти мотивы	1	1
24	мы не будем	1	1
25	но и в	2	1
26	как мы увидим	2	1
27	на самом же	1	1
28	только то что	1	1
29	что в некоторых	1	1
30	из того что	1	1
31	вместе с тем	1	1
32	по этому вопросу	1	1
33	не только в	1	1
34	мы находим и	1	1
35	заключается в том	1	1
36	смысле этого слова	1	1
37	мы увидим дальше	1	1
38	так как они	1	1
39	до того что	1	1
40	все же не	1	1
41	в огромном большинстве	2	1
42	мы уже говорили	11	1
43	а так как	1	1
44	в некоторых местах	1	1
45	прежде всего мы	2	1
46	в различных местах	1	1
47	и прежде всего	2	1
48	не может быть	1	1
49	можно сказать что	1	1
50	в большинстве случаев	4	1
51	после того как	1	1
52	самом же деле	1	1
53	и столько же	1	1
54	и все что	1	1
55	и было бы	1	1
56	на этот вопрос	1	1
