N	2gram	Bakhtin_Pr_3	Freidism
1	таким образом	5	24
2	и не	29	23
3	не может	19	20
4	точки зрения	8	19
5	прежде всего	15	18
6	в этом	16	15
7	в его	22	15
8	и пр	1	15
9	в душе	2	13
10	мы можем	1	13
11	может быть	19	13
12	и его	16	12
13	к матери	1	12
14	все эти	4	11
15	как и	18	11
16	с точки	4	11
17	как бы	27	11
18	то что	11	11
19	самом деле	13	10
20	но в	16	10
21	его в	4	10
22	с ним	8	10
23	как мы	7	10
24	так и	6	10
25	и потому	2	10
26	с его	6	9
27	во всех	2	9
28	по отношению	5	9
29	и в	34	9
30	то же	14	8
31	не только	10	8
32	он не	15	8
33	в своей	3	8
34	еще не	4	8
35	что он	23	8
36	только в	6	8
37	так как	4	8
38	все это	16	8
39	и все	19	8
40	отношению к	6	8
41	в самом	8	7
42	мы уже	6	7
43	отношение к	6	7
44	и наконец	5	7
45	ни в	4	7
46	мы видели	3	7
47	те же	2	7
48	к нему	14	7
49	один из	2	7
50	тот же	2	7
51	мы знаем	2	7
52	всяком случае	5	7
53	что же	8	7
54	сказать что	2	7
55	во всяком	5	7
56	в ней	3	6
57	за пределы	2	6
58	все те	2	6
59	так сказать	2	6
60	и с	15	6
61	на протяжении	5	6
62	и ее	2	6
63	того что	5	6
64	для него	13	6
65	вовсе не	11	6
66	никогда не	8	6
67	хотя бы	5	6
68	я и	2	5
69	на самом	11	5
70	и на	6	5
71	он сам	5	5
72	в чем	5	5
73	и к	12	5
74	в этой	1	5
75	что такое	2	5
76	не в	9	5
77	мы должны	5	5
78	в то	12	5
79	в себя	1	5
80	для этого	3	5
81	можно сказать	1	5
82	для того	1	5
83	во внешнем	1	5
84	по мнению	1	5
85	в большинстве	2	5
86	большинстве случаев	3	5
87	и прежде	4	5
88	а в	5	5
89	но и	12	5
90	с этим	2	5
91	в свою	1	5
92	что в	7	5
93	той же	2	4
94	в которой	2	4
95	говорить о	3	4
96	я не	7	4
97	зависимости от	1	4
98	совсем не	3	4
99	но не	4	4
100	все же	7	4
101	не было	2	4
102	в пределах	6	4
103	с их	1	4
104	в нем	19	4
105	всех этих	2	4
106	на этом	4	4
107	то ни	4	4
108	при этом	4	4
109	об этом	1	4
110	с другими	4	4
111	в жизни	2	4
112	нигде не	1	4
113	во время	2	4
114	не менее	3	4
115	в основе	1	4
116	же время	12	4
117	потому что	12	4
118	и для	8	4
119	к тому	5	4
120	того чтобы	1	4
121	данном случае	1	4
122	сводится к	3	4
123	характер и	3	4
124	с самого	8	4
125	с ними	6	4
126	конечно не	2	4
127	уже не	2	4
128	в котором	3	4
129	как раз	4	4
130	себя и	8	4
131	все позволено	2	4
132	в данном	1	4
133	в мир	1	4
134	и о	1	4
135	сознания и	3	4
136	в этих	1	4
137	между ними	1	4
138	в последнем	2	4
139	человека и	1	3
140	он хотел	1	3
141	смерти отца	4	3
142	на себя	1	3
143	он был	1	3
144	в общем	4	3
145	один и	1	3
146	как в	4	3
147	и как	3	3
148	между двумя	2	3
149	сказать о	1	3
150	и тот	1	3
151	в себе	6	3
152	но ведь	1	3
153	этот процесс	1	3
154	главным образом	1	3
155	в узком	1	3
156	и вот	5	3
157	и по	1	3
158	всех своих	1	3
159	что все	4	3
160	выражение и	1	3
161	и может	1	3
162	конечно в	2	3
163	зрения на	1	3
164	может стать	1	3
165	было бы	2	3
166	такой же	3	3
167	нисколько не	2	3
168	он дает	2	3
169	войти в	2	3
170	тому чтобы	2	3
171	случае не	1	3
172	можем сказать	1	3
173	тому что	2	3
174	самого начала	8	3
175	одна из	1	3
176	на него	7	3
177	чем не	2	3
178	мыслей и	2	3
179	ни о	1	3
180	к себе	17	3
181	не могут	1	3
182	бы он	4	3
183	она не	1	3
184	с ее	3	3
185	свою очередь	1	3
186	всем этим	2	3
187	внутренняя речь	3	3
188	приводит к	1	3
189	что может	1	3
190	если бы	4	3
191	и что	5	3
192	бы то	4	3
193	и она	1	3
194	со всеми	2	3
195	человека с	3	3
196	человека к	1	3
197	себя в	1	3
198	из которого	1	3
199	у него	4	3
200	в них	2	3
201	на этот	1	3
202	о себе	18	3
203	вместе с	4	3
204	по своему	3	3
205	слова и	10	3
206	сейчас же	1	3
207	и от	5	3
208	но это	4	3
209	не является	2	3
210	узком смысле	1	3
211	это как	3	3
212	когда он	2	3
213	не знает	6	3
214	от всех	1	3
215	жизни и	3	3
216	ни на	1	3
217	отношения к	1	2
218	чтобы не	1	2
219	в ослабленной	1	2
220	в такой	3	2
221	и то	3	2
222	тех же	1	2
223	это и	2	2
224	в первом	1	2
225	и до	1	2
226	уже указывали	1	2
227	высшей степени	3	2
228	во внутреннем	2	2
229	благодаря тому	1	2
230	не совсем	1	2
231	как не	1	2
232	того же	2	2
233	без труда	2	2
234	между собой	1	2
235	сказать и	1	2
236	в ее	3	2
237	видели что	1	2
238	но как	4	2
239	с которыми	2	2
240	ответ на	1	2
241	себе и	5	2
242	отличие от	2	2
243	чем же	1	2
244	в своем	2	2
245	в этот	2	2
246	что это	5	2
247	последующей жизни	1	2
248	или во	1	2
249	человек не	1	2
250	внутренней речи	4	2
251	их в	3	2
252	но все	5	2
253	на всю	2	2
254	сознание и	1	2
255	же касается	1	2
256	в глубине	1	2
257	них не	1	2
258	это было	3	2
259	это не	5	2
260	в свой	1	2
261	по всему	2	2
262	этом мы	1	2
263	этого не	3	2
264	всю жизнь	2	2
265	его все	1	2
266	которой он	2	2
267	приходит в	1	2
268	выйти за	1	2
269	и становится	1	2
270	том что	3	2
271	в эту	1	2
272	что значит	2	2
273	на один	1	2
274	и при	1	2
275	в их	1	2
276	мы говорили	1	2
277	в отличие	2	2
278	его отношение	4	2
279	сих пор	1	2
280	теми же	1	2
281	иным как	1	2
282	желание смерти	3	2
283	освободиться от	1	2
284	в отношении	9	2
285	случае в	1	2
286	его целом	2	2
287	что с	3	2
288	но для	3	2
289	правда в	1	2
290	в процессе	1	2
291	для всего	1	2
292	только не	1	2
293	не лучше	1	2
294	тем не	2	2
295	и мысли	2	2
296	и теперь	1	2
297	только с	3	2
298	этом отношении	1	2
299	когда мы	1	2
300	отличается от	2	2
301	что оно	2	2
302	они и	1	2
303	оно не	1	2
304	для себя	6	2
305	оно может	1	2
306	и самое	1	2
307	образы и	1	2
308	в виду	3	2
309	на основе	1	2
310	роль в	1	2
311	в глаза	3	2
312	это вовсе	1	2
313	и вообще	2	2
314	о нем	2	2
315	в другом	8	2
316	и являются	1	2
317	до сих	1	2
318	этих двух	1	2
319	нуждается в	3	2
320	что и	5	2
321	во всей	1	2
322	ослабленной форме	2	2
323	всего этого	2	2
324	человека как	4	2
325	и об	2	2
326	в него	3	2
327	быть и	2	2
328	на которой	1	2
329	для нее	1	2
330	с одной	1	2
331	для всех	1	2
332	на всем	1	2
333	и у	5	2
334	уже в	3	2
335	только на	4	2
336	ни было	4	2
337	он продолжает	1	2
338	из них	5	2
339	его и	3	2
340	в прошлом	1	2
341	в конце	5	2
342	на счет	1	2
343	рядом с	4	2
344	и даже	7	2
345	в высшей	3	2
346	с другой	4	2
347	человека в	1	2
348	и тех	1	2
349	чем он	1	2
350	а с	3	2
351	до конца	3	2
352	ничем не	1	2
353	которых мы	2	2
354	более того	2	2
355	а не	9	2
356	так же	8	2
357	мы остановимся	4	2
358	самого себя	2	2
359	со всею	2	2
360	другого человека	5	2
361	в основном	1	2
362	только для	1	2
363	всех людей	1	2
364	к другим	2	2
365	это уже	2	2
366	и часто	1	2
367	в силах	2	2
368	ибо не	1	2
369	и ни	1	2
370	конце концов	3	2
371	все они	1	2
372	да и	4	2
373	из тех	1	2
374	к его	1	2
375	всех других	1	2
376	в заключение	2	2
377	вполне понятно	2	2
378	в своих	1	2
379	как на	2	2
380	ту же	1	1
381	можно говорить	1	1
382	и т	8	1
383	одним из	1	1
384	за то	1	1
385	пробиться к	4	1
386	но тем	1	1
387	ибо как	2	1
388	показать что	2	1
389	нам кажется	1	1
390	кажется что	2	1
391	находится уже	1	1
392	ведь и	3	1
393	этого он	1	1
394	с таким	4	1
395	и этот	2	1
396	обойтись без	1	1
397	несколько иной	1	1
398	в несколько	1	1
399	а как	2	1
400	со всех	1	1
401	сильное впечатление	1	1
402	или наоборот	1	1
403	я как	2	1
404	вопрос о	2	1
405	но она	1	1
406	но чаще	1	1
407	которое не	1	1
408	но даже	1	1
409	мы и	2	1
410	то это	1	1
411	конечно и	1	1
412	в целом	5	1
413	и заставляет	1	1
414	не способен	1	1
415	в каждой	1	1
416	всех сторон	1	1
417	проявляется в	1	1
418	оказывается что	1	1
419	и самого	1	1
420	собой в	1	1
421	вкратце остановиться	1	1
422	дать ему	1	1
423	оценок и	1	1
424	что по	1	1
425	оценок точек	1	1
426	что его	3	1
427	служит для	1	1
428	без всякого	1	1
429	отказ от	1	1
430	жить и	1	1
431	к которой	1	1
432	друг на	2	1
433	силы и	1	1
434	с собою	6	1
435	глава четвертая	1	1
436	мы сейчас	1	1
437	нет и	3	1
438	и речи	1	1
439	что они	6	1
440	определения и	1	1
441	в центре	1	1
442	независимо от	1	1
443	вот как	3	1
444	на исповеди	1	1
445	в различные	1	1
446	новыми и	1	1
447	всей этой	1	1
448	и каждое	1	1
449	его к	3	1
450	не склонен	1	1
451	социальная и	1	1
452	считает ее	1	1
453	и хотя	1	1
454	за собой	3	1
455	но эта	1	1
456	еще на	1	1
457	та же	2	1
458	бы и	4	1
459	говорили что	3	1
460	это понять	1	1
461	другого как	4	1
462	свой голос	2	1
463	он в	4	1
464	бы не	2	1
465	ее во	1	1
466	по преимуществу	1	1
467	говорят о	1	1
468	как он	3	1
469	остановиться в	1	1
470	на то	1	1
471	идеологии это	1	1
472	а вовсе	2	1
473	зрения его	1	1
474	вообще не	2	1
475	он ни	3	1
476	т д	2	1
477	другом человеке	1	1
478	же это	1	1
479	идеи и	1	1
480	родились из	1	1
481	свои собственные	2	1
482	только ему	1	1
483	из него	1	1
484	его можно	1	1
485	без исключения	3	1
486	в нее	1	1
487	такого же	2	1
488	это конечно	1	1
489	всех отношениях	1	1
490	а затем	1	1
491	со всем	2	1
492	из всех	1	1
493	еще хуже	1	1
494	входит в	2	1
495	чтобы все	2	1
496	каждого из	1	1
497	этом смысле	4	1
498	отказавшись от	1	1
499	не чем	1	1
500	далеко не	3	1
501	на друга	2	1
502	словом слово	1	1
503	со своими	1	1
504	переходим к	4	1
505	он и	5	1
506	звучать как	1	1
507	резкое выражение	1	1
508	глазами другого	1	1
509	и было	1	1
510	в один	1	1
511	не мог	5	1
512	все или	1	1
