N	3gram	Bakhtin_Fr_5	Problema
1	о том что	1	14
2	тем не менее	1	12
3	в данном случае	2	5
4	в связи с	5	5
5	то же самое	2	5
6	как раз и	1	4
7	до сих пор	3	4
8	в то же	9	4
9	в том что	6	4
10	что иное как	1	3
11	в значительной мере	1	3
12	и в частности	1	3
13	не может быть	2	3
14	есть не что	1	3
15	можно сказать что	2	3
16	не что иное	1	3
17	только тогда когда	1	3
18	том что в	1	2
19	и той же	1	2
20	на самом деле	4	2
21	в самом деле	1	2
22	в том числе	4	2
23	можно говорить о	2	2
24	не имеет никакого	1	2
25	том числе и	2	2
26	можно было бы	2	2
27	может быть и	1	2
28	для того чтобы	6	2
29	но и не	1	2
30	в себе в	1	2
31	одной и той	1	2
32	связи с этим	3	2
33	ничего общего с	1	2
34	то есть в	2	2
35	и прежде всего	3	2
36	друг от друга	1	2
37	по этому поводу	1	2
38	хотя она и	1	2
39	в той или	1	1
40	значение вовсе не	1	1
41	многие из этих	1	1
42	далеко не все	1	1
43	также и в	2	1
44	является не только	1	1
45	о том как	2	1
46	же как и	2	1
47	том что это	1	1
48	он не может	1	1
49	бы в виде	1	1
50	тем что она	1	1
51	сказать несколько слов	1	1
52	по своему содержанию	1	1
53	между тем как	1	1
54	на самом же	1	1
55	в этом отношении	5	1
56	то что в	1	1
57	что многие из	1	1
58	никак не мог	1	1
59	но это не	1	1
60	как мы уже	1	1
61	и это очень	1	1
62	вместе с тем	1	1
63	в известной мере	2	1
64	и в то	1	1
65	так же как	4	1
66	но как мы	1	1
67	о чем не	1	1
68	в одном случае	1	1
69	но вместе с	1	1
70	то есть чисто	1	1
71	самом же деле	1	1
72	говорить о его	1	1
73	но и вообще	1	1
74	но ту же	1	1
75	мы не можем	1	1
76	от того что	1	1
77	в то время	2	1
78	так и в	1	1
79	мы здесь не	1	1
80	об этом мы	1	1
81	и др о	1	1
82	хотя бы в	2	1
83	той или иной	1	1
84	ни о чем	1	1
85	не менее он	1	1
86	в другом случае	1	1
87	о чем мы	1	1
88	это вовсе не	1	1
89	в заключение необходимо	1	1
90	всего мира в	1	1
91	одна из самых	1	1
92	и только в	1	1
