N	3gram	Voloshinov_1	FransuaR
1	то же время	1	10
2	в то же	1	10
3	в том что	2	6
4	как и в	1	4
5	в другом месте	1	3
6	в связи с	1	3
7	более или менее	1	2
8	с точки зрения	5	2
9	в узком смысле	1	2
10	с одним из	1	2
11	в данном случае	2	2
12	но в то	1	2
13	с одной стороны	2	2
14	с другой стороны	2	2
15	для того чтобы	1	2
16	не может быть	4	2
17	в одном ряду	1	1
18	в чем же	1	1
19	прежде всего в	1	1
20	а также и	1	1
21	по отношению к	3	1
22	на самом деле	1	1
23	в самом деле	2	1
24	подобно тому как	1	1
25	которые не только	1	1
26	такие явления как	1	1
27	же время в	1	1
28	в отличие от	1	1
29	одна из существеннейших	1	1
30	в этом отношении	1	1
31	может быть и	1	1
32	в значительной мере	1	1
33	ни о какой	1	1
34	нужно отметить что	1	1
35	мы полагаем что	1	1
36	в едином акте	1	1
37	если бы мы	1	1
38	эта связь с	1	1
39	состоит в том	1	1
40	быть и речи	1	1
41	и вместе с	1	1
42	автора и его	1	1
43	это конечно не	1	1
44	и наконец в	2	1
45	потому что они	1	1
46	только то что	1	1
47	мы не можем	1	1
48	и как бы	1	1
49	с самого начала	2	1
50	включает в себя	1	1
51	выходит за пределы	1	1
52	можно было бы	1	1
53	в предисловии к	1	1
54	оказалось не в	1	1
55	то же самое	1	1
