N	2gram	Trubetskoy_1	Psycholo
1	то что	18	37
2	и в	23	30
3	в том	30	27
4	что в	8	24
5	и что	8	23
6	потому что	9	23
7	том что	19	21
8	того чтобы	8	20
9	таким образом	31	20
10	для того	8	20
11	как бы	10	19
12	на то	9	17
13	что он	7	17
14	не только	7	16
15	если мы	4	16
16	в этом	12	14
17	в самом	8	14
18	то есть	2	13
19	так же	8	13
20	в сущности	2	12
21	с одной	3	12
22	одной стороны	2	12
23	вместе с	6	12
24	может быть	16	11
25	если бы	8	11
26	что мы	4	11
27	как на	4	11
28	о том	7	10
29	и то	4	9
30	никогда не	4	9
31	увидим что	1	9
32	так как	7	9
33	с другой	6	9
34	для этого	7	9
35	не может	17	9
36	сказать что	1	9
37	самом деле	12	8
38	на деле	1	8
39	что это	5	8
40	он должен	2	8
41	при этом	9	8
42	заключается в	2	8
43	с тем	2	8
44	сейчас же	3	8
45	не в	8	8
46	к тому	8	8
47	и это	3	8
48	тому что	2	8
49	того что	6	8
50	мы видим	1	8
51	а не	1	8
52	могут быть	1	8
53	то же	4	7
54	зависимости от	1	7
55	но не	2	7
56	все же	13	7
57	и как	1	7
58	в нем	3	7
59	точки зрения	13	7
60	в основе	2	7
61	совершенно ясно	2	7
62	этих двух	2	7
63	мы можем	6	7
64	в зависимости	1	6
65	мы уже	4	6
66	что если	3	6
67	в своем	10	6
68	и если	6	6
69	что она	1	6
70	на этом	2	6
71	факт что	4	6
72	что все	5	6
73	ясно что	8	6
74	как и	9	6
75	никак не	1	6
76	что с	5	6
77	и его	1	6
78	как будто	5	6
79	в совершенно	3	6
80	о котором	7	6
81	по мнению	1	6
82	и тем	1	6
83	уже в	1	6
84	тем что	1	6
85	мы воспринимаем	1	6
86	но и	9	6
87	именно в	5	6
88	кажется нам	1	6
89	мы все	2	6
90	и не	8	6
91	и для	6	6
92	что оно	3	6
93	совершенно не	3	6
94	жизни и	2	6
95	еще не	5	5
96	по этому	2	5
97	что они	2	5
98	что именно	1	5
99	в себе	5	5
100	в целом	5	5
101	в этой	6	5
102	было бы	3	5
103	рядом с	1	5
104	во внимание	2	5
105	несмотря на	6	5
106	сих пор	8	5
107	с и	1	5
108	только не	2	5
109	же самое	1	5
110	как мы	2	5
111	но в	4	5
112	сводится к	2	5
113	один из	1	5
114	только в	6	5
115	до сих	8	5
116	а с	4	5
117	и потому	3	5
118	художественное произведение	1	5
119	бы в	3	5
120	другой стороны	5	5
121	в своих	2	5
122	исходит из	1	4
