N	2gram	Tiupa_Narr_1	Hudozhes
1	и в	11	28
2	в рассказе	8	21
3	том что	7	19
4	в ее	1	18
5	и не	23	18
6	своего рода	10	16
7	в том	8	15
8	а не	13	14
9	в этом	12	13
10	не в	6	13
11	о том	4	12
12	перед нами	5	11
13	не только	31	11
14	при этом	19	11
15	как и	13	11
16	в его	6	11
17	у нее	4	10
18	уже не	8	10
19	не случайно	1	10
20	у чехова	6	9
21	с собачкой	9	9
22	в себе	6	9
23	но и	27	9
24	чеховского рассказа	1	9
25	так и	5	8
26	между тем	3	8
27	что он	3	8
28	себя в	2	8
29	в жизни	3	8
30	в душе	1	8
31	может быть	15	8
32	о чем	4	8
33	по отношению	3	7
34	тогда как	10	7
35	казалось что	1	7
36	что она	1	7
37	состоит в	10	7
38	в мире	4	7
39	об этом	6	7
40	к тому	6	7
41	в частности	14	7
42	как это	3	7
43	и все	3	7
44	с ним	2	7
45	жизни в	2	7
46	отношению к	3	7
47	в котором	1	6
48	то же	8	6
49	в чеховском	1	6
50	не было	3	6
51	и с	3	6
52	в глазах	3	6
53	в своей	5	6
54	в то	4	6
55	тем что	1	6
56	казалось бы	2	6
57	если бы	7	6
58	сводится к	3	6
59	можно сказать	5	6
60	это не	3	6
61	за стеной	1	6
62	человеческой жизни	2	6
63	даме с	6	6
64	а в	13	6
65	то что	9	6
66	жизни и	6	6
67	в даме	5	5
68	жизни как	2	5
69	с его	4	5
70	в этой	6	5
71	как в	4	5
72	в самом	6	5
73	что это	1	5
74	не могла	2	5
75	в своем	3	5
76	не менее	3	5
77	у него	7	5
78	никогда не	4	5
79	ничего не	2	5
80	в тексте	13	5
81	и его	10	5
82	в детстве	2	5
83	она не	2	5
84	и сам	1	5
85	его жизни	3	5
86	только на	2	5
87	для него	4	5
88	художественного целого	1	5
89	наряду с	1	5
90	как бы	6	5
91	да и	2	5
92	с ее	2	5
93	что в	3	5
94	и т	1	4
95	но не	4	4
96	своей жизни	1	4
97	то в	4	4
98	подобно тому	3	4
99	человека в	2	4
100	он не	3	4
101	и уже	1	4
102	тем не	3	4
103	для нее	1	4
104	тому что	1	4
105	человеческого я	1	4
106	же время	4	4
107	архиерей и	1	4
108	и сама	2	4
109	внутренней жизни	1	4
110	как будто	3	4
111	в городе	1	4
112	и о	3	4
113	того чтобы	4	4
114	в футляре	1	4
115	в конечном	3	4
116	вслед за	1	4
117	только в	12	4
118	в качестве	14	4
119	что и	1	4
120	как раз	6	4
