N	2gram	Vygotskiy__1	Psycholo
1	в том	24	37
2	и в	23	32
3	и что	5	22
4	том что	21	21
5	потому что	6	21
6	таким образом	26	21
7	то что	17	21
8	что в	14	20
9	может быть	14	18
10	так же	16	18
11	точки зрения	26	17
12	что и	1	17
13	не может	12	17
14	самом деле	3	16
15	что она	4	16
16	того чтобы	17	14
17	то же	8	13
18	в этом	17	13
19	при этом	4	13
20	для того	15	13
21	что он	7	13
22	в самом	7	12
23	заключается в	8	12
24	не только	16	12
25	по себе	5	12
26	если мы	2	12
27	так как	7	12
28	на то	5	11
29	было бы	4	11
30	с тем	7	11
31	в основе	8	11
32	и т	1	10
33	когда он	2	10
34	с точки	18	10
35	но и	14	10
36	же точно	9	10
37	как и	14	10
38	и не	9	10
39	как в	4	9
40	никогда не	2	9
41	что при	1	9
42	тем что	6	9
43	что все	4	9
44	в своих	5	9
45	с таким	3	8
46	той же	2	8
47	что это	3	8
48	не в	4	8
49	не менее	1	8
50	того что	15	8
51	в сущности	6	7
52	что они	3	7
53	и как	5	7
54	говорит что	4	7
55	все эти	4	7
56	ясно что	2	7
57	такой же	3	7
58	и его	6	7
59	как будто	1	7
60	к тому	4	7
61	можно было	3	7
62	только в	6	7
63	мы знаем	1	7
64	что для	5	7
65	а не	3	7
66	в психологии	10	7
67	сказать что	11	7
68	что если	2	6
69	в этой	7	6
70	целый ряд	4	6
71	он не	5	6
72	если бы	5	6
73	о том	6	6
74	все время	6	6
75	и мы	3	6
76	и из	1	6
77	как бы	11	6
78	же самое	3	6
79	все решительно	1	6
80	на самом	1	5
81	показать что	2	5
82	и на	8	5
83	что его	2	5
84	что у	2	5
85	на все	3	5
86	сейчас же	1	5
87	все это	6	5
88	в то	7	5
89	только из	1	5
90	в ней	1	5
91	и даже	2	5
92	до сих	4	5
93	вслед за	2	5
94	отнюдь не	1	5
95	сих пор	4	5
96	как раз	4	5
97	этом отношении	4	5
98	как на	4	5
99	ту же	1	4
100	же как	6	4
101	сам по	3	4
102	едва ли	2	4
103	есть не	2	4
104	столь же	6	4
105	в чем	4	4
106	из которого	1	4
107	с этим	6	4
108	все же	3	4
109	в действительности	1	4
110	с той	2	4
111	в целом	20	4
112	и те	2	4
113	в нем	1	4
114	к одному	1	4
115	одной и	2	4
116	и с	9	4
117	и тем	6	4
118	в жизни	1	4
119	несмотря на	2	4
120	в данном	2	4
121	иначе говоря	2	4
122	знаем что	1	4
123	и той	2	4
124	образом и	3	4
125	которые в	1	4
126	и более	5	4
127	сущности говоря	2	4
128	тому что	5	4
129	не имеет	2	4
130	того как	2	4
131	ничего не	3	4
132	и до	2	4
133	в сознании	1	4
134	и для	1	4
135	могут быть	3	4
136	тем не	1	4
137	и это	3	4
138	данном случае	2	4
139	и поэтому	2	4
140	никак не	1	4
141	между тем	9	4
142	которые мы	2	4
143	говорит он	15	4
144	мы видим	4	4
145	из них	1	4
146	от того	6	4
147	как это	2	4
148	наряду с	1	4
149	с этой	6	4
150	и все	5	4
151	а в	2	4
152	совершенно не	1	4
153	из этого	5	4
154	жизни и	2	4
155	например в	1	3
156	отношении к	1	3
157	и то	3	3
158	материала который	1	3
159	приходит к	3	3
160	мы не	7	3
161	время как	4	3
162	то это	1	3
163	столько же	1	3
164	во всех	3	3
165	в общем	3	3
166	которые не	3	3
167	нашего сознания	3	3
168	как говорит	2	3
169	психологической теории	2	3
170	что именно	3	3
171	только ее	1	3
172	как к	1	3
173	и к	4	3
174	но в	5	3
175	с на	1	3
176	та же	1	3
177	он в	3	3
178	точно как	1	3
179	главным образом	2	3
180	по самому	1	3
181	состоит в	1	3
182	не к	2	3
183	и вот	2	3
184	то как	1	3
185	на этом	2	3
186	об этом	3	3
187	к области	1	3
188	к которым	1	3
189	показывает что	3	3
190	и сейчас	1	3
191	в своей	4	3
192	в их	3	3
193	представление о	2	3
194	в которых	3	3
195	том чтобы	3	3
196	не могли	2	3
197	в отношении	10	3
198	что с	2	3
199	тогда когда	3	3
200	мы можем	6	3
201	и отношений	2	3
