N	2gram	Tiupa_Hudo_1	Narrotol
1	не только	12	26
2	а не	12	17
3	тогда как	7	15
4	но и	5	15
5	при этом	12	14
6	в том	12	14
7	в качестве	9	14
8	и не	2	14
9	в этом	11	13
10	и в	14	13
11	том что	16	13
12	состоит в	2	12
13	такого рода	3	12
14	только в	5	11
15	в частности	5	11
16	с собачкой	8	10
17	может быть	5	10
18	в данном	1	10
19	у чехова	13	9
20	своего рода	7	9
21	сводится к	1	9
22	так и	13	9
23	к тому	7	9
24	а в	7	9
25	в себе	11	8
26	то что	8	8
27	не в	7	8
28	в тексте	3	8
29	картина мира	4	8
30	не может	7	8
31	дамы с	4	7
32	иначе говоря	2	7
33	к себе	5	7
34	не сводится	1	7
35	у него	9	6
36	в рамках	2	6
37	в своем	4	6
38	все же	3	6
39	и к	4	6
40	но в	5	6
41	всего лишь	4	6
42	в жизни	1	6
43	никогда не	6	6
44	ничего не	8	6
45	данном случае	1	6
46	и т.п	1	6
47	можно сказать	4	6
48	а также	3	6
49	в его	8	6
50	вслед за	1	6
51	того что	4	6
52	со стороны	3	6
53	прежде всего	11	6
54	как бы	7	6
55	жизни в	6	6
56	героя в	2	6
57	я не	1	5
58	ответ на	1	5
59	отличие от	1	5
60	что он	9	5
61	как в	8	5
62	хотя и	2	5
63	в нем	3	5
64	тем не	4	5
65	он не	4	5
66	и тем	1	5
67	далеко не	1	5
68	точки зрения	5	5
69	место в	1	5
70	не столько	2	5
71	человеческого я	4	5
72	тем самым	1	5
73	в то	8	5
74	на него	2	5
75	о том	12	5
76	в форме	2	5
77	с одной	1	5
78	по отношению	8	5
79	с другой	1	5
80	одной стороны	1	5
81	себе самому	3	5
82	картиной мира	1	5
83	в отличие	1	5
84	я в	1	5
85	отношению к	8	5
86	то же	9	4
87	в ее	3	4
88	в этой	8	4
89	отнюдь не	3	4
90	о жизни	1	4
91	перед нами	5	4
92	встрече с	3	4
93	в силу	1	4
94	уже не	7	4
95	в мире	3	4
96	об этом	5	4
97	в глазах	6	4
98	все его	1	4
99	и уже	1	4
100	в своей	10	4
101	в конце	4	4
102	не менее	5	4
103	при всей	2	4
104	но при	1	4
105	в себя	2	4
106	читателя в	6	4
107	времени и	1	4
108	если бы	3	4
109	как у	1	4
110	и т.д	1	4
111	в другом	2	4
112	уже говорилось	2	4
113	в какой	1	4
114	для него	10	4
115	у нее	2	4
116	следует признать	1	4
117	в рассказе	11	4
118	как и	9	4
119	как это	1	4
120	в литературе	3	4
121	и все	4	4
122	в герое	1	4
123	с ним	4	4
124	же в	3	4
125	и у	1	4
126	жизни и	5	4
127	что в	6	4
128	все что	1	4
129	субъекта самоопределения	2	3
130	для себя	3	3
131	самом деле	5	3
132	едва ли	3	3
133	а как	1	3
134	так а	1	3
135	жизни так	2	3
136	с его	5	3
137	как правило	6	3
138	но не	3	3
139	что они	1	3
140	в произведениях	2	3
141	как к	3	3
142	в целом	2	3
143	все эти	3	3
144	в ответ	2	3
145	и его	5	3
146	так сказать	2	3
147	не следует	2	3
148	и по	3	3
149	например мы	1	3
150	конечном счете	2	3
151	того или	2	3
152	при встрече	2	3
153	в итоге	1	3
154	соответствии с	1	3
155	в слове	1	3
156	характер и	2	3
157	которой он	1	3
158	о которой	1	3
159	и того	1	3
160	дома с	1	3
161	о герое	1	3
162	что я	2	3
163	точку зрения	1	3
164	тому что	4	3
165	одна из	2	3
166	пока еще	2	3
167	того чтобы	3	3
168	же время	8	3
169	с мезонином	2	3
170	по своей	4	3
171	этом отношении	3	3
172	личность не	2	3
173	как по	2	3
174	на том	2	3
175	и когда	3	3
176	действующих лиц	2	3
177	о котором	2	3
178	о нем	3	3
179	внимание на	2	3
180	за пределами	1	3
181	внешняя сторона	1	3
182	в конечном	2	3
183	это не	7	3
184	один из	4	3
185	с ними	2	3
186	никак не	2	3
187	между тем	8	3
188	то и	3	3
189	первого лица	1	3
190	или даже	1	3
191	представить себе	1	3
192	для других	2	3
193	как раз	4	3
194	и даже	3	3
195	магнитном поле	1	3
196	человек в	2	3
197	характера и	2	3
198	да и	2	3
199	с этой	2	3
200	в аспекте	5	3
201	и для	3	3
202	лицо и	1	3
203	сторона личности	1	3
204	опыта в	1	3
205	от первого	1	3
206	сказать что	1	3
207	к его	1	3
208	или иного	2	3
209	в таком	3	3
210	и т	11	2
211	личность же	2	2
212	случайно в	2	2
213	в чужой	1	2
214	к другому	4	2
215	отношения между	1	2
216	по его	1	2
217	героя на	2	2
218	мы не	2	2
219	же как	2	2
220	в чеховском	3	2
221	чехова это	1	2
222	главы в	1	2
223	своих героев	2	2
224	стороне лиды	2	2
225	ему в	1	2
226	в каждой	1	2
227	субъектов жизни	1	2
228	в ней	4	2
229	еще не	7	2
230	он сам	1	2
231	как субъекта	3	2
232	столь же	4	2
233	в чем	1	2
234	на самом	2	2
235	этого рассказа	1	2
236	же она	1	2
237	присутствует в	1	2
238	xix столетия	1	2
239	себе и	2	2
240	в центре	4	2
241	встречи с	1	2
242	внутренняя жизнь	1	2
243	однако не	1	2
244	характеры действующих	2	2
245	увидеть в	1	2
246	как уже	1	2
247	не являются	1	2
248	в концовке	6	2
249	со своей	1	2
250	в самом	4	2
251	было видно	2	2
252	себя с	1	2
253	от нормы	2	2
254	из этих	1	2
255	раз в	2	2
256	центрального персонажа	1	2
257	роль в	1	2
258	своего счастья	1	2
259	как он	2	2
260	на то	4	2
261	жизнью и	2	2
262	что она	4	2
263	в магнитном	1	2
264	когда все	2	2
265	и читателя	4	2
266	чтобы в	1	2
267	которая не	2	2
268	и личного	1	2
269	той же	2	2
270	характер внешняя	1	2
271	личного опыта	2	2
272	потом когда	1	2
273	художественного письма	2	2
274	было бы	6	2
275	о личности	1	2
276	центральное событие	2	2
277	в самую	1	2
278	систему персонажей	1	2
279	со своими	1	2
280	несмотря на	4	2
281	это внутренняя	1	2
282	является его	1	2
283	бы на	2	2
284	с точки	3	2
285	и что	2	2
286	жизни с	1	2
287	всякий раз	1	2
288	и другого	1	2
289	в лицо	1	2
290	но он	3	2
291	и более	1	2
292	однако в	2	2
293	и такого	1	2
294	человека есть	1	2
295	мира не	1	2
296	не имеет	2	2
297	текста и	1	2
298	чеховских героев	3	2
299	как о	1	2
300	говорить о	3	2
301	достоевского и	1	2
302	картины мира	4	2
303	не могло	1	2
304	только не	1	2
305	чеховского творчества	4	2
306	своей природе	2	2
307	потому что	5	2
308	для нас	1	2
309	со своим	2	2
310	с таким	1	2
311	к читателю	2	2
312	личности в	7	2
313	чеховского человека	2	2
314	мы узнаем	4	2
315	я сам	1	2
316	собственного я	1	2
317	но одновременно	3	2
318	но для	1	2
319	и он	5	2
320	этой своей	2	2
321	по определению	1	2
322	здесь не	2	2
323	и служит	1	2
324	позднего чехова	1	2
325	в футляре	1	2
326	классического реализма	1	2
327	то чтобы	2	2
328	всей своей	1	2
329	на свой	1	2
330	личного бытия	1	2
331	что у	3	2
332	можно было	5	2
333	во второй	5	2
334	том как	3	2
335	и мисюсь	2	2
336	быть может	7	2
337	и личность	2	2
338	быть личностью	1	2
339	как было	1	2
340	а во	1	2
341	внутренняя сторона	1	2
342	восходит к	1	2
343	или иначе	2	2
344	собственной жизни	1	2
345	эти два	1	2
346	личной тайной	1	2
347	отгороженная от	1	2
348	вся жизнь	2	2
349	казалось что	1	2
350	героини и	1	2
351	и дело	2	2
352	футляром личности	2	2
353	узнаем что	1	2
354	[...] и	1	2
355	себя в	4	2
356	в начале	2	2
357	не все	1	2
358	персонажа и	1	2
359	в равной	3	2
360	о них	1	2
361	участие в	2	2
362	обратиться к	1	2
363	одно из	1	2
364	а то	2	2
365	на одном	1	2
366	могло бы	1	2
367	т п	8	2
368	вовсе не	1	2
369	давно уже	1	2
370	тем кем	1	2
371	не случайно	7	2
372	жизни на	2	2
373	представляют собой	2	2
374	на стороне	2	2
375	только на	2	2
376	следует вести	1	2
377	с другим	2	2
378	именно в	7	2
379	а с	2	2
380	в настоящем	1	2
381	героя и	5	2
382	говорит о	1	2
383	равной степени	1	2
384	превращается в	3	2
385	церкви и	1	2
386	глазах автора	3	2
387	из наиболее	1	2
388	картину мира	3	2
389	своего я	3	2
390	когда же	1	2
391	его характер	2	2
392	благодаря которым	2	2
393	на фоне	2	2
394	в него	2	2
395	их открытыми	1	2
396	две жизни	1	2
397	к своему	2	2
398	по своему	3	2
399	о чем	1	2
400	видит в	3	2
401	видя в	1	2
402	начале рассказа	1	2
403	его жизни	2	2
404	зрелого чеховского	2	2
405	творец своего	1	2
406	думать о	2	2
407	другого человека	1	2
408	в ялте	6	2
409	xix в	4	2
410	но это	1	2
411	видно что	2	2
412	это был	1	2
413	[...] только	1	2
414	было ясно	1	2
415	и состоит	1	2
416	собственно и	1	2
417	в результате	2	2
