N	2gram	Voloshinov_1	Myshleni
1	письменной речи	1	39
2	то что	6	26
3	в этом	2	25
4	что он	1	25
5	потому что	1	21
6	таким образом	6	19
7	точки зрения	7	18
8	в том	2	18
9	не может	8	18
10	того чтобы	1	17
11	не только	6	16
12	и в	13	16
13	так как	3	16
14	что в	3	16
15	том что	2	15
16	так же	2	15
17	для того	1	14
18	в процессе	5	13
19	сказать что	1	13
20	вопрос о	1	12
21	по отношению	3	12
22	в области	2	12
23	и что	1	12
24	и не	8	12
25	отношению к	3	12
26	из того	1	11
27	отношение к	1	11
28	родного языка	1	11
29	в его	7	11
30	но не	1	10
31	было бы	4	10
32	только в	6	10
33	а не	2	10
34	с помощью	2	10
35	с точки	5	9
36	в отношении	2	9
37	может быть	8	9
38	то же	4	8
39	должно быть	1	8
40	как и	3	8
41	если бы	2	8
42	в основе	1	8
43	как это	1	8
44	мы должны	6	8
45	же как	1	7
46	того же	1	7
47	и есть	1	7
48	внутренней речи	1	7
49	в нем	2	7
50	по себе	1	7
51	так и	3	7
52	но в	4	6
53	в этой	1	6
54	связанные с	2	6
55	состоит в	1	6
56	в другом	2	6
57	но если	1	6
58	не в	3	6
59	речи в	1	6
60	своего развития	1	6
61	языка и	5	6
62	и следовательно	2	6
63	этот вопрос	1	6
64	в школе	4	6
65	мы можем	4	6
66	но и	3	6
67	речи и	1	6
68	к тому	2	6
69	и письменной	1	5
70	в такой	1	5
71	что они	2	5
72	как в	2	5
73	в своем	1	5
74	в которой	3	5
75	на все	1	5
76	из нее	1	5
77	тому что	1	5
78	мысли и	1	5
79	самого начала	2	5
80	в то	1	5
81	того как	1	5
82	никогда не	3	5
83	этом отношении	1	5
84	с самого	2	5
85	можно было	1	5
86	но мы	4	5
87	заключается в	1	5
88	тот же	2	5
89	хотя бы	5	5
90	для него	2	5
91	тем что	2	5
92	как бы	6	5
93	не является	4	5
94	только что	1	5
95	не знает	1	5
96	функций и	1	5
97	как известно	1	4
98	и то	3	4
99	мысль что	1	4
100	за пределы	3	4
101	в самом	2	4
102	все эти	2	4
103	с их	1	4
104	при этом	2	4
105	подобно тому	1	4
106	такой же	1	4
107	и другое	1	4
108	мысли в	1	4
109	не имеет	2	4
110	в самых	1	4
111	речи не	2	4
112	могут быть	2	4
113	же самое	1	4
114	в пределах	3	4
115	еще не	1	4
116	другом месте	1	4
117	и т.д	5	4
118	и их	7	4
119	с другой	2	4
120	к которому	1	4
121	что мы	1	4
122	вместе с	1	4
123	тому как	1	4
124	с этой	2	4
125	в целом	2	4
126	мы видим	2	4
127	бы в	2	4
128	тем более	1	4
129	в системе	1	4
130	связей и	1	4
131	этой точки	1	4
132	функции в	1	3
133	самом деле	3	3
134	это и	1	3
135	когда ребенок	1	3
136	мы не	4	3
137	говорить о	3	3
138	с этим	3	3
139	все же	5	3
140	и как	1	3
141	в действительности	2	3
142	и тот	1	3
143	чем его	1	3
144	на этом	1	3
145	положения что	1	3
146	и может	2	3
147	и тем	2	3
148	представляет себе	2	3
149	связаны между	1	3
150	в их	3	3
151	и более	1	3
152	не менее	2	3
153	до конца	1	3
154	что эта	2	3
155	но что	1	3
156	по своей	1	3
157	и является	2	3
158	и его	12	3
159	связи с	1	3
160	ничего общего	3	3
161	в себя	1	3
162	еще в	2	3
163	в чем	2	3
164	к нему	1	3
165	одной из	1	3
166	между тем	2	3
167	с одной	2	3
168	вопроса о	4	3
169	речь в	1	3
170	его и	1	3
171	в одном	3	3
172	а в	2	3
173	еще и	4	3
174	один и	1	3
175	прежде всего	9	3
176	не на	2	3
177	может идти	1	3
178	но это	1	3
179	одной стороны	2	3
180	включает в	1	3
181	ее в	2	3
182	к этому	1	3
183	они не	1	3
184	ту же	1	2
185	эти функции	1	2
186	одним из	1	2
187	путь от	1	2
188	нам кажется	1	2
189	не имеют	1	2
190	в зависимости	2	2
191	есть не	2	2
192	при анализе	3	2
193	которую мы	1	2
194	зависимости от	2	2
195	в ней	2	2
196	столь же	1	2
197	в различных	1	2
198	же самые	1	2
199	отличие от	1	2
200	которые не	1	2
201	его на	2	2
202	общего с	3	2
203	и к	2	2
204	в этот	2	2
205	учение о	2	2
206	если он	1	2
207	что она	1	2
208	к одному	3	2
209	которые только	2	2
210	в совершенно	1	2
211	может возникнуть	1	2
212	те же	2	2
213	которая как	1	2
214	в них	2	2
215	все равно	1	2
216	же самый	1	2
217	т.д и	1	2
218	в своей	4	2
219	к предмету	2	2
220	в отличие	1	2
221	отношений между	2	2
222	все это	4	2
223	их в	1	2
224	который мы	2	2
225	на всю	1	2
226	в определенной	1	2
227	главное и	1	2
228	во всем	2	2
229	до того	1	2
230	то это	1	2
231	и здесь	1	2
232	лежит в	1	2
233	должны быть	1	2
234	с проблемой	1	2
235	уже на	1	2
236	в виду	1	2
237	но при	1	2
238	на основе	1	2
239	в истории	1	2
240	языковых форм	2	2
241	по мере	1	2
242	связанная с	1	2
243	всем протяжении	1	2
244	находятся в	1	2
245	его в	1	2
246	вслед за	2	2
247	слов и	4	2
248	может иметь	2	2
249	процессов в	1	2
250	со всеми	1	2
251	то почему	1	2
252	на всем	1	2
253	только на	1	2
254	является не	1	2
255	этого процесса	1	2
256	языкового развития	1	2
257	эти три	1	2
258	никто не	1	2
259	вовсе не	2	2
260	само по	1	2
261	о влиянии	1	2
262	себя и	1	2
263	детской речи	1	2
264	только к	1	2
265	обратиться к	1	2
266	на который	1	2
267	является для	1	2
268	которых он	1	2
269	форм и	2	2
270	эта проблема	1	2
271	сознания и	2	2
272	другой стороны	2	2
273	имеет место	2	2
274	в своих	2	2
275	по поводу	1	2
276	и наиболее	2	1
277	смысле слова	2	1
278	также и	1	1
279	например в	1	1
280	обычно в	1	1
281	связана с	3	1
282	в тех	2	1
283	на самом	1	1
284	только потому	1	1
285	но тем	1	1
286	должен овладеть	1	1
287	в чрезвычайно	1	1
288	здесь и	1	1
289	к другому	1	1
290	существующего в	1	1
291	собственном смысле	1	1
292	мы уже	2	1
293	системы и	1	1
294	что изучение	1	1
295	мы имеем	1	1
296	на первом	1	1
297	теперь мы	1	1
298	и о	1	1
299	бы что	1	1
300	и дифференциации	2	1
301	подражания как	1	1
302	в решении	1	1
303	этапы развития	1	1
304	что иное	2	1
305	пределы только	1	1
306	и ее	2	1
307	событий и	1	1
308	себе что	2	1
309	утверждая что	1	1
310	иное как	2	1
311	нам представляется	1	1
312	совершенно иных	1	1
313	является таким	1	1
314	с его	1	1
315	вне которой	1	1
316	и подобно	1	1
317	то мы	1	1
318	в ее	3	1
319	высказывание и	2	1
320	что язык	1	1
321	в общем	2	1
322	значение имеет	1	1
323	ни одна	1	1
324	в собственном	1	1
325	единиц в	1	1
326	как к	1	1
327	ряд вопросов	1	1
328	этому не	1	1
329	с понятием	1	1
330	и наконец	5	1
331	более или	1	1
332	в себе	3	1
333	значения как	1	1
334	не приходится	1	1
335	точку зрения	3	1
336	думать что	2	1
337	что к	1	1
338	нам как	1	1
339	на то	1	1
340	момента в	1	1
341	и социальной	1	1
342	не как	3	1
343	переходит от	1	1
344	понимания и	1	1
345	еще мало	1	1
346	что без	1	1
347	который пытается	1	1
348	или иных	1	1
349	одно и	3	1
350	поскольку она	1	1
351	в каждом	4	1
352	здесь мы	3	1
353	этим самым	1	1
354	конечно в	2	1
355	об этом	1	1
356	связанных с	2	1
357	этого мы	1	1
358	лишь в	4	1
359	эту бесспорную	1	1
360	входит в	2	1
361	те или	1	1
362	и других	1	1
363	может стать	2	1
364	моменты в	1	1
365	мог бы	2	1
366	и во-вторых	1	1
367	явствует что	1	1
368	о которых	1	1
369	и определяет	1	1
370	и уже	3	1
371	которой он	1	1
372	несмотря на	2	1
373	и синтаксических	1	1
374	которому приходит	1	1
375	со всей	3	1
376	же есть	1	1
377	в понимании	1	1
378	сознания но	1	1
379	переходе от	1	1
380	которого является	1	1
381	не столько	3	1
382	представление о	1	1
383	а представляет	1	1
384	о языке	2	1
385	тем не	1	1
386	осуществляются в	1	1
387	возможно только	1	1
388	сознания уже	1	1
389	о значении	1	1
390	она существует	1	1
391	уже из	1	1
392	мы попытались	1	1
393	на самый	1	1
394	иметь в	1	1
395	в структуре	2	1
396	из него	1	1
397	в самой	1	1
398	плоскости в	1	1
399	в сознании	4	1
400	и систематизации	1	1
401	выборе и	1	1
402	языка в	1	1
403	связей т.е	1	1
404	т.п и	3	1
405	одном ряду	1	1
406	общего развития	1	1
407	как для	1	1
408	раз навсегда	1	1
409	к речи	1	1
410	что при	1	1
411	и он	1	1
412	для себя	2	1
413	слово не	1	1
414	с ее	1	1
415	не существует	1	1
416	следовательно в	1	1
417	не могу	1	1
418	только то	1	1
419	всей своей	2	1
420	с языком	1	1
421	достаточной мере	1	1
422	еще долгое	1	1
423	к тем	1	1
424	остается только	1	1
425	мы в	1	1
426	разумеется что	2	1
427	для этого	1	1
428	но может	1	1
429	связанное с	1	1
430	сводится к	1	1
431	или только	1	1
432	вообще невозможна	1	1
433	что существуют	1	1
434	рождения и	1	1
435	или на	1	1
436	образом мы	1	1
437	в которую	2	1
438	можем установить	1	1
439	с момента	1	1
440	развития не	1	1
441	нуждается в	2	1
442	которая и	1	1
443	все время	1	1
444	другой или	1	1
445	но так	2	1
446	один из	1	1
447	эту точку	1	1
448	с ними	2	1
449	или иные	1	1
450	который в	1	1
451	это слово	1	1
452	во времени	2	1
453	в природе	1	1
454	состоит не	1	1
455	для всех	1	1
456	есть чисто	1	1
457	не имеющие	1	1
458	не можем	1	1
459	уже в	2	1
460	положение что	1	1
461	в виде	1	1
462	в начале	1	1
463	отношения не	1	1
464	чужого языка	1	1
465	или даже	1	1
466	языка но	2	1
467	только одно	1	1
468	содержания и	1	1
469	в конце	1	1
470	каждый из	1	1
471	и никогда	1	1
472	в изолированном	1	1
473	тесно связана	1	1
474	и вместе	1	1
475	само собой	1	1
476	разница в	1	1
477	себе а	1	1
478	мы это	1	1
479	и т.п	7	1
480	его себе	1	1
481	тем мы	1	1
482	язык во	1	1
483	собой разумеется	1	1
484	такого понимания	1	1
485	на родную	1	1
486	как же	1	1
487	является представителем	1	1
488	не было	1	1
489	и самый	1	1
490	или нет?	1	1
491	более того	2	1
492	же точно	1	1
493	долгое время	1	1
494	на эту	1	1
495	там где	2	1
496	всю совокупность	1	1
497	если не	1	1
498	в связи	2	1
499	понимается как	1	1
500	есть одно	1	1
501	связь с	1	1
502	внимания к	1	1
503	нее как	1	1
504	ко всем	1	1
505	в одной	1	1
506	его мышления	1	1
507	только его	2	1
508	на втором	1	1
509	он говорит	1	1
510	в данном	2	1
511	понятие о	1	1
512	она есть	1	1
513	что же	3	1
514	и там	1	1
515	зрения и	1	1
516	или менее	1	1
517	да и	3	1
518	их внутренней	2	1
519	за которым	1	1
520	этого слова	1	1
521	слова есть	1	1
522	этой внутренней	1	1
523	но для	3	1
524	к другим	1	1
525	близкий к	1	1
526	особенностей в	2	1
527	тех или	1	1
528	тех случаях	1	1
529	который опирается	1	1
530	и для	3	1
531	случаях когда	1	1
532	хотя они	1	1
533	при таком	1	1
534	отношений и	1	1
535	от него	1	1
536	и все	3	1
537	вообще в	1	1
538	случае и	2	1
539	в достаточной	1	1
540	внутри которых	1	1
541	в целях	2	1
542	о сущности	1	1
543	грамматических и	1	1
544	или иного	2	1
545	оно может	1	1
546	не что	2	1
547	этот момент	1	1
548	своей общей	1	1
549	которая уже	1	1
550	и это	1	1
551	того или	2	1
552	наметить хотя	1	1
