N	3gram	Bakhtin_Pr_2	Dialekti
1	по крайней мере	2	9
2	с точки зрения	9	8
3	сама по себе	5	7
4	не потому что	1	6
5	в том что	4	6
6	потому что она	1	5
7	то же время	3	4
8	о том что	3	4
9	с другой стороны	1	4
10	в том смысле	1	4
11	в самом деле	3	3
12	но потому что	1	3
13	в таком случае	1	3
14	сами по себе	1	3
15	в то же	3	3
16	то время как	1	3
17	по себе не	1	3
18	ни в каком	1	3
19	не может быть	6	3
20	в то время	1	3
21	можно сказать что	2	3
22	может быть в	1	3
23	в той или	2	2
24	более или менее	1	2
25	так как и	1	2
26	как бы ни	1	2
27	до сих пор	2	2
28	в зависимости от	3	2
29	это вовсе не	2	2
30	тем или другим	1	2
31	может быть только	2	2
32	в данном случае	1	2
33	то что есть	1	2
34	не только в	1	2
35	тем не менее	1	2
36	это не значит	1	2
37	само по себе	2	2
38	с самого начала	1	2
39	с нею в	1	2
40	потому что они	2	2
41	в нем и	1	2
42	точки зрения и	1	1
43	можем судить о	1	1
44	а потому что	1	1
45	что она не	1	1
46	видим в нем	1	1
47	зависит от того	1	1
48	я никогда не	1	1
49	так что оно	1	1
50	в своем изображении	1	1
51	в определенном направлении	1	1
52	большей или меньшей	1	1
53	на самом деле	1	1
54	подобно тому как	2	1
55	в этом смысле	5	1
56	в том и	1	1
57	будет ли она	1	1
58	же как и	2	1
59	только в смысле	1	1
60	и не может	2	1
61	в этом отношении	2	1
62	может быть даже	2	1
63	только может быть	1	1
64	самой своей природе	1	1
65	в душе его	1	1
66	и следовательно в	1	1
67	должно быть раскрыто	1	1
68	человеческой жизни и	2	1
69	так же как	3	1
70	по самой своей	1	1
71	и с точки	1	1
72	это дело было	1	1
73	в конце концов	3	1
74	в литературе как	1	1
75	нет ни одной	1	1
76	и в этом	6	1
77	все равно что	1	1
78	мы уже говорили	2	1
79	я не могу	1	1
80	о котором мы	1	1
81	как у достоевского	1	1
82	и в том	2	1
83	данном случае в	1	1
84	печорин у лермонтова	1	1
85	а не только	2	1
86	в свое время	2	1
87	жизни и в	1	1
88	друг с другом	2	1
89	тут не может	1	1
90	что он есть	1	1
91	что у меня	1	1
92	и как бы	2	1
93	по сравнению с	2	1
94	крайней мере не	1	1
95	говорить о том	1	1
96	всего того что	1	1
97	и независимо от	1	1
98	об этом мы	1	1
99	мы можем сказать	2	1
100	той или иной	3	1
101	но все же	2	1
102	он не есть	1	1
103	том что все	1	1
104	в каком смысле	1	1
105	в братьях карамазовых	2	1
106	она не может	2	1
107	во всех своих	1	1
108	к тому же	1	1
109	можем сказать что	2	1
110	в жизни и	1	1
111	независимо от того	1	1
