N	2gram	Ircho_Kome_3	Problemy
1	и в	22	35
2	как бы	3	31
3	и не	21	27
4	что он	8	24
5	в его	8	21
6	но в	5	19
7	как и	3	18
8	к себе	5	18
9	не может	3	18
10	к другому	1	16
11	в нем	3	16
12	то же	7	15
13	и все	2	15
14	в сущности	2	14
15	в этом	8	14
16	и его	6	14
17	может быть	6	14
18	но и	4	14
19	все это	5	14
20	он не	5	13
21	что я	1	13
22	к нему	5	13
23	человека из	1	13
24	и с	4	12
25	в другом	2	12
26	прежде всего	5	12
27	и к	3	12
28	в пределах	2	11
29	в то	6	11
30	самом деле	6	10
31	не только	5	10
32	не в	4	10
33	же время	5	10
34	то что	4	10
35	в отношении	4	9
36	ни одного	1	9
37	я не	1	8
38	все же	4	8
39	самого начала	4	8
40	как мы	2	8
41	с самого	4	8
42	так и	4	8
43	себя и	2	8
44	и для	4	8
45	потому что	10	8
46	еще не	6	7
47	на них	3	7
48	с его	3	7
49	себе и	1	7
50	и наконец	1	7
51	таким образом	12	7
52	и сам	5	7
53	вовсе не	4	7
54	так же	4	7
55	себя самого	1	7
56	точки зрения	4	7
57	с ним	5	7
58	а в	7	7
59	отношении к	1	7
60	отношению к	3	7
61	и на	2	6
62	он сам	1	6
63	но не	1	6
64	по отношению	5	6
65	отношение к	5	6
66	что они	2	6
67	в самом	9	6
68	что у	1	6
69	в каждом	1	6
70	в слове	1	6
71	у меня	1	6
72	к тому	6	6
73	он с	1	6
74	в одном	2	6
75	и что	6	6
76	только в	1	6
77	не знает	3	6
78	что в	5	6
79	как в	2	5
80	в себе	4	5
81	он и	2	5
82	в конце	7	5
83	во время	6	5
84	на него	4	5
85	себе самом	1	5
86	да и	1	5
87	и это	2	5
88	я теперь	1	5
89	в глаза	3	5
90	в том	12	5
91	так что	6	5
92	к самому	1	5
93	и даже	3	5
94	когда я	1	5
95	к своему	2	5
96	как к	1	5
97	в мире	2	4
98	в чем	1	4
99	нет и	4	4
100	на его	2	4
101	друг с	1	4
102	он старается	1	4
103	но все	4	4
104	же не	1	4
105	из своего	3	4
106	его в	8	4
107	в них	3	4
108	я ведь	2	4
109	в своей	5	4
110	его отношение	1	4
111	но он	1	4
112	друг другу	1	4
113	никогда не	3	4
114	и без	2	4
115	он хочет	1	4
116	во всем	1	4
117	как раз	6	4
118	все его	1	4
119	между тем	2	4
120	все время	2	4
121	которым он	2	4
122	и у	1	4
123	только на	1	4
124	всяком случае	3	4
125	так как	11	4
126	не о	3	4
127	у него	4	4
128	тем что	5	4
129	с другой	4	4
130	с другом	1	4
131	что не	3	4
132	до конца	4	4
133	а не	4	4
134	с которым	1	4
135	но как	1	4
136	по своему	3	4
137	человек и	1	4
138	бы в	4	4
139	тот же	2	4
140	что ты	2	4
141	во всяком	3	4
142	как его	1	3
143	он знает	4	3
144	говорить о	3	3
145	и со	2	3
146	в виду	2	3
147	бы то	2	3
148	во всех	2	3
149	за пределы	2	3
150	в одной	1	3
151	с этим	3	3
152	когда он	4	3
153	в целом	3	3
154	все эти	1	3
155	тому же	6	3
156	то ни	3	3
157	было бы	3	3
158	нет в	1	3
159	этого не	1	3
160	с тем	4	3
161	такой же	1	3
162	вот я	1	3
163	в котором	2	3
164	к одному	1	3
165	не как	2	3
166	а так	1	3
167	ничего не	3	3
168	к концу	2	3
169	и мысли	3	3
170	перед его	1	3
171	в ее	3	3
172	под влиянием	2	3
173	сводится к	1	3
174	это я	1	3
175	диалога с	1	3
176	и во	2	3
177	что и	8	3
178	это не	2	3
179	но так	1	3
180	нуждается в	2	3
181	он уже	1	3
182	со всеми	1	3
183	человека с	1	3
184	уже в	2	3
185	из них	5	3
186	его и	1	3
187	о своей	1	3
188	а с	1	3
189	он только	1	3
190	мы остановимся	1	3
191	эти слова	1	3
192	сам не	1	3
193	в реальном	1	3
194	в начале	3	3
195	не мог	2	3
196	и от	1	3
197	это как	1	3
198	конце концов	2	3
199	ибо в	1	3
200	только что	7	3
201	ни было	2	3
202	том что	13	3
203	сказать что	1	3
204	другой стороны	2	3
205	бы его	1	3
206	я и	1	2
207	например в	1	2
208	чтобы не	1	2
209	в первом	1	2
210	не хочет	5	2
211	из его	2	2
212	а как	2	2
213	да еще	1	2
214	надо было	1	2
215	уверен что	1	2
216	же ты	1	2
217	еще до	1	2
218	время как	2	2
219	на тему	1	2
220	в ней	4	2
221	в которых	5	2
222	столь же	3	2
223	со словами	1	2
224	что его	5	2
225	бы не	2	2
226	отличие от	2	2
227	однако в	4	2
228	в произведениях	2	2
229	в своем	8	2
230	им в	1	2
231	мы можем	3	2
232	хотя и	5	2
233	и как	1	2
234	не кажется	1	2
235	в этот	1	2
236	в которой	3	2
237	еще один	1	2
238	раз в	2	2
239	как он	3	2
240	теми же	1	2
241	при этом	7	2
242	их в	3	2
243	и по	1	2
244	на этом	1	2
245	а затем	2	2
246	что все	1	2
247	той же	1	2
248	это было	1	2
249	было в	1	2
250	с другими	2	2
251	уж не	1	2
252	ни в	10	2
253	если я	1	2
254	все равно	3	2
255	после стольких	1	2
256	в этих	1	2
257	я этого	1	2
258	места в	1	2
259	как все	1	2
260	с точки	3	2
261	в отличие	1	2
262	войти в	1	2
263	как можно	1	2
264	тому что	2	2
265	вопрос о	1	2
266	что с	2	2
267	ипполита и	4	2
268	не менее	5	2
269	о них	1	2
270	не приносит	1	2
271	подобно тому	1	2
272	и лишь	1	2
273	другой как	1	2
274	к ней	8	2
275	по своей	1	2
276	iv в	5	2
277	обращает на	1	2
278	ли это	1	2
279	а что	1	2
280	бы он	3	2
281	слова с	1	2
282	и он	2	2
283	без всякого	2	2
284	да что	2	2
285	приводит к	3	2
286	он так	3	2
287	с собой	1	2
288	можно было	2	2
289	конечно в	1	2
290	те же	1	2
291	времени и	1	2
292	особенно в	1	2
293	мог бы	1	2
