N	2gram	Vygotskiy__6	FransuaR
1	и в	28	56
2	в его	3	18
3	таким образом	18	17
4	все эти	2	15
5	в этом	27	14
6	в том	28	13
7	так и	6	13
8	в то	6	12
9	и его	3	12
10	то же	7	11
11	в них	3	11
12	в этих	2	11
13	до конца	3	11
14	как бы	11	11
15	и до	1	10
16	мы уже	2	10
17	еще не	8	10
18	в самом	8	9
19	и не	11	9
20	только в	18	9
21	но и	10	9
22	в сущности	7	8
23	во всех	4	8
24	не только	16	8
25	в нем	7	8
26	и с	1	8
27	и их	1	8
28	и даже	1	8
29	до сих	3	8
30	и др	2	8
31	по своему	2	8
32	сих пор	3	8
33	все это	2	8
34	том что	19	8
35	и на	5	7
36	как мы	10	7
37	у него	2	7
38	в частности	4	7
39	той же	4	6
40	в ее	1	6
41	в этой	5	6
42	но в	5	6
43	на его	3	6
44	точки зрения	13	6
45	языка и	5	6
46	вовсе не	1	6
47	мы видим	7	6
48	связи с	3	6
49	прежде всего	2	6
50	в той	4	6
51	и все	5	6
52	потому что	22	6
53	одним из	2	5
54	с его	3	5
55	но не	10	5
56	в пределах	5	5
57	он не	7	5
58	последнее слово	1	5
59	мы видели	8	5
60	во время	1	5
61	в отношении	10	5
62	в процессе	9	5
63	никогда не	8	5
64	в области	6	5
65	говорили что	1	5
66	один из	3	5
67	как и	6	5
68	в результате	1	5
69	что в	17	5
70	есть и	1	5
71	и другие	2	5
72	они не	4	5
73	ту же	3	4
74	например в	4	4
75	за пределы	1	4
76	и к	6	4
77	в которой	7	4
78	что это	1	4
79	в себе	4	4
80	при этом	3	4
81	их в	1	4
82	что все	5	4
83	и ее	1	4
84	и более	2	4
85	даже в	1	4
86	одна из	1	4
87	того чтобы	10	4
88	по своей	3	4
89	во всем	1	4
90	форм и	2	4
91	наконец в	1	4
92	того времени	1	4
93	в совершенно	2	4
94	и других	7	4
95	о том	1	4
96	язык в	1	4
97	с одной	1	4
98	в качестве	4	4
99	конечно не	1	4
100	так как	10	4
101	в основе	3	4
102	в свете	5	4
103	в своих	3	4
104	в их	3	3
105	не просто	1	3
106	связи и	3	3
107	в своем	7	3
108	перед нами	1	3
109	кроме того	1	3
110	и наконец	2	3
111	его к	1	3
112	и всей	1	3
113	главным образом	1	3
114	всех этих	1	3
115	характер в	1	3
116	ведь в	1	3
117	не мог	1	3
118	не в	4	3
119	но он	2	3
120	новое и	1	3
121	казалось бы	2	3
122	рядом с	1	3
123	вещами и	1	3
124	и о	1	3
