N	3gram	Losev_Vesc_1	Problema
1	о том что	4	14
2	тем не менее	3	12
3	во всяком случае	2	10
4	вовсе не есть	6	10
5	в конце концов	2	7
6	то что мы	2	7
7	и то что	3	7
8	по крайней мере	4	6
9	так или иначе	4	6
10	и т д	19	6
11	в данном случае	2	5
12	с одной стороны	3	5
13	как будто бы	1	5
14	и не просто	3	5
15	с другой стороны	2	5
16	то же самое	1	5
17	более или менее	1	4
18	как раз и	1	4
19	до сих пор	1	4
20	тот или иной	1	4
21	же самое время	1	4
22	не есть только	2	4
23	те или другие	4	4
24	что же такое	3	4
25	на то что	2	4
26	в то же	1	4
27	есть прежде всего	2	4
28	сама по себе	3	4
29	той или другой	2	4
30	в том что	4	4
31	что иное как	7	3
32	одной стороны и	1	3
33	только то что	2	3
34	и в частности	1	3
35	не есть ни	3	3
36	не просто как	1	3
37	тех или других	4	3
38	не может быть	6	3
39	и того что	1	3
40	есть не что	5	3
41	и что такое	1	3
42	даже и в	1	3
43	это значит что	19	3
44	можно сказать что	3	3
45	не что иное	7	3
46	как же это	1	3
47	только тогда когда	2	3
48	крайней мере в	1	2
49	и есть то	2	2
50	представим себе что	1	2
51	или хотя бы	1	2
52	то это значит	2	2
53	в самом деле	4	2
54	так что в	3	2
55	можно ли сказать	3	2
56	ли сказать что	3	2
57	имеется в виду	1	2
58	да и то	1	2
59	сами по себе	3	2
60	можно говорить о	2	2
61	также и то	1	2
62	бы то ни	4	2
63	но можно ли	1	2
64	можно было бы	1	2
65	может быть только	3	2
66	по самому своему	1	2
67	содержит в себе	4	2
68	есть то что	4	2
69	даже и не	1	2
70	для того чтобы	2	2
71	если мы возьмем	2	2
72	не только в	4	2
73	само по себе	1	2
74	взятая сама по	1	2
75	а тем не	1	2
76	уж во всяком	1	2
77	когда мы говорим	1	2
78	в себе в	2	2
79	того или другого	1	2
80	заключается в том	1	2
81	это и есть	1	2
82	то что не	2	2
83	не только не	2	2
84	вопрос о том	1	2
85	подобно тому как	4	2
86	самому своему смыслу	1	2
87	ни от чего	2	2
88	и здесь мы	1	2
89	мы еще не	2	2
90	не есть просто	4	2
91	таким образом что	1	1
92	все еще не	1	1
93	уже перестает быть	1	1
94	относится к смысловой	1	1
95	не может не	1	1
96	тот же самый	1	1
97	она и есть	1	1
98	этого предмета который	1	1
99	это совершенно неверно	1	1
100	в той или	2	1
101	только потому что	1	1
102	и не все	1	1
103	того что в	1	1
104	ведь никто не	1	1
105	это было бы	1	1
106	но то что	1	1
107	но даже и	2	1
108	еще не вполне	1	1
109	можно сказать даже	2	1
110	свидетельствует о том	3	1
111	значит ли что	1	1
112	о том как	1	1
113	его внешнего функционирования	1	1
114	а в том	1	1
115	не может обойтись	1	1
116	и не только	4	1
117	еще не знаем	1	1
118	знает что такое	1	1
119	в зависимости от	1	1
120	того что мы	1	1
121	не есть материя	1	1
122	самой обыкновенной и	1	1
123	вовсе не потому	1	1
124	с большим трудом	1	1
125	на самом же	1	1
126	а так как	2	1
127	в этом отношении	1	1
128	правильно или неправильно	1	1
129	что не только	1	1
130	несет с собой	1	1
131	в собственном смысле	2	1
132	и для всех	1	1
133	и от всякого	1	1
134	значит не только	4	1
135	это значит не	1	1
136	уже не есть	1	1
137	если оно не	1	1
138	что все это	1	1
139	тем или другим	1	1
140	и можно ли	1	1
141	то и другое	4	1
142	вместе с тем	1	1
143	не только понятие	1	1
144	не то что	1	1
145	и тем не	1	1
146	но ясно также	1	1
147	уже не будет	3	1
148	она должна быть	1	1
149	стороны и с	1	1
150	но и всякий	1	1
151	вещи и ее	1	1
152	можно ли в	1	1
153	что не есть	3	1
154	то время как	1	1
155	не есть что-нибудь	1	1
156	в самом понятии	1	1
157	так же как	1	1
158	можем ли мы	1	1
159	сих пор мы	1	1
160	значит ли это	4	1
161	имеет значение в	1	1
162	то ни было	4	1
163	зачем же нам	1	1
164	вообще не есть	1	1
165	мы не знаем	1	1
166	как бы мы	1	1
167	а это значит	1	1
168	что у нас	1	1
169	только один из	1	1
170	и то же	4	1
171	когда говорится о	2	1
172	было бы весьма	1	1
173	данную вещь и	1	1
174	ли в этом	1	1
175	можно только тогда	1	1
176	тоже ведь есть	1	1
177	и ничего не	1	1
178	о чем не	1	1
179	в одном случае	1	1
180	в том или	1	1
181	не относится к	1	1
182	а если оно	1	1
183	и ничто другое	1	1
184	вещи как ее	1	1
185	сейчас мы можем	1	1
186	уже и не	1	1
187	то что на	1	1
188	и тут не	1	1
189	а только в	1	1
190	общается с другими	1	1
191	только понятие но	1	1
192	только о том	1	1
193	самом же деле	1	1
194	вовсе еще не	1	1
195	потому что они	3	1
196	хотя бы даже	1	1
197	есть ни просто	1	1
198	возникают сами собой	1	1
199	если вещь существует	1	1
200	не есть нечто	1	1
201	то не только	2	1
202	мы не можем	1	1
203	в данном месте	1	1
204	и то это	1	1
205	от того что	1	1
206	в подлинном смысле	1	1
207	не потому что	4	1
208	в то время	1	1
209	предполагает что есть	2	1
210	о которой ничего	1	1
211	хотя бы в	2	1
212	ни с чем	2	1
213	мы говорить о	1	1
214	на то или	1	1
215	и заставляет нас	1	1
216	итак если вещь	1	1
217	для себя свое	1	1
218	ту или иную	2	1
219	ни о чем	1	1
220	случае не есть	1	1
221	тому как мы	1	1
222	и без всякого	2	1
223	то или другое	1	1
224	относится к сфере	1	1
225	в свете того	1	1
226	в то или	1	1
227	ли это что	3	1
228	допустим что мы	1	1
229	к смысловой сфере	2	1
230	есть ли он	1	1
231	с самим собою	2	1
232	нужно было бы	1	1
233	сказать даже больше	2	1
234	один из видов	1	1
235	не имеющий никакого	1	1
236	на то чтобы	1	1
237	может не быть	1	1
238	и с другой	2	1
239	и а и	1	1
240	в свое время	2	1
241	в отдельности и	2	1
242	не может существовать	1	1
