N	3gram	Voloshinov_1	Istorich
1	с одной стороны	1	7
2	вместе с тем	1	6
3	о том что	2	4
4	в связи с	1	4
5	мы знаем что	1	4
6	так же как	2	3
7	но вместе с	1	3
8	не может быть	3	3
9	для того чтобы	1	3
10	в нем и	1	3
11	мы здесь имеем	1	2
12	же как и	1	2
13	до сих пор	3	2
14	в свою противоположность	1	2
15	в данном случае	1	2
16	и таким образом	1	2
17	друг с другом	1	2
18	в том что	1	2
19	уже знаем что	1	1
20	еще совершенно не	1	1
21	сводится к следующему	1	1
22	не дает нам	1	1
23	на самом деле	4	1
24	но мы знаем	1	1
25	ее не только	1	1
26	другими словами мы	1	1
27	а потом и	1	1
28	с точки зрения	6	1
29	конечно не может	1	1
30	может быть речи	1	1
31	совершенно так же	1	1
32	а иногда и	1	1
33	с этой точки	1	1
34	только для того	1	1
35	с ним и	1	1
36	и что он	1	1
37	может быть сделан	1	1
38	однако сказать что	1	1
39	во всяком случае	3	1
40	мы увидим что	1	1
41	себе но оно	1	1
42	этой точки зрения	1	1
43	мы уже знаем	1	1
44	для нас очень	1	1
45	на наших глазах	1	1
46	что может быть	1	1
47	может быть это	3	1
48	первый и основной	1	1
49	в мифах и	1	1
50	с самого начала	4	1
51	в самом деле	2	1
52	подобно тому как	1	1
53	и входит в	1	1
54	можно сказать что	3	1
55	ничего не говорит	1	1
56	в том смысле	1	1
57	все что есть	1	1
58	как мы знаем	1	1
59	что мы здесь	1	1
60	один из корней	1	1
61	мы еще не	1	1
