N	2gram	Propp_Isto_7	Problema
1	то что	7	42
2	вовсе не	4	35
3	и в	24	32
4	и не	4	31
5	не просто	2	23
6	в этом	12	19
7	не менее	5	19
8	тем не	4	18
9	не только	21	17
10	потому что	9	16
11	по себе	1	15
12	в виде	1	15
13	а не	8	15
14	но в	5	14
15	указывает на	1	14
16	может быть	14	14
17	как бы	4	14
18	что мы	3	13
19	в нем	6	13
20	и тем	2	13
21	при помощи	3	13
22	сказать что	2	13
23	том что	10	12
24	что в	13	12
25	так и	5	12
26	а именно	6	12
27	и т	17	11
28	так как	8	11
29	о том	9	11
30	и даже	3	11
31	то же	8	10
32	в этой	1	10
33	т д	16	10
34	об этом	6	10
35	ничего не	5	10
36	прежде всего	2	10
37	еще не	8	9
38	но не	6	9
39	то с	1	9
40	же самое	1	9
41	и это	2	9
42	и что	10	9
43	но и	11	9
44	по своему	1	9
45	в данном	4	9
46	что же	1	9
47	в том	7	9
48	так же	6	9
49	в таком	1	9
50	и о	2	8
51	и ее	2	8
52	и на	2	8
53	есть знак	2	8
54	все эти	2	8
55	на то	3	8
56	для того	1	8
57	было бы	2	8
58	в своей	1	8
59	данном случае	3	8
60	даже и	1	8
61	не может	14	8
62	но это	3	8
63	во всех	7	7
64	тоже не	3	7
65	всех этих	6	7
66	ни в	2	7
67	в них	3	7
68	как мы	3	7
69	здесь не	2	7
70	никогда не	4	7
71	того что	6	7
72	что он	21	7
73	только в	6	7
74	тем что	6	7
75	все это	8	7
76	и все	6	7
77	и то	1	6
78	самом деле	1	6
79	и есть	1	6
80	есть не	1	6
81	и как	1	6
82	в самом	2	6
83	и если	3	6
84	при этом	4	6
85	его в	3	6
86	это не	10	6
87	что такое	2	6
88	в то	2	6
89	таким образом	7	6
90	и здесь	12	6
91	в его	1	6
92	так что	3	6
93	то и	4	6
94	в конце	3	6
95	о чем	1	6
96	как это	2	6
97	хотя и	3	6
98	не имеют	2	5
99	мы уже	4	5
100	а только	1	5
101	в своем	1	5
102	перед нами	2	5
103	что она	5	5
104	но уже	1	5
105	далеко не	1	5
106	с тем	1	5
107	в котором	2	5
108	можно ли	1	5
109	связи с	3	5
110	в сознании	1	5
111	и которые	1	5
112	можно сказать	1	5
113	для нас	6	5
114	в других	4	5
115	не знал	2	5
116	тем более	2	5
117	мы должны	4	5
118	бесконечное количество	1	4
119	в их	4	4
120	это совершенно	1	4
