N	3gram	Bakhtin_Fr_3	Narrotol
1	в том что	1	8
2	в данном случае	2	6
3	по отношению к	2	5
4	в отличие от	3	5
5	о том что	2	4
6	при встрече с	1	3
7	в этом отношении	2	3
8	той или иной	2	3
9	то же время	6	3
10	можно сказать что	2	3
11	в то же	6	3
12	с точки зрения	1	2
13	мы узнаем что	1	2
14	на самом деле	3	2
15	подобно тому как	1	2
16	но и в	2	2
17	и не может	1	2
18	не может быть	2	2
19	так и по	1	2
20	все то что	2	2
21	дело здесь не	1	1
22	в виду и	1	1
23	на том что	1	1
24	что иное как	1	1
25	в своем роде	1	1
26	в той или	2	1
27	не принимает участия	1	1
28	прежде всего на	1	1
29	одним и тем	1	1
30	и т.п то	1	1
31	нового времени и	1	1
32	свидетельствует о том	1	1
33	как это делает	1	1
34	как раз и	1	1
35	по сравнению с	2	1
36	в строгом смысле	1	1
37	и т.п но	1	1
38	и все что	2	1
39	вместо того чтобы	1	1
40	об этом в	1	1
41	можно было бы	2	1
42	может быть только	1	1
43	до сих пор	4	1
44	с таким же	1	1
45	принимает участия в	1	1
46	как раз в	2	1
47	вот и все	1	1
48	и тем же	1	1
49	однако и здесь	1	1
50	каждого из этих	1	1
51	а также и	3	1
52	и потому не	1	1
53	в связи с	4	1
54	то что он	1	1
55	то есть все	1	1
56	во всяком случае	1	1
57	поры до времени	1	1
58	и в других	2	1
59	и шире и	3	1
60	xx века в	1	1
61	есть не что	1	1
62	что в ней	1	1
63	в конце четвертой	1	1
64	в основе своей	1	1
65	но и не	1	1
66	между жизнью и	3	1
67	не что иное	1	1
68	в области литературы	1	1
69	жизнью и смертью	3	1
70	для того чтобы	3	1
71	внешнего и внутреннего	1	1
72	до поры до	1	1
73	и в другом	1	1
