N	3gram	Vygotskiy__3	Formalny
1	с точки зрения	1	13
2	более или менее	1	6
3	до сих пор	1	6
4	в свою очередь	2	6
5	не может быть	2	5
6	по отношению к	2	4
7	с одной стороны	5	4
8	во всяком случае	4	4
9	так и в	2	4
10	бы то ни	1	3
11	по аналогии с	1	3
12	смысле этого слова	4	3
13	как и все	1	2
14	в зависимости от	5	2
15	сами по себе	3	2
16	как мы увидим	2	2
17	как если бы	1	2
18	в применении к	1	2
19	в том чтобы	1	2
20	и в этом	2	2
21	в связи с	5	2
22	все более и	1	2
23	более и более	1	2
24	в связи со	1	2
25	с ее помощью	1	2
26	того или иного	2	2
27	как и всякая	1	2
28	не сводится к	1	2
29	мы не можем	1	2
30	сменяют друг друга	1	2
31	связи с этим	1	2
32	друг от друга	1	2
33	сама по себе	1	2
34	если бы оно	1	2
35	как мы видели	3	2
36	состоит в том	3	1
37	таким образом средства	1	1
38	ничего общего с	1	1
39	что перед нами	3	1
40	на основе такого	2	1
41	прямой зависимости от	1	1
42	в этом смысле	2	1
43	какого бы то	1	1
44	же как и	4	1
45	но не для	1	1
46	связь может быть	1	1
47	что как бы	1	1
48	на один из	1	1
49	быть отнесено к	1	1
50	тот или иной	1	1
51	хотя бы и	1	1
52	в том что	17	1
53	как это свойственно	1	1
54	в этом отношении	3	1
55	точки зрения ее	1	1
56	том числе и	1	1
57	к тому чтобы	1	1
58	в гораздо большей	1	1
59	до последнего времени	1	1
60	увидим дальше что	1	1
61	помощью этого метода	1	1
62	как в его	1	1
63	с этой точки	2	1
64	вместе с тем	10	1
65	отнюдь не является	1	1
66	не приводит к	2	1
67	раз и навсегда	1	1
68	мы увидим дальше	1	1
69	создается впечатление что	1	1
70	в данном случае	1	1
71	в целом все	1	1
72	мы наблюдаем в	1	1
73	то ни было	1	1
74	должно быть отнесено	1	1
75	и не имеющие	1	1
76	в высшей степени	6	1
77	в предыдущей части	1	1
78	в отличие от	6	1
79	по сравнению с	3	1
80	все же в	2	1
81	и как бы	1	1
82	так или иначе	1	1
83	в последнее время	3	1
84	возникновения и развития	1	1
85	со всеми другими	1	1
86	часто встречается в	1	1
87	значение не в	1	1
88	с другой стороны	3	1
89	целом все это	1	1
90	так же как	6	1
91	и в том	1	1
92	входит в него	1	1
93	между тем как	1	1
94	этой точки зрения	2	1
95	значит что каждый	1	1
96	и в связи	1	1
97	эта связь может	1	1
98	в процессе развития	1	1
99	та или иная	3	1
100	в самом начале	1	1
101	зависимости от этого	2	1
102	с тем это	1	1
103	с самого начала	6	1
104	это значит что	4	1
105	но все эти	1	1
106	таким образом не	1	1
107	и все остальные	2	1
108	со всеми своими	1	1
109	в том отношении	1	1
110	не выходит за	1	1
111	заключается в том	7	1
112	что оно не	1	1
113	в его основе	3	1
114	в том числе	1	1
115	к тому что	1	1
116	только в процессе	1	1
117	тем не менее	5	1
118	в каком-либо определенном	1	1
119	с помощью этого	2	1
120	в последнем счете	1	1
121	выходит за пределы	1	1
122	что и в	5	1
123	вслед за этим	1	1
124	мы увидим что	1	1
125	что он в	1	1
126	по своей природе	1	1
127	вне связи с	1	1
