N	2gram	Propp_Isto_5	Sovremen
1	не может	6	17
2	может быть	17	12
3	точки зрения	2	12
4	таким образом	9	11
5	мы не	5	9
6	в этом	10	7
7	и в	25	7
8	мы можем	2	6
9	ничего не	2	6
10	как и	7	6
11	и не	11	6
12	только одна	1	6
13	и наконец	1	5
14	все эти	8	5
15	прежде всего	6	5
16	с точки	1	5
17	в стадии	1	5
18	в дальнейшем	4	4
19	в зависимости	1	4
20	вопрос о	2	4
21	зависимости от	1	4
22	мы должны	4	4
23	в том	6	4
24	в целом	3	4
25	из них	2	4
26	так как	11	4
27	мы видели	7	4
28	не только	13	4
29	в развитии	1	4
30	как бы	2	4
31	вместе с	22	4
32	это не	6	4
33	их в	3	4
34	а в	3	4
35	жизни и	2	4
36	он может	2	3
37	с самого	1	3
38	на две	1	3
39	то же	4	3
40	ясно что	5	3
41	но мы	3	3
42	видели что	2	3
43	в два	1	3
44	его развития	1	3
45	отнюдь не	1	3
46	все же	10	3
47	еще не	8	3
48	но в	1	3
49	мы получаем	1	3
50	он в	1	3
51	в этой	3	3
52	в себе	1	3
53	уже в	2	3
54	мы получим	1	3
55	что она	1	3
56	ведь это	1	3
57	в одном	1	3
58	в конце	1	3
59	в нем	7	3
60	при этом	1	3
61	из двух	2	3
62	на этой	4	3
63	и мы	2	3
64	было бы	1	3
65	а не	2	3
66	и потому	2	3
67	не в	6	3
68	все это	4	3
69	самого начала	1	3
70	а все	1	3
71	одна из	2	3
72	для нас	5	3
73	и все	3	3
74	состоит из	3	3
75	и к	1	3
76	следующим образом	1	3
77	как мы	5	2
78	свою очередь	1	2
79	и есть	1	2
80	тем же	1	2
81	приводит к	1	2
82	роль в	2	2
83	той же	1	2
84	каждого из	1	2
85	на этом	3	2
86	и даже	1	2
87	и что	8	2
88	самом деле	2	2
89	в которую	2	2
90	в его	12	2
91	может иметь	1	2
92	с этим	5	2
93	дает нам	1	2
94	некоторое время	2	2
95	только один	3	2
96	в самом	1	2
97	по мнению	1	2
98	в которой	4	2
99	не будем	5	2
100	или же	3	2
101	что это	5	2
102	с одной	7	2
103	и они	2	2
104	уже не	11	2
105	то и	1	2
106	с другом	2	2
107	в виде	9	2
108	тем не	4	2
109	мы знаем	8	2
110	всяком случае	1	2
111	этой стадии	3	2
112	у него	2	2
113	и по	2	2
114	отличие от	1	2
115	ее на	1	2
116	но все	5	2
