N	3gram	Voloshinov_2	FransuaR
1	то же время	8	9
2	в то же	8	9
3	для того чтобы	6	6
4	в том что	6	6
5	в этом отношении	1	5
6	но в то	5	5
7	в связи с	7	5
8	до известной степени	1	4
9	на самом деле	4	4
10	в том числе	1	4
11	как мы видели	3	4
12	до сих пор	3	3
13	и прежде всего	2	3
14	в другом месте	1	2
15	то же самое	5	2
16	и связанные с	1	2
17	дело в том	1	2
18	с точки зрения	13	2
19	в отличие от	3	2
20	том числе и	1	2
21	и не в	3	2
22	не нуждается в	1	2
23	в самой жизни	1	2
24	мы уже говорили	1	2
25	не может быть	10	2
26	можно сказать что	1	2
27	в большинстве случаев	5	2
28	хотя бы в	2	2
29	друг с другом	1	2
30	здесь как и	1	2
31	к тому же	2	2
32	в отрыве от	1	2
33	как раз того	1	1
34	не перестает быть	1	1
35	и того же	4	1
36	что иное как	1	1
37	почти не имеет	1	1
38	несколько слов об	1	1
39	в той или	3	1
40	и кричит ему	1	1
41	со всею отчетливостью	1	1
42	ровно ничего не	1	1
43	и не нуждаются	1	1
44	по отношению к	8	1
45	в самом деле	5	1
46	том что это	1	1
47	и последнее слово	1	1
48	к нему не	1	1
49	коем случае нельзя	1	1
50	ни в коем	2	1
51	этом моменте не	1	1
52	оставаясь в пределах	2	1
53	и землю и	1	1
54	на самом же	3	1
55	независимо от того	1	1
56	о чем мы	1	1
57	он не может	1	1
58	не подлежит конечно	1	1
59	мы видели что	1	1
60	может быть и	5	1
61	нет места для	1	1
62	уже говорили что	1	1
63	в коем случае	2	1
64	в значительной степени	2	1
65	как мы сказали	3	1
66	но как мы	1	1
67	слова при этом	2	1
68	быть и речи	2	1
69	во всех этих	1	1
70	мы здесь не	1	1
71	или иной форме	1	1
72	раз того что	1	1
73	и в основе	1	1
74	то перед нами	1	1
75	в его целом	1	1
76	самом же деле	3	1
77	в следующей главе	2	1
78	одно из важнейших	1	1
79	внешней и внутренней	1	1
80	не имеет значения	1	1
81	не что иное	1	1
82	оставляют в покое	1	1
83	а в связи	1	1
84	мы уже сказали	1	1
85	так и в	1	1
86	свою связь с	1	1
87	как и в	1	1
88	в свою очередь	5	1
89	но он не	1	1
90	и на все	1	1
91	о том что	3	1
92	и речи о	2	1
93	в конечном счете	1	1
94	той или иной	4	1
95	одного и того	4	1
96	друг от друга	1	1
97	которой мы здесь	1	1
98	как мы уже	3	1
99	вполне понятно что	1	1
100	конечно не в	1	1
101	тем не менее	1	1
102	одной из форм	1	1
103	является не только	2	1
