N	3gram	Tiupa_Hudo_1	Myshleni
1	с точки зрения	3	18
2	в том что	6	15
3	с одной стороны	1	8
4	с самого начала	1	8
5	по отношению к	8	7
6	о том что	9	6
7	не может быть	2	5
8	же как и	1	4
9	до сих пор	2	4
10	в высшей степени	1	4
11	в этом отношении	3	4
12	друг с другом	1	4
13	такой же мере	2	3
14	на то что	2	3
15	то же самое	1	3
16	в первую очередь	2	3
17	можно было бы	4	3
18	к тому что	4	3
19	в такой же	2	3
20	во всяком случае	1	3
21	в свою очередь	1	3
22	друг от друга	1	3
23	по своей природе	2	2
24	том что в	2	2
25	наконец в заключительной	1	2
26	прежде всего в	1	2
27	том что он	1	2
28	между этими двумя	1	2
29	то же время	8	2
30	именно в этом	1	2
31	в равной мере	2	2
32	в данном случае	1	2
33	в значительной степени	2	2
34	приводит к тому	1	2
35	в заключительной главе	2	2
36	вместо того чтобы	2	2
37	в самом деле	4	2
38	речь идет о	2	2
39	в то же	8	2
40	вопрос о природе	1	2
41	раз в том	1	1
42	и ему не	1	1
43	потому что он	1	1
44	в чистом виде	1	1
45	на самом деле	1	1
46	в этом смысле	1	1
47	отличаются друг от	1	1
48	в ответ на	1	1
49	и в то	1	1
50	если говорить о	2	1
51	что он не	2	1
52	в отличие от	1	1
53	же время не	1	1
54	в себе и	1	1
55	по нашему убеждению	1	1
56	об этом в	1	1
57	с этой точки	1	1
58	одной стороны и	1	1
59	ту или иную	2	1
60	как раз в	2	1
61	в этой связи	4	1
62	точки зрения развития	1	1
63	содержит в себе	1	1
64	не только в	2	1
65	в конце концов	1	1
66	потому что оно	1	1
67	состоит в том	1	1
68	и потому что	1	1
69	и в этом	1	1
70	между тем в	1	1
71	первую очередь на	1	1
72	в сторону но	1	1
73	в этих словах	2	1
74	так обстояло дело	1	1
75	как впрочем и	1	1
76	на вопросе о	1	1
77	тем что при	1	1
78	этой точки зрения	1	1
79	то что я	1	1
80	как и все	1	1
81	то что мы	1	1
82	что у него	2	1
83	не только не	1	1
84	не служит целям	1	1
85	в конечном счете	2	1
86	но все же	1	1
87	всего в том	1	1
88	даже в самых	1	1
89	заключает в себе	1	1
90	тому что он	2	1
91	и т д	3	1
92	вне всякого сомнения	1	1
93	тем не менее	3	1
94	мы уже знаем	2	1
95	мы судим по	1	1
96	как и в	3	1
97	главы как и	1	1
98	она не может	1	1
99	мы встречаемся в	1	1
