N	4gram	Bakhtin_Pr_1	Problemy
1	в то же время	7	9
2	но в то же	2	5
3	себе самом и о	2	4
4	в том что он	4	4
5	о себе самом и	3	4
6	сознаний с их мирами	4	4
7	героя о себе самом	3	4
8	потому что она не	2	3
9	в кругозор самого героя	3	3
10	утвердить чужое я не	3	3
11	с точки зрения монологического	3	3
12	в одной плоскости с	1	3
13	чужое я не как	3	3
14	не как объект а	3	3
15	самом и о своем	1	3
16	личного стиля и тона	3	3
17	как объект а как	3	3
18	а как другой субъект	3	3
19	я не как объект	3	3
20	объект а как другой	3	3
21	то же время не	2	3
22	материале произведений достоевского мы	2	2
23	является лишь одним из	2	2
24	и в этом отношении	2	2
25	сами по себе еще	2	2
26	как и благодаря чему	2	2
27	отпечаток его личного стиля	2	2
28	в пределах отдельных сознаний	2	2
29	идея как предмет изображения	2	2
30	слово героя о себе	2	2
31	на мир и на	3	2
32	бы он ни был	1	2
33	критической литературы о достоевском	2	2
34	пространстве а не во	2	2
35	а не во времени	2	2
36	и в этом смысле	1	2
37	как в дантовском мире	2	2
38	как звенья единого диалектического	2	2
39	в самом построении романа	2	2
40	лентяй да ведь это	2	2
41	его о себе самом	2	2
42	художественного видения и изображения	2	2
43	видения и понимания мира	2	2
44	но и не служит	2	2
45	достоевского в его целом	1	2
46	равноправных сознаний с их	2	2
47	до конца может развить	1	2
48	на вопрос кто он?	2	2
49	но с другой стороны	1	2
50	и не входит в	1	2
51	и в то же	3	2
52	роман роман с идеей	2	2
53	от характера типа и	2	2
54	только в этой форме	2	2
55	достоевского утвердить чужое я	2	2
56	но потому что она	1	2
57	но все же не	1	2
58	звенья единого диалектического ряда	2	2
59	и о своем мире	1	2
60	в полифоническом романе достоевского	2	2
61	в их основе идеями	2	2
62	глубокий отпечаток его личного	2	2
63	множественность равноправных сознаний с	2	2
64	не нарушает строгой определенности	2	2
65	определение романа достоевского как	2	2
66	точки зрения монологического понимания	2	2
67	раскольникова ивана карамазова и	2	2
68	его личного стиля и	2	2
69	лежащими в их основе	2	2
70	это не значит конечно	2	2
71	точка зрения на мир	2	2
72	характера типа и темперамента	2	2
73	в разрезе данного мгновения	2	2
74	они уже не могут	2	2
75	рядом с другими чертами	2	2
76	среды почвы и земли	2	2
77	самосознание как художественная доминанта	3	2
78	дело идет не об	3	2
79	и человек из подполья	1	2
80	по себе еще не	2	2
81	в пределы одного сознания	1	2
82	что может быть осмысленно	2	2
83	не значит конечно что	2	2
84	кругозор самого героя и	2	2
85	в пространстве а не	2	2
86	все эти композиционные приемы	2	2
87	на материале произведений достоевского	2	2
88	становится живым существом и	2	2
89	а в то же	2	2
90	в самой структуре романа	2	2
91	той же основной особенности	2	2
92	времени он менял станы	1	1
93	аналогию с полифонией и	1	1
94	и изображающего его авторского	1	1
95	не во времени отсюда	1	1
96	противоречием в мировоззрении достоевского	1	1
97	каус утверждает что мир	1	1
98	не понятой или недооцененной	1	1
99	эта форма философствования в	1	1
100	единство и во всяком	1	1
101	сравнение романа достоевского с	1	1
102	мир шинели носа невского	1	1
103	звучит как бы рядом	1	1
104	объединяются миры героев с	1	1
105	он представляет в духе	1	1
106	изображении всякого человека но	1	1
107	литературе своей исключительной внутренней	1	1
108	он превратил в материал	1	1
109	он умел слышать два	1	1
110	под собою почву хотя	1	1
111	еси несмотря на свою	1	1
112	этический тезис достоевского говорит	1	1
113	функцию становясь орудием в	1	1
114	катастрофическая быстрота действия вихревое	1	1
115	к ахмаковой символ трагических	1	1
116	иметь в себе хоть	1	1
117	повести а о целом	1	1
118	приобрело бы иной смысл	1	1
119	этапами а станами противоречивые	1	1
120	по иванову должны разрешить	1	1
121	равновесия и столкнувшихся миров	1	1
122	этом смысле истолкована им	1	1
123	достоевского подходит к той	1	1
124	как теми так и	1	1
125	построение этого мира с	1	1
126	энгельгардту отдельные этапы диалектического	1	1
127	одновременно все сосуществует то	1	1
128	в кругозоре гоголя как	1	1
129	думаем что пристрастие достоевского	1	1
130	единого диалектического ряда то	1	1
131	личность кроме того она	1	1
132	образ а полновесное слово	1	1
133	подчиненным моментом появляются новые	1	1
134	твердое и неизменное все	1	1
135	основанный не на познании	1	1
136	объективных в своей совокупности	1	1
137	к явлениям европейского романа	1	1
138	благоприятная почва для него	1	1
139	но как в дантовском	1	1
140	герой освещая себя сам	1	1
141	было дано в кругозоре	1	1
142	одного голоса но материалы	1	1
143	ибо нет прямого авторского	1	1
144	он видел и мыслил	1	1
145	его точками зрения и	1	1
146	и понятого мира а	1	1
147	метафизических и этических утверждений	1	1
148	многообразнейший и противоречивейший материал	1	1
149	позволяет ему как бы	1	1
150	видения достоевского было не	1	1
151	лишь чисто тематическое преломление	1	1
152	ослабление этой монолитности приводит	1	1
153	понимания творчества достоевского та	1	1
154	понимания единства стиля а	1	1
155	у достоевского они действительно	1	1
156	героя лишь как осуществителя	1	1
157	этой форме он может	1	1
158	всего чисто художественные проблемы	1	1
